trial_type,rating,adjective,sentence,Answer.time_in_minutes,trial,workerid,condition,response,Answer.condition,text,version
trial,5,terrible,... terrible.,6.955666666666667,3,18,enemy,0.51,condition 2,The pecan pie was ,m
trial,5,bad,... bad.,6.955666666666667,3,18,enemy,0.2,condition 2,The pecan pie was ,m
trial,5,okay,... okay.,6.955666666666667,3,18,enemy,0.15,condition 2,The pecan pie was ,m
trial,5,good,... good.,6.955666666666667,3,18,enemy,0.1399999999999999,condition 2,The pecan pie was ,m
trial,5,amazing,... amazing.,6.955666666666667,3,18,enemy,0,condition 2,The pecan pie was ,m
trial,5,other,,6.955666666666667,3,18,enemy,1.1102230246251565e-16,condition 2,The pecan pie was ,m
trial,5,terrible,... terrible.,6.955666666666667,4,18,enemy,0.1,condition 2,The apple pie was ,m
trial,5,bad,... bad.,6.955666666666667,4,18,enemy,0.21,condition 2,The apple pie was ,m
trial,5,okay,... okay.,6.955666666666667,4,18,enemy,0.16,condition 2,The apple pie was ,m
trial,5,good,... good.,6.955666666666667,4,18,enemy,0.17,condition 2,The apple pie was ,m
trial,5,amazing,... amazing.,6.955666666666667,4,18,enemy,0.19,condition 2,The apple pie was ,m
trial,5,other,,6.955666666666667,4,18,enemy,0.17000000000000004,condition 2,The apple pie was ,m
trial,4,terrible,... terrible.,6.955666666666667,5,18,enemy,0.49,condition 2,The bear claw was ,m
trial,4,bad,... bad.,6.955666666666667,5,18,enemy,0.13,condition 2,The bear claw was ,m
trial,4,okay,... okay.,6.955666666666667,5,18,enemy,0.19,condition 2,The bear claw was ,m
trial,4,good,... good.,6.955666666666667,5,18,enemy,0.12,condition 2,The bear claw was ,m
trial,4,amazing,... amazing.,6.955666666666667,5,18,enemy,0.06999999999999984,condition 2,The bear claw was ,m
trial,4,other,,6.955666666666667,5,18,enemy,2.220446049250313e-16,condition 2,The bear claw was ,m
trial,4,terrible,... terrible.,6.955666666666667,6,18,enemy,0.15,condition 2,The cherry pie was ,m
trial,4,bad,... bad.,6.955666666666667,6,18,enemy,0.23,condition 2,The cherry pie was ,m
trial,4,okay,... okay.,6.955666666666667,6,18,enemy,0.18,condition 2,The cherry pie was ,m
trial,4,good,... good.,6.955666666666667,6,18,enemy,0.32,condition 2,The cherry pie was ,m
trial,4,amazing,... amazing.,6.955666666666667,6,18,enemy,0.06,condition 2,The cherry pie was ,m
trial,4,other,,6.955666666666667,6,18,enemy,0.05999999999999983,condition 2,The cherry pie was ,m
trial,1,terrible,... terrible.,6.955666666666667,7,18,enemy,0.13,condition 2,The croissants were ,m
trial,1,bad,... bad.,6.955666666666667,7,18,enemy,0.21,condition 2,The croissants were ,m
trial,1,okay,... okay.,6.955666666666667,7,18,enemy,0.07,condition 2,The croissants were ,m
trial,1,good,... good.,6.955666666666667,7,18,enemy,0.42,condition 2,The croissants were ,m
trial,1,amazing,... amazing.,6.955666666666667,7,18,enemy,0.16999999999999993,condition 2,The croissants were ,m
trial,1,other,,6.955666666666667,7,18,enemy,2.220446049250313e-16,condition 2,The croissants were ,m
trial,2,terrible,... terrible.,6.955666666666667,8,18,enemy,0.03,condition 2,The donuts were ,m
trial,2,bad,... bad.,6.955666666666667,8,18,enemy,0.14,condition 2,The donuts were ,m
trial,2,okay,... okay.,6.955666666666667,8,18,enemy,0.14,condition 2,The donuts were ,m
trial,2,good,... good.,6.955666666666667,8,18,enemy,0.15,condition 2,The donuts were ,m
trial,2,amazing,... amazing.,6.955666666666667,8,18,enemy,0.19,condition 2,The donuts were ,m
trial,2,other,,6.955666666666667,8,18,enemy,0.35,condition 2,The donuts were ,m
trial,3,terrible,... terrible.,6.955666666666667,9,18,enemy,0.22,condition 2,The carrot cake was ,m
trial,3,bad,... bad.,6.955666666666667,9,18,enemy,0.08,condition 2,The carrot cake was ,m
trial,3,okay,... okay.,6.955666666666667,9,18,enemy,0.18,condition 2,The carrot cake was ,m
trial,3,good,... good.,6.955666666666667,9,18,enemy,0.39,condition 2,The carrot cake was ,m
trial,3,amazing,... amazing.,6.955666666666667,9,18,enemy,0.1299999999999999,condition 2,The carrot cake was ,m
trial,3,other,,6.955666666666667,9,18,enemy,2.220446049250313e-16,condition 2,The carrot cake was ,m
trial,6,terrible,... terrible.,6.955666666666667,10,18,enemy,0.06,condition 2,The cinnamon rolls were ,m
trial,6,bad,... bad.,6.955666666666667,10,18,enemy,0.25,condition 2,The cinnamon rolls were ,m
trial,6,okay,... okay.,6.955666666666667,10,18,enemy,0.19,condition 2,The cinnamon rolls were ,m
trial,6,good,... good.,6.955666666666667,10,18,enemy,0.37,condition 2,The cinnamon rolls were ,m
trial,6,amazing,... amazing.,6.955666666666667,10,18,enemy,0.13000000000000012,condition 2,The cinnamon rolls were ,m
trial,6,other,,6.955666666666667,10,18,enemy,0,condition 2,The cinnamon rolls were ,m
trial,1,terrible,... terrible.,6.955666666666667,11,18,enemy,0.27,condition 2,The lemon loaf was ,m
trial,1,bad,... bad.,6.955666666666667,11,18,enemy,0.34,condition 2,The lemon loaf was ,m
trial,1,okay,... okay.,6.955666666666667,11,18,enemy,0.08,condition 2,The lemon loaf was ,m
trial,1,good,... good.,6.955666666666667,11,18,enemy,0.13,condition 2,The lemon loaf was ,m
trial,1,amazing,... amazing.,6.955666666666667,11,18,enemy,0.17999999999999994,condition 2,The lemon loaf was ,m
trial,1,other,,6.955666666666667,11,18,enemy,0,condition 2,The lemon loaf was ,m
trial,2,terrible,... terrible.,6.955666666666667,12,18,enemy,0.06,condition 2,The chocolate chip cookies were ,m
trial,2,bad,... bad.,6.955666666666667,12,18,enemy,0.18,condition 2,The chocolate chip cookies were ,m
trial,2,okay,... okay.,6.955666666666667,12,18,enemy,0.16,condition 2,The chocolate chip cookies were ,m
trial,2,good,... good.,6.955666666666667,12,18,enemy,0.29,condition 2,The chocolate chip cookies were ,m
trial,2,amazing,... amazing.,6.955666666666667,12,18,enemy,0.12,condition 2,The chocolate chip cookies were ,m
trial,2,other,,6.955666666666667,12,18,enemy,0.19000000000000006,condition 2,The chocolate chip cookies were ,m
practice,4,terrible,... terrible.,7.525083333333333,-1,19,enemy,0.09,condition 2,,m
practice,4,bad,... bad.,7.525083333333333,-1,19,enemy,0.09,condition 2,,m
practice,4,okay,... okay.,7.525083333333333,-1,19,enemy,0.18,condition 2,,m
practice,4,good,... good.,7.525083333333333,-1,19,enemy,0.48,condition 2,,m
practice,4,amazing,... amazing.,7.525083333333333,-1,19,enemy,0.16000000000000014,condition 2,,m
practice,4,other,,7.525083333333333,-1,19,enemy,0,condition 2,,m
trial,4,terrible,... terrible.,7.525083333333333,1,19,enemy,0.03,condition 2,The lemon loaf was ,m
trial,4,bad,... bad.,7.525083333333333,1,19,enemy,0.1,condition 2,The lemon loaf was ,m
trial,4,okay,... okay.,7.525083333333333,1,19,enemy,0.1,condition 2,The lemon loaf was ,m
trial,4,good,... good.,7.525083333333333,1,19,enemy,0.43,condition 2,The lemon loaf was ,m
trial,4,amazing,... amazing.,7.525083333333333,1,19,enemy,0.33999999999999986,condition 2,The lemon loaf was ,m
trial,4,other,,7.525083333333333,1,19,enemy,0,condition 2,The lemon loaf was ,m
trial,5,terrible,... terrible.,7.525083333333333,2,19,enemy,0.08,condition 2,The cherry pie was ,m
trial,5,bad,... bad.,7.525083333333333,2,19,enemy,0.04,condition 2,The cherry pie was ,m
trial,5,okay,... okay.,7.525083333333333,2,19,enemy,0.08,condition 2,The cherry pie was ,m
trial,5,good,... good.,7.525083333333333,2,19,enemy,0.24,condition 2,The cherry pie was ,m
trial,5,amazing,... amazing.,7.525083333333333,2,19,enemy,0.56,condition 2,The cherry pie was ,m
trial,5,other,,7.525083333333333,2,19,enemy,0,condition 2,The cherry pie was ,m
trial,1,terrible,... terrible.,7.525083333333333,3,19,enemy,0.07,condition 2,The chocolate chip cookies were ,m
trial,1,bad,... bad.,7.525083333333333,3,19,enemy,0.13,condition 2,The chocolate chip cookies were ,m
trial,1,okay,... okay.,7.525083333333333,3,19,enemy,0.44,condition 2,The chocolate chip cookies were ,m
trial,1,good,... good.,7.525083333333333,3,19,enemy,0.25,condition 2,The chocolate chip cookies were ,m
trial,1,amazing,... amazing.,7.525083333333333,3,19,enemy,0.10999999999999999,condition 2,The chocolate chip cookies were ,m
trial,1,other,,7.525083333333333,3,19,enemy,0,condition 2,The chocolate chip cookies were ,m
trial,1,terrible,... terrible.,7.525083333333333,4,19,enemy,0.04,condition 2,The cheesecake was ,m
trial,1,bad,... bad.,7.525083333333333,4,19,enemy,0.17,condition 2,The cheesecake was ,m
trial,1,okay,... okay.,7.525083333333333,4,19,enemy,0.3799999999999999,condition 2,The cheesecake was ,m
trial,1,good,... good.,7.525083333333333,4,19,enemy,0.25,condition 2,The cheesecake was ,m
trial,1,amazing,... amazing.,7.525083333333333,4,19,enemy,0.16,condition 2,The cheesecake was ,m
trial,1,other,,7.525083333333333,4,19,enemy,0,condition 2,The cheesecake was ,m
trial,2,terrible,... terrible.,7.525083333333333,5,19,enemy,0.07,condition 2,The bear claw was ,m
trial,2,bad,... bad.,7.525083333333333,5,19,enemy,0.04,condition 2,The bear claw was ,m
trial,2,okay,... okay.,7.525083333333333,5,19,enemy,0.07,condition 2,The bear claw was ,m
trial,2,good,... good.,7.525083333333333,5,19,enemy,0.3,condition 2,The bear claw was ,m
trial,2,amazing,... amazing.,7.525083333333333,5,19,enemy,0.52,condition 2,The bear claw was ,m
trial,2,other,,7.525083333333333,5,19,enemy,0,condition 2,The bear claw was ,m
trial,4,terrible,... terrible.,7.525083333333333,6,19,enemy,0.07,condition 2,The red velvet cake was ,m
trial,4,bad,... bad.,7.525083333333333,6,19,enemy,0.1,condition 2,The red velvet cake was ,m
trial,4,okay,... okay.,7.525083333333333,6,19,enemy,0.05,condition 2,The red velvet cake was ,m
trial,4,good,... good.,7.525083333333333,6,19,enemy,0.32,condition 2,The red velvet cake was ,m
trial,4,amazing,... amazing.,7.525083333333333,6,19,enemy,0.4600000000000001,condition 2,The red velvet cake was ,m
trial,4,other,,7.525083333333333,6,19,enemy,0,condition 2,The red velvet cake was ,m
trial,3,terrible,... terrible.,7.525083333333333,7,19,enemy,0.09,condition 2,The carrot cake was ,m
trial,3,bad,... bad.,7.525083333333333,7,19,enemy,0.13,condition 2,The carrot cake was ,m
trial,3,okay,... okay.,7.525083333333333,7,19,enemy,0.15,condition 2,The carrot cake was ,m
trial,3,good,... good.,7.525083333333333,7,19,enemy,0.45,condition 2,The carrot cake was ,m
trial,3,amazing,... amazing.,7.525083333333333,7,19,enemy,0.18000000000000005,condition 2,The carrot cake was ,m
trial,3,other,,7.525083333333333,7,19,enemy,0,condition 2,The carrot cake was ,m
trial,6,terrible,... terrible.,7.525083333333333,8,19,enemy,0,condition 2,The donuts were ,m
trial,6,bad,... bad.,7.525083333333333,8,19,enemy,0,condition 2,The donuts were ,m
trial,6,okay,... okay.,7.525083333333333,8,19,enemy,0.01,condition 2,The donuts were ,m
trial,6,good,... good.,7.525083333333333,8,19,enemy,0.13000000000000012,condition 2,The donuts were ,m
trial,6,amazing,... amazing.,7.525083333333333,8,19,enemy,0.86,condition 2,The donuts were ,m
trial,6,other,,7.525083333333333,8,19,enemy,0,condition 2,The donuts were ,m
trial,2,terrible,... terrible.,7.525083333333333,9,19,enemy,0.13,condition 2,The blueberry lavender scone was ,m
trial,2,bad,... bad.,7.525083333333333,9,19,enemy,0.14,condition 2,The blueberry lavender scone was ,m
trial,2,okay,... okay.,7.525083333333333,9,19,enemy,0.20999999999999996,condition 2,The blueberry lavender scone was ,m
trial,2,good,... good.,7.525083333333333,9,19,enemy,0.4,condition 2,The blueberry lavender scone was ,m
trial,2,amazing,... amazing.,7.525083333333333,9,19,enemy,0.11999999999999988,condition 2,The blueberry lavender scone was ,m
trial,2,other,,7.525083333333333,9,19,enemy,0,condition 2,The blueberry lavender scone was ,m
trial,5,terrible,... terrible.,7.525083333333333,10,19,enemy,0.09,condition 2,The pecan pie was ,m
trial,5,bad,... bad.,7.525083333333333,10,19,enemy,0.09,condition 2,The pecan pie was ,m
trial,5,okay,... okay.,7.525083333333333,10,19,enemy,0.08,condition 2,The pecan pie was ,m
trial,5,good,... good.,7.525083333333333,10,19,enemy,0.26,condition 2,The pecan pie was ,m
trial,5,amazing,... amazing.,7.525083333333333,10,19,enemy,0.4800000000000001,condition 2,The pecan pie was ,m
trial,5,other,,7.525083333333333,10,19,enemy,0,condition 2,The pecan pie was ,m
trial,6,terrible,... terrible.,7.525083333333333,11,19,enemy,0,condition 2,The cinnamon rolls were ,m
trial,6,bad,... bad.,7.525083333333333,11,19,enemy,0,condition 2,The cinnamon rolls were ,m
trial,6,okay,... okay.,7.525083333333333,11,19,enemy,0,condition 2,The cinnamon rolls were ,m
trial,6,good,... good.,7.525083333333333,11,19,enemy,0.2799999999999999,condition 2,The cinnamon rolls were ,m
trial,6,amazing,... amazing.,7.525083333333333,11,19,enemy,0.72,condition 2,The cinnamon rolls were ,m
trial,6,other,,7.525083333333333,11,19,enemy,0,condition 2,The cinnamon rolls were ,m
trial,3,terrible,... terrible.,7.525083333333333,12,19,enemy,0.12,condition 2,The croissants were ,m
trial,3,bad,... bad.,7.525083333333333,12,19,enemy,0.13,condition 2,The croissants were ,m
trial,3,okay,... okay.,7.525083333333333,12,19,enemy,0.14,condition 2,The croissants were ,m
trial,3,good,... good.,7.525083333333333,12,19,enemy,0.39,condition 2,The croissants were ,m
trial,3,amazing,... amazing.,7.525083333333333,12,19,enemy,0.21999999999999997,condition 2,The croissants were ,m
trial,3,other,,7.525083333333333,12,19,enemy,0,condition 2,The croissants were ,m
practice,4,terrible,... terrible.,7.227816666666667,-1,20,enemy,0,condition 1,,f
practice,4,bad,... bad.,7.227816666666667,-1,20,enemy,0,condition 1,,f
practice,4,okay,... okay.,7.227816666666667,-1,20,enemy,0.43,condition 1,,f
practice,4,good,... good.,7.227816666666667,-1,20,enemy,0.52,condition 1,,f
practice,4,amazing,... amazing.,7.227816666666667,-1,20,enemy,0.050000000000000044,condition 1,,f
practice,4,other,,7.227816666666667,-1,20,enemy,0,condition 1,,f
trial,2,terrible,... terrible.,7.227816666666667,1,20,enemy,0.51,condition 1,The donuts were ,f
trial,2,bad,... bad.,7.227816666666667,1,20,enemy,0.37,condition 1,The donuts were ,f
trial,2,okay,... okay.,7.227816666666667,1,20,enemy,0,condition 1,The donuts were ,f
trial,2,good,... good.,7.227816666666667,1,20,enemy,0,condition 1,The donuts were ,f
trial,2,amazing,... amazing.,7.227816666666667,1,20,enemy,0,condition 1,The donuts were ,f
trial,2,other,,7.227816666666667,1,20,enemy,0.12,condition 1,The donuts were ,f
trial,1,terrible,... terrible.,7.227816666666667,2,20,enemy,0.94,condition 1,The cinnamon rolls were ,f
trial,1,bad,... bad.,7.227816666666667,2,20,enemy,0,condition 1,The cinnamon rolls were ,f
trial,1,okay,... okay.,7.227816666666667,2,20,enemy,0,condition 1,The cinnamon rolls were ,f
trial,1,good,... good.,7.227816666666667,2,20,enemy,0,condition 1,The cinnamon rolls were ,f
trial,1,amazing,... amazing.,7.227816666666667,2,20,enemy,0,condition 1,The cinnamon rolls were ,f
trial,1,other,,7.227816666666667,2,20,enemy,0.06000000000000005,condition 1,The cinnamon rolls were ,f
trial,5,terrible,... terrible.,7.227816666666667,3,20,enemy,0,condition 1,The cheesecake was ,f
trial,5,bad,... bad.,7.227816666666667,3,20,enemy,0,condition 1,The cheesecake was ,f
trial,5,okay,... okay.,7.227816666666667,3,20,enemy,0,condition 1,The cheesecake was ,f
trial,5,good,... good.,7.227816666666667,3,20,enemy,0.43,condition 1,The cheesecake was ,f
trial,5,amazing,... amazing.,7.227816666666667,3,20,enemy,0.5700000000000001,condition 1,The cheesecake was ,f
trial,5,other,,7.227816666666667,3,20,enemy,0,condition 1,The cheesecake was ,f
trial,6,terrible,... terrible.,7.227816666666667,4,20,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,6,bad,... bad.,7.227816666666667,4,20,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,6,okay,... okay.,7.227816666666667,4,20,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,6,good,... good.,7.227816666666667,4,20,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,6,amazing,... amazing.,7.227816666666667,4,20,enemy,0.96,condition 1,The chocolate chip cookies were ,f
trial,6,other,,7.227816666666667,4,20,enemy,0.040000000000000036,condition 1,The chocolate chip cookies were ,f
trial,4,terrible,... terrible.,7.227816666666667,5,20,enemy,0,condition 1,The carrot cake was ,f
trial,4,bad,... bad.,7.227816666666667,5,20,enemy,0,condition 1,The carrot cake was ,f
trial,4,okay,... okay.,7.227816666666667,5,20,enemy,0.37,condition 1,The carrot cake was ,f
trial,4,good,... good.,7.227816666666667,5,20,enemy,0.6299999999999999,condition 1,The carrot cake was ,f
trial,4,amazing,... amazing.,7.227816666666667,5,20,enemy,0,condition 1,The carrot cake was ,f
trial,4,other,,7.227816666666667,5,20,enemy,0,condition 1,The carrot cake was ,f
trial,3,terrible,... terrible.,7.227816666666667,6,20,enemy,0,condition 1,The bear claw was ,f
trial,3,bad,... bad.,7.227816666666667,6,20,enemy,0.1200000000000001,condition 1,The bear claw was ,f
trial,3,okay,... okay.,7.227816666666667,6,20,enemy,0.72,condition 1,The bear claw was ,f
trial,3,good,... good.,7.227816666666667,6,20,enemy,0,condition 1,The bear claw was ,f
trial,3,amazing,... amazing.,7.227816666666667,6,20,enemy,0,condition 1,The bear claw was ,f
trial,3,other,,7.227816666666667,6,20,enemy,0.16,condition 1,The bear claw was ,f
trial,3,terrible,... terrible.,7.227816666666667,7,20,enemy,0,condition 1,The red velvet cake was ,f
trial,3,bad,... bad.,7.227816666666667,7,20,enemy,0.20999999999999996,condition 1,The red velvet cake was ,f
trial,3,okay,... okay.,7.227816666666667,7,20,enemy,0.64,condition 1,The red velvet cake was ,f
trial,3,good,... good.,7.227816666666667,7,20,enemy,0,condition 1,The red velvet cake was ,f
trial,3,amazing,... amazing.,7.227816666666667,7,20,enemy,0,condition 1,The red velvet cake was ,f
trial,3,other,,7.227816666666667,7,20,enemy,0.15,condition 1,The red velvet cake was ,f
trial,5,terrible,... terrible.,7.227816666666667,8,20,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,5,bad,... bad.,7.227816666666667,8,20,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,5,okay,... okay.,7.227816666666667,8,20,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,5,good,... good.,7.227816666666667,8,20,enemy,0.29,condition 1,The blueberry lavender scone was ,f
trial,5,amazing,... amazing.,7.227816666666667,8,20,enemy,0.7100000000000001,condition 1,The blueberry lavender scone was ,f
trial,5,other,,7.227816666666667,8,20,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,6,terrible,... terrible.,7.227816666666667,9,20,enemy,0,condition 1,The lemon loaf was ,f
trial,6,bad,... bad.,7.227816666666667,9,20,enemy,0,condition 1,The lemon loaf was ,f
trial,6,okay,... okay.,7.227816666666667,9,20,enemy,0,condition 1,The lemon loaf was ,f
trial,6,good,... good.,7.227816666666667,9,20,enemy,0,condition 1,The lemon loaf was ,f
trial,6,amazing,... amazing.,7.227816666666667,9,20,enemy,0.94,condition 1,The lemon loaf was ,f
trial,6,other,,7.227816666666667,9,20,enemy,0.06000000000000005,condition 1,The lemon loaf was ,f
trial,4,terrible,... terrible.,7.227816666666667,10,20,enemy,0,condition 1,The pecan pie was ,f
trial,4,bad,... bad.,7.227816666666667,10,20,enemy,0,condition 1,The pecan pie was ,f
trial,4,okay,... okay.,7.227816666666667,10,20,enemy,0,condition 1,The pecan pie was ,f
trial,4,good,... good.,7.227816666666667,10,20,enemy,0.78,condition 1,The pecan pie was ,f
trial,4,amazing,... amazing.,7.227816666666667,10,20,enemy,0.22,condition 1,The pecan pie was ,f
trial,4,other,,7.227816666666667,10,20,enemy,0,condition 1,The pecan pie was ,f
trial,1,terrible,... terrible.,7.227816666666667,11,20,enemy,0.93,condition 1,The apple pie was ,f
trial,1,bad,... bad.,7.227816666666667,11,20,enemy,0.07,condition 1,The apple pie was ,f
trial,1,okay,... okay.,7.227816666666667,11,20,enemy,0,condition 1,The apple pie was ,f
trial,1,good,... good.,7.227816666666667,11,20,enemy,0,condition 1,The apple pie was ,f
trial,1,amazing,... amazing.,7.227816666666667,11,20,enemy,0,condition 1,The apple pie was ,f
trial,1,other,,7.227816666666667,11,20,enemy,0,condition 1,The apple pie was ,f
trial,2,terrible,... terrible.,7.227816666666667,12,20,enemy,0.68,condition 1,The croissants were ,f
trial,2,bad,... bad.,7.227816666666667,12,20,enemy,0.31999999999999984,condition 1,The croissants were ,f
trial,2,okay,... okay.,7.227816666666667,12,20,enemy,0,condition 1,The croissants were ,f
trial,2,good,... good.,7.227816666666667,12,20,enemy,0,condition 1,The croissants were ,f
trial,2,amazing,... amazing.,7.227816666666667,12,20,enemy,0,condition 1,The croissants were ,f
trial,2,other,,7.227816666666667,12,20,enemy,0,condition 1,The croissants were ,f
practice,4,terrible,... terrible.,5.2686,-1,21,enemy,0.11,condition 2,,f
practice,4,bad,... bad.,5.2686,-1,21,enemy,0.18,condition 2,,f
practice,4,okay,... okay.,5.2686,-1,21,enemy,0.22,condition 2,,f
practice,4,good,... good.,5.2686,-1,21,enemy,0.38,condition 2,,f
practice,4,amazing,... amazing.,5.2686,-1,21,enemy,0.10999999999999988,condition 2,,f
practice,4,other,,5.2686,-1,21,enemy,0,condition 2,,f
trial,4,terrible,... terrible.,5.2686,1,21,enemy,0.17,condition 2,The cinnamon rolls were ,f
trial,4,bad,... bad.,5.2686,1,21,enemy,0.18999999999999995,condition 2,The cinnamon rolls were ,f
trial,4,okay,... okay.,5.2686,1,21,enemy,1.1102230246251565e-16,condition 2,The cinnamon rolls were ,f
trial,4,good,... good.,5.2686,1,21,enemy,0.3,condition 2,The cinnamon rolls were ,f
trial,4,amazing,... amazing.,5.2686,1,21,enemy,0.33999999999999986,condition 2,The cinnamon rolls were ,f
trial,4,other,,5.2686,1,21,enemy,0,condition 2,The cinnamon rolls were ,f
trial,3,terrible,... terrible.,5.2686,2,21,enemy,0.3500000000000001,condition 2,The apple pie was ,f
trial,3,bad,... bad.,5.2686,2,21,enemy,0.1399999999999999,condition 2,The apple pie was ,f
trial,3,okay,... okay.,5.2686,2,21,enemy,0.2,condition 2,The apple pie was ,f
trial,3,good,... good.,5.2686,2,21,enemy,0.17,condition 2,The apple pie was ,f
trial,3,amazing,... amazing.,5.2686,2,21,enemy,0.13,condition 2,The apple pie was ,f
trial,3,other,,5.2686,2,21,enemy,0.009999999999999898,condition 2,The apple pie was ,f
trial,5,terrible,... terrible.,5.2686,3,21,enemy,0.34,condition 2,The bear claw was ,f
trial,5,bad,... bad.,5.2686,3,21,enemy,0.21,condition 2,The bear claw was ,f
trial,5,okay,... okay.,5.2686,3,21,enemy,0.26,condition 2,The bear claw was ,f
trial,5,good,... good.,5.2686,3,21,enemy,0.18999999999999995,condition 2,The bear claw was ,f
trial,5,amazing,... amazing.,5.2686,3,21,enemy,1.1102230246251565e-16,condition 2,The bear claw was ,f
trial,5,other,,5.2686,3,21,enemy,1.1102230246251565e-16,condition 2,The bear claw was ,f
trial,1,terrible,... terrible.,5.2686,4,21,enemy,0.46,condition 2,The blueberry lavender scone was ,f
trial,1,bad,... bad.,5.2686,4,21,enemy,0.06000000000000005,condition 2,The blueberry lavender scone was ,f
trial,1,okay,... okay.,5.2686,4,21,enemy,0.48,condition 2,The blueberry lavender scone was ,f
trial,1,good,... good.,5.2686,4,21,enemy,0,condition 2,The blueberry lavender scone was ,f
trial,1,amazing,... amazing.,5.2686,4,21,enemy,0,condition 2,The blueberry lavender scone was ,f
trial,1,other,,5.2686,4,21,enemy,0,condition 2,The blueberry lavender scone was ,f
trial,2,terrible,... terrible.,5.2686,5,21,enemy,0.51,condition 2,The pecan pie was ,f
trial,2,bad,... bad.,5.2686,5,21,enemy,0.08,condition 2,The pecan pie was ,f
trial,2,okay,... okay.,5.2686,5,21,enemy,0.24,condition 2,The pecan pie was ,f
trial,2,good,... good.,5.2686,5,21,enemy,0.16999999999999993,condition 2,The pecan pie was ,f
trial,2,amazing,... amazing.,5.2686,5,21,enemy,0,condition 2,The pecan pie was ,f
trial,2,other,,5.2686,5,21,enemy,0,condition 2,The pecan pie was ,f
trial,1,terrible,... terrible.,5.2686,6,21,enemy,0,condition 2,The cherry pie was ,f
trial,1,bad,... bad.,5.2686,6,21,enemy,0,condition 2,The cherry pie was ,f
trial,1,okay,... okay.,5.2686,6,21,enemy,0.16000000000000003,condition 2,The cherry pie was ,f
trial,1,good,... good.,5.2686,6,21,enemy,0.38,condition 2,The cherry pie was ,f
trial,1,amazing,... amazing.,5.2686,6,21,enemy,0.2,condition 2,The cherry pie was ,f
trial,1,other,,5.2686,6,21,enemy,0.26,condition 2,The cherry pie was ,f
trial,5,terrible,... terrible.,5.2686,7,21,enemy,0.18,condition 2,The chocolate chip cookies were ,f
trial,5,bad,... bad.,5.2686,7,21,enemy,0.22,condition 2,The chocolate chip cookies were ,f
trial,5,okay,... okay.,5.2686,7,21,enemy,0.1,condition 2,The chocolate chip cookies were ,f
trial,5,good,... good.,5.2686,7,21,enemy,0.11,condition 2,The chocolate chip cookies were ,f
trial,5,amazing,... amazing.,5.2686,7,21,enemy,0.28,condition 2,The chocolate chip cookies were ,f
trial,5,other,,5.2686,7,21,enemy,0.10999999999999988,condition 2,The chocolate chip cookies were ,f
trial,6,terrible,... terrible.,5.2686,8,21,enemy,0,condition 2,The cheesecake was ,f
trial,6,bad,... bad.,5.2686,8,21,enemy,0.26,condition 2,The cheesecake was ,f
trial,6,okay,... okay.,5.2686,8,21,enemy,0.26,condition 2,The cheesecake was ,f
trial,6,good,... good.,5.2686,8,21,enemy,0.050000000000000155,condition 2,The cheesecake was ,f
trial,6,amazing,... amazing.,5.2686,8,21,enemy,0,condition 2,The cheesecake was ,f
trial,6,other,,5.2686,8,21,enemy,0.4299999999999997,condition 2,The cheesecake was ,f
trial,6,terrible,... terrible.,5.2686,9,21,enemy,0.3999999999999999,condition 2,The lemon loaf was ,f
trial,6,bad,... bad.,5.2686,9,21,enemy,0.23,condition 2,The lemon loaf was ,f
trial,6,okay,... okay.,5.2686,9,21,enemy,0.29,condition 2,The lemon loaf was ,f
trial,6,good,... good.,5.2686,9,21,enemy,0.08000000000000007,condition 2,The lemon loaf was ,f
trial,6,amazing,... amazing.,5.2686,9,21,enemy,0,condition 2,The lemon loaf was ,f
trial,6,other,,5.2686,9,21,enemy,0,condition 2,The lemon loaf was ,f
trial,4,terrible,... terrible.,5.2686,10,21,enemy,0.43,condition 2,The donuts were ,f
trial,4,bad,... bad.,5.2686,10,21,enemy,0.34,condition 2,The donuts were ,f
trial,4,okay,... okay.,5.2686,10,21,enemy,0.22999999999999998,condition 2,The donuts were ,f
trial,4,good,... good.,5.2686,10,21,enemy,0,condition 2,The donuts were ,f
trial,4,amazing,... amazing.,5.2686,10,21,enemy,0,condition 2,The donuts were ,f
trial,4,other,,5.2686,10,21,enemy,0,condition 2,The donuts were ,f
trial,2,terrible,... terrible.,5.2686,11,21,enemy,0.46,condition 2,The croissants were ,f
trial,2,bad,... bad.,5.2686,11,21,enemy,0.35,condition 2,The croissants were ,f
trial,2,okay,... okay.,5.2686,11,21,enemy,0.18999999999999984,condition 2,The croissants were ,f
trial,2,good,... good.,5.2686,11,21,enemy,0,condition 2,The croissants were ,f
trial,2,amazing,... amazing.,5.2686,11,21,enemy,2.220446049250313e-16,condition 2,The croissants were ,f
trial,2,other,,5.2686,11,21,enemy,0,condition 2,The croissants were ,f
trial,3,terrible,... terrible.,5.2686,12,21,enemy,0.26,condition 2,The carrot cake was ,f
