modal2,image,Answer.time_in_minutes,rating1,rating_other,sentence2,workerid,rating2,type,modal1,percent_window,condition,reverse_sent_order,sentence1,Answer.condition
might,./stim/images/prob_25_4.png,17.85205,0,0.69,You might get one.,39,0.31,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,17.85205,1,0,You might get one.,39,0,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,17.85205,0,0.7,You might get one.,39,0.3,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,17.85205,0,0,You might get one.,39,1,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_2.png,17.85205,0.78,0,You might get one.,39,0.22,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,17.85205,0,1,You might get one.,39,0,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,17.85205,0,1,You might get one.,39,0,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,17.85205,0,0,You might get one.,39,1,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,17.85205,0.4,0,You might get one.,39,0.6,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,17.85205,0,1,You might get one.,39,0,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,17.85205,0,1,You might get one.,39,0,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,17.85205,0,0,You might get one.,39,1,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,17.85205,0,1,You might get one.,39,0,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_5.png,17.85205,0,0,You might get one.,39,1,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,17.85205,0,1,You might get one.,39,0,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_4.png,17.85205,0.63,0,You might get one.,39,0.37,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,17.85205,0,1,You might get one.,39,0,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,17.85205,0,0,You might get one.,39,1,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,17.85205,0,0,You might get one.,39,1,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_5.png,17.85205,0,0,You might get one.,39,1,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_3.png,17.85205,0,0,You might get one.,39,1,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,21.352133333333335,0.29000000000000004,0.3600000000000001,You might get one.,40,0.34999999999999987,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,21.352133333333335,0.39,0.3400000000000001,You might get one.,40,0.2699999999999998,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,21.352133333333335,0.27,0.32000000000000006,You might get one.,40,0.41,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,21.352133333333335,0.19999999999999996,0.45999999999999996,You might get one.,40,0.34,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,21.352133333333335,0.3700000000000001,0.48,You might get one.,40,0.15,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,21.352133333333335,0.59,0.18000000000000005,You might get one.,40,0.23,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,21.352133333333335,0.45,0.26,You might get one.,40,0.28,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,21.352133333333335,0.39,0.42000000000000004,You might get one.,40,0.19,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_3.png,21.352133333333335,0.53,0.27,You might get one.,40,0.2,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,21.352133333333335,0.54,0.24,You might get one.,40,0.22,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_3.png,21.352133333333335,0.21999999999999986,0.38,You might get one.,40,0.40000000000000024,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,21.352133333333335,0.44999999999999996,0.26,You might get one.,40,0.29000000000000004,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,21.352133333333335,0.19000000000000006,0.30999999999999994,You might get one.,40,0.5,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,21.352133333333335,0.39,0.39,You might get one.,40,0.21999999999999997,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,21.352133333333335,0.51,0.29000000000000004,You might get one.,40,0.19999999999999996,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_2.png,21.352133333333335,0.39000000000000024,0.34,You might get one.,40,0.2699999999999996,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_2.png,21.352133333333335,0.2799999999999999,0.29999999999999993,You might get one.,40,0.42000000000000026,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,21.352133333333335,0.44,0.3599999999999999,You might get one.,40,0.20000000000000018,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,21.352133333333335,0.4,0.3600000000000001,You might get one.,40,0.23999999999999977,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_4.png,21.352133333333335,0.42000000000000004,0.3300000000000002,You might get one.,40,0.24999999999999978,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,21.352133333333335,0.56,0.25,You might get one.,40,0.18999999999999984,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_4.png,21.352133333333335,0.33,0.44000000000000006,You might get one.,40,0.23,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_3.png,21.352133333333335,0.56,0.2999999999999998,You might get one.,40,0.14,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,21.352133333333335,0.25,0.47,You might get one.,40,0.28,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_5.png,21.352133333333335,0.46999999999999986,0.42000000000000004,You might get one.,40,0.1100000000000001,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,21.352133333333335,0.56,0.2300000000000001,You might get one.,40,0.20999999999999996,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,21.352133333333335,0.26,0.49,You might get one.,40,0.25,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,21.352133333333335,0.5300000000000002,0.19999999999999984,You might get one.,40,0.27,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,21.352133333333335,0.46,0.28,You might get one.,40,0.26,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,21.352133333333335,0.49,0.30000000000000016,You might get one.,40,0.20999999999999996,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,21.352133333333335,0.27,0.51,You might get one.,40,0.21999999999999997,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,21.352133333333335,0.46,0.29999999999999993,You might get one.,40,0.24,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,21.352133333333335,0.4,0.30000000000000004,You might get one.,40,0.3,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,21.352133333333335,0.42,0.42,You might get one.,40,0.16000000000000014,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,21.352133333333335,0.20999999999999996,0.52,You might get one.,40,0.27,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,21.352133333333335,0.5899999999999999,0.25,You might get one.,40,0.16,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,10.830183333333334,0.47999999999999987,0.10000000000000009,You might get one.,41,0.42,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,10.830183333333334,0.07000000000000006,0,You might get one.,41,0.93,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,10.830183333333334,0.030000000000000027,0,You might get one.,41,0.97,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,10.830183333333334,0,0,You might get one.,41,1,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_2.png,10.830183333333334,0.05,0.9199999999999999,You might get one.,41,0.03,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,10.830183333333334,0,0,You might get one.,41,1,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,10.830183333333334,0.48,0.09000000000000008,You might get one.,41,0.43,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,10.830183333333334,0,0,You might get one.,41,1,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,10.830183333333334,0.33999999999999997,0,You might get one.,41,0.66,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,10.830183333333334,0.33999999999999997,0,You might get one.,41,0.66,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,10.830183333333334,0,0,You might get one.,41,1,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,10.830183333333334,0.5599999999999999,0,You might get one.,41,0.44,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,10.830183333333334,0,1,You might get one.,41,0,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_2.png,10.830183333333334,0.42999999999999994,0.57,You might get one.,41,0,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_2.png,10.830183333333334,0.86,0.14000000000000012,You might get one.,41,0,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_5.png,10.830183333333334,0.8799999999999999,0,You might get one.,41,0.12,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,10.830183333333334,0.5900000000000001,0,You might get one.,41,0.41,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_2.png,10.830183333333334,0.06000000000000005,0,You might get one.,41,0.94,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_2.png,10.830183333333334,0.51,0.4899999999999999,You might get one.,41,0,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,10.830183333333334,0,0,You might get one.,41,1,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,10.830183333333334,0,0,You might get one.,41,1,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,10.830183333333334,0,1,You might get one.,41,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,10.830183333333334,0,1,You might get one.,41,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,10.830183333333334,1,0,You might get one.,41,0,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,10.830183333333334,0.59,0.41000000000000003,You might get one.,41,0,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,10.830183333333334,0.6,0.40000000000000013,You might get one.,41,0,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_4.png,10.830183333333334,0.05999999999999994,0.94,You might get one.,41,0,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,10.830183333333334,0.1200000000000001,0.88,You might get one.,41,0,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,10.830183333333334,0.12,0,You might get one.,41,0.88,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,10.830183333333334,0.06,0.94,You might get one.,41,0,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,10.830183333333334,0.29000000000000004,0,You might get one.,41,0.71,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_2.png,10.830183333333334,0.39,0.6099999999999999,You might get one.,41,0,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,10.830183333333334,0,1,You might get one.,41,0,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,10.830183333333334,0.59,0.41000000000000003,You might get one.,41,0,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,10.830183333333334,0.85,0.15000000000000002,You might get one.,41,0,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,10.830183333333334,0.32,0.6799999999999999,You might get one.,41,0,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,31.900083333333335,0.14,0,You might get one.,42,0.8599999999999999,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,31.900083333333335,0.04,0.89,You might get one.,42,0.07,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_3.png,31.900083333333335,0.11,0.73,You might get one.,42,0.16,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,31.900083333333335,0.31,0,You might get one.,42,0.69,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,31.900083333333335,0.3,0,You might get one.,42,0.7,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,31.900083333333335,0.8099999999999999,0,You might get one.,42,0.19,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,31.900083333333335,0.18999999999999995,0,You might get one.,42,0.81,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,31.900083333333335,0,1,You might get one.,42,0,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,31.900083333333335,0,1,You might get one.,42,0,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,31.900083333333335,0.16,0,You might get one.,42,0.84,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,31.900083333333335,0.73,0.15,You might get one.,42,0.12,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,31.900083333333335,0.77,0,You might get one.,42,0.22999999999999998,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_1.png,31.900083333333335,0.18,0,You might get one.,42,0.81,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_3.png,31.900083333333335,0,0.91,You might get one.,42,0.08999999999999997,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,31.900083333333335,0,0.24,You might get one.,42,0.76,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,31.900083333333335,0.24,0,You might get one.,42,0.76,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,31.900083333333335,0.81,0,You might get one.,42,0.19,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_4.png,31.900083333333335,0,1,You might get one.,42,0,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,31.900083333333335,0.87,0,You might get one.,42,0.13,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_4.png,31.900083333333335,0.07,0,You might get one.,42,0.9299999999999999,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,31.900083333333335,0,1,You might get one.,42,0,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,31.900083333333335,0.16,0,You might get one.,42,0.84,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,31.900083333333335,0.06999999999999995,0,You might get one.,42,0.93,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,31.900083333333335,0,0,You might get one.,42,1,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,31.900083333333335,0,1,You might get one.,42,0,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_4.png,31.900083333333335,0.07,0.4099999999999999,You might get one.,42,0.52,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_2.png,31.900083333333335,0,1,You might get one.,42,0,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_4.png,31.900083333333335,0,1,You might get one.,42,0,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,31.900083333333335,0.05,0.12,You might get one.,42,0.83,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,31.900083333333335,0,0.89,You might get one.,42,0.11,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,31.900083333333335,0,1,You might get one.,42,0,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,31.900083333333335,0,0.98,You might get one.,42,0.02,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,31.900083333333335,0.07,0.07000000000000017,You might get one.,42,0.86,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,31.900083333333335,0,0,You might get one.,42,1,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_4.png,31.900083333333335,0.16,0.16,You might get one.,42,0.67,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_1.png,31.900083333333335,0,1,You might get one.,42,0,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,34.74653333333333,0.45,0.20000000000000007,You might get one.,43,0.34999999999999987,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,34.74653333333333,0.64,0.07,You might get one.,43,0.2899999999999999,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,34.74653333333333,0.48,0.28,You might get one.,43,0.24,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,34.74653333333333,0.5700000000000001,0.16,You might get one.,43,0.27,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,34.74653333333333,0.4600000000000002,0.1499999999999998,You might get one.,43,0.39,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,34.74653333333333,0.65,0,You might get one.,43,0.35,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,34.74653333333333,0.45,0.22,You might get one.,43,0.33000000000000007,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,34.74653333333333,0.59,0.07000000000000006,You might get one.,43,0.34,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,34.74653333333333,0.47,0.21999999999999997,You might get one.,43,0.31000000000000005,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_2.png,34.74653333333333,0.62,0.10000000000000009,You might get one.,43,0.2799999999999999,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,34.74653333333333,0.53,0.18000000000000005,You might get one.,43,0.29,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_4.png,34.74653333333333,0.5,0.1499999999999999,You might get one.,43,0.35,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,34.74653333333333,0.51,0.1499999999999999,You might get one.,43,0.34,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_1.png,34.74653333333333,0.54,0.05999999999999994,You might get one.,43,0.4,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_5.png,34.74653333333333,0.54,0.24,You might get one.,43,0.22,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,34.74653333333333,0.5,0.15000000000000013,You might get one.,43,0.35,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_4.png,34.74653333333333,0.61,0.08000000000000007,You might get one.,43,0.31,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,34.74653333333333,0.61,0.17,You might get one.,43,0.22000000000000008,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,34.74653333333333,0.42000000000000004,0.27,You might get one.,43,0.31,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,34.74653333333333,0.42,0.14000000000000024,You might get one.,43,0.43999999999999995,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,34.74653333333333,0.59,0.1299999999999999,You might get one.,43,0.28000000000000014,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,34.74653333333333,0.55,0.11999999999999988,You might get one.,43,0.33,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,34.74653333333333,0.4899999999999999,0.25,You might get one.,43,0.26,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,34.74653333333333,0.6,0.1200000000000001,You might get one.,43,0.28,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,34.74653333333333,0.51,0.1299999999999999,You might get one.,43,0.36,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,34.74653333333333,0.47999999999999987,0.32,You might get one.,43,0.2,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,34.74653333333333,0.48,0.16000000000000014,You might get one.,43,0.36,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,34.74653333333333,0.48,0.27,You might get one.,43,0.25,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,34.74653333333333,0.52,0.17999999999999994,You might get one.,43,0.3,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,34.74653333333333,0.65,0,You might get one.,43,0.35,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,34.74653333333333,0.36,0.2699999999999999,You might get one.,43,0.37,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,34.74653333333333,0.57,0.18,You might get one.,43,0.25,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,34.74653333333333,0.42,0.24,You might get one.,43,0.33999999999999997,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,34.74653333333333,0.3899999999999999,0.22999999999999998,You might get one.,43,0.3800000000000001,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_2.png,34.74653333333333,0.47,0.25,You might get one.,43,0.28,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,34.74653333333333,0.47,0.26,You might get one.,43,0.27,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,14.31695,0.88,0,You might get one.,44,0.12,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,14.31695,0.81,0,You might get one.,44,0.18999999999999995,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,14.31695,0,1,You might get one.,44,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,14.31695,0.08000000000000007,0,You might get one.,44,0.92,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,14.31695,0.1499999999999999,0,You might get one.,44,0.85,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,14.31695,0,1,You might get one.,44,0,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,14.31695,0.15000000000000002,0,You might get one.,44,0.85,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,14.31695,0,1,You might get one.,44,0,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_5.png,14.31695,0.14,0,You might get one.,44,0.86,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_1.png,14.31695,0,1,You might get one.,44,0,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_4.png,14.31695,0.21,0,You might get one.,44,0.79,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,14.31695,0.73,0,You might get one.,44,0.27000000000000013,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_1.png,14.31695,0.18999999999999995,0,You might get one.,44,0.81,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_4.png,14.31695,0.20999999999999996,0,You might get one.,44,0.79,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,14.31695,0,1,You might get one.,44,0,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,14.31695,0.87,0,You might get one.,44,0.13,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,14.31695,0.32999999999999996,0,You might get one.,44,0.67,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_4.png,14.31695,0.57,0,You might get one.,44,0.43,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_4.png,14.31695,0,1,You might get one.,44,0,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,14.31695,0,1,You might get one.,44,0,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,14.31695,0.21000000000000008,0,You might get one.,44,0.79,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_4.png,14.31695,0.36,0,You might get one.,44,0.64,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_3.png,14.31695,0.25,0,You might get one.,44,0.75,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,14.31695,0.86,0,You might get one.,44,0.1399999999999999,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_3.png,14.31695,0.4,0,You might get one.,44,0.6,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,14.31695,0,1,You might get one.,44,0,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,14.31695,0.24,0,You might get one.,44,0.76,window_5,probably,60,5,1,You'll probably get one.,undefined
