Answer.time_in_minutes,rating2,modal1,workerid,Answer.condition,percent_window,type,rating1,image,sentence2,sentence1,condition,modal2,reverse_sent_order,rating_other
11.369083333333334,0.82,probably,35,undefined,40,window_6,0.17999999999999994,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,1,1.1102230246251565e-16
11.369083333333334,0.29000000000000004,probably,35,undefined,50,window_6,0.71,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,1,1.1102230246251565e-16
11.369083333333334,0.18999999999999984,probably,35,undefined,40,aisle_6,0.81,./stim/images/prob_40_1.png,You might get one.,You'll probably get one.,6,might,1,0
11.369083333333334,0.06999999999999984,probably,35,undefined,100,window_6,0.93,./stim/images/prob_100_1.png,You might get one.,You'll probably get one.,6,might,1,1.1102230246251565e-16
11.369083333333334,0.89,probably,35,undefined,60,aisle_6,0.10999999999999988,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,1,1.1102230246251565e-16
11.369083333333334,0.1,probably,35,undefined,75,window_6,0.8999999999999999,./stim/images/prob_75_2.png,You might get one.,You'll probably get one.,6,might,1,1.1102230246251565e-16
11.369083333333334,0.38,probably,35,undefined,50,aisle_6,0.62,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,1,0
11.369083333333334,0.77,probably,35,undefined,40,window_6,0.22999999999999998,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,1,0
11.369083333333334,0.30000000000000004,probably,35,undefined,100,aisle_6,0,./stim/images/prob_100_3.png,You might get one.,You'll probably get one.,6,might,1,0.7
11.369083333333334,0.62,probably,35,undefined,60,aisle_6,0,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,1,0.3799999999999999
11.369083333333334,1.1102230246251565e-16,probably,35,undefined,100,window_6,0.9,./stim/images/prob_100_5.png,You might get one.,You'll probably get one.,6,might,1,0.09999999999999987
14.059883333333334,0,probably,36,undefined,75,window_6,1,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0.06,probably,36,undefined,0,window_6,0,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,0,0.94
14.059883333333334,1,probably,36,undefined,10,window_6,0,./stim/images/prob_10_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,25,aisle_6,1,./stim/images/prob_25_2.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,1,probably,36,undefined,25,window_6,0,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,1,probably,36,undefined,75,aisle_6,0,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,0,window_6,0,./stim/images/prob_0_5.png,You might get one.,You'll probably get one.,6,might,0,1
14.059883333333334,0,probably,36,undefined,75,window_6,1,./stim/images/prob_75_4.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,1,probably,36,undefined,50,aisle_6,0,./stim/images/prob_50_2.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,10,aisle_6,1,./stim/images/prob_10_3.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,60,window_6,1,./stim/images/prob_60_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0.18,probably,36,undefined,60,aisle_6,0.8200000000000001,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,100,aisle_6,0,./stim/images/prob_100_3.png,You might get one.,You'll probably get one.,6,might,0,1
14.059883333333334,0,probably,36,undefined,90,window_6,1,./stim/images/prob_90_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0.18,probably,36,undefined,90,aisle_6,0,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,0,0.8200000000000001
14.059883333333334,0.58,probably,36,undefined,40,window_6,0.42000000000000004,./stim/images/prob_40_3.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,1,probably,36,undefined,25,window_6,0,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,1,probably,36,undefined,75,aisle_6,0,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0.65,probably,36,undefined,60,aisle_6,0.35,./stim/images/prob_60_2.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,0,aisle_6,1,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,40,aisle_6,1,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,60,window_6,1,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,100,aisle_6,0,./stim/images/prob_100_1.png,You might get one.,You'll probably get one.,6,might,0,1
14.059883333333334,0,probably,36,undefined,0,aisle_6,1,./stim/images/prob_0_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,1,probably,36,undefined,90,aisle_6,0,./stim/images/prob_90_3.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,10,aisle_6,1,./stim/images/prob_10_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,100,window_6,1,./stim/images/prob_100_3.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0.49,probably,36,undefined,50,window_6,0.51,./stim/images/prob_50_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0.22,probably,36,undefined,40,window_6,0.78,./stim/images/prob_40_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0.31999999999999995,probably,36,undefined,40,aisle_6,0.68,./stim/images/prob_40_4.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,25,aisle_6,1,./stim/images/prob_25_4.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,100,window_6,1,./stim/images/prob_100_3.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0.31000000000000005,probably,36,undefined,50,window_6,0.69,./stim/images/prob_50_4.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0,probably,36,undefined,90,window_6,1,./stim/images/prob_90_2.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0.40000000000000013,probably,36,undefined,50,aisle_6,0.6,./stim/images/prob_50_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.059883333333334,0.76,probably,36,undefined,10,window_6,0,./stim/images/prob_10_5.png,You might get one.,You'll probably get one.,6,might,0,0.24
11.37615,0.87,probably,37,undefined,10,window_6,0.04,./stim/images/prob_10_2.png,You might get one.,You'll probably get one.,6,might,1,0.09000000000000008
11.37615,0,probably,37,undefined,0,aisle_6,0.03,./stim/images/prob_0_2.png,You might get one.,You'll probably get one.,6,might,1,0.97
11.37615,0,probably,37,undefined,90,window_6,0.10000000000000009,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,1,0.9
11.37615,0.9,probably,37,undefined,75,aisle_6,0.09,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,1,0.01
11.37615,0.96,probably,37,undefined,90,aisle_6,0.04,./stim/images/prob_90_3.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0,probably,37,undefined,10,aisle_6,0.010000000000000009,./stim/images/prob_10_1.png,You might get one.,You'll probably get one.,6,might,1,0.99
11.37615,0.07,probably,37,undefined,75,window_6,0.9299999999999999,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0,probably,37,undefined,90,window_6,0.94,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,1,0.05999999999999994
11.37615,0,probably,37,undefined,100,aisle_6,0,./stim/images/prob_100_1.png,You might get one.,You'll probably get one.,6,might,1,1
11.37615,0,probably,37,undefined,100,aisle_6,0,./stim/images/prob_100_2.png,You might get one.,You'll probably get one.,6,might,1,1
11.37615,0.87,probably,37,undefined,40,window_6,0.13000000000000012,./stim/images/prob_40_4.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.61,probably,37,undefined,50,aisle_6,0.17,./stim/images/prob_50_1.png,You might get one.,You'll probably get one.,6,might,1,0.21999999999999986
11.37615,0,probably,37,undefined,100,window_6,0,./stim/images/prob_100_2.png,You might get one.,You'll probably get one.,6,might,1,1
11.37615,0.43,probably,37,undefined,50,window_6,0.5700000000000001,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.95,probably,37,undefined,75,aisle_6,0.04999999999999993,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.85,probably,37,undefined,50,aisle_6,0.1499999999999999,./stim/images/prob_50_2.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.17,probably,37,undefined,25,aisle_6,0.8300000000000001,./stim/images/prob_25_4.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0,probably,37,undefined,100,window_6,0,./stim/images/prob_100_5.png,You might get one.,You'll probably get one.,6,might,1,1
11.37615,0.41,probably,37,undefined,60,window_6,0.5900000000000001,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0,probably,37,undefined,0,aisle_6,0,./stim/images/prob_0_2.png,You might get one.,You'll probably get one.,6,might,1,1
11.37615,1,probably,37,undefined,90,aisle_6,0,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,1,probably,37,undefined,10,window_6,0,./stim/images/prob_10_4.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.82,probably,37,undefined,60,aisle_6,0.17999999999999994,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.8,probably,37,undefined,60,aisle_6,0.19999999999999996,./stim/images/prob_60_5.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.36,probably,37,undefined,75,window_6,0.64,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0,probably,37,undefined,0,window_6,0,./stim/images/prob_0_5.png,You might get one.,You'll probably get one.,6,might,1,1
11.37615,0.12,probably,37,undefined,25,aisle_6,0.88,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.33,probably,37,undefined,40,aisle_6,0.67,./stim/images/prob_40_3.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.88,probably,37,undefined,40,window_6,0.1200000000000001,./stim/images/prob_40_3.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.87,probably,37,undefined,50,window_6,0.13000000000000012,./stim/images/prob_50_1.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.93,probably,37,undefined,25,window_6,0.06999999999999995,./stim/images/prob_25_2.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.5,probably,37,undefined,60,window_6,0.5,./stim/images/prob_60_3.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0,probably,37,undefined,10,aisle_6,1,./stim/images/prob_10_4.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.07,probably,37,undefined,40,aisle_6,0.9299999999999999,./stim/images/prob_40_2.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0.89,probably,37,undefined,25,window_6,0.10999999999999988,./stim/images/prob_25_1.png,You might get one.,You'll probably get one.,6,might,1,0
11.37615,0,probably,37,undefined,0,window_6,0,./stim/images/prob_0_3.png,You might get one.,You'll probably get one.,6,might,1,1
12.433383333333333,0.45999999999999996,probably,38,undefined,40,window_6,0.54,./stim/images/prob_40_2.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.17000000000000015,probably,38,undefined,75,window_6,0.83,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.63,probably,38,undefined,10,window_6,0.3700000000000001,./stim/images/prob_10_4.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.17000000000000015,probably,38,undefined,10,aisle_6,0.83,./stim/images/prob_10_2.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.18999999999999995,probably,38,undefined,40,aisle_6,0.81,./stim/images/prob_40_1.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.82,probably,38,undefined,90,aisle_6,0.18000000000000005,./stim/images/prob_90_3.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.6,probably,38,undefined,75,aisle_6,0.4,./stim/images/prob_75_2.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.47999999999999987,probably,38,undefined,100,aisle_6,0,./stim/images/prob_100_4.png,You might get one.,You'll probably get one.,6,might,0,0.52
12.433383333333333,0.3400000000000001,probably,38,undefined,25,aisle_6,0.66,./stim/images/prob_25_1.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.74,probably,38,undefined,25,window_6,0.2600000000000001,./stim/images/prob_25_5.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.2499999999999999,probably,38,undefined,60,window_6,0.75,./stim/images/prob_60_2.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.30000000000000004,probably,38,undefined,25,aisle_6,0.7,./stim/images/prob_25_5.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.48,probably,38,undefined,10,window_6,0,./stim/images/prob_10_3.png,You might get one.,You'll probably get one.,6,might,0,0.5199999999999999
12.433383333333333,0.22999999999999998,probably,38,undefined,50,window_6,0.77,./stim/images/prob_50_2.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.45999999999999996,probably,38,undefined,60,aisle_6,0.54,./stim/images/prob_60_5.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.09999999999999998,probably,38,undefined,0,window_6,0.9,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.2599999999999999,probably,38,undefined,50,aisle_6,0.74,./stim/images/prob_50_4.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.31999999999999995,probably,38,undefined,50,window_6,0.68,./stim/images/prob_50_4.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.3799999999999999,probably,38,undefined,40,aisle_6,0.62,./stim/images/prob_40_4.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.39,probably,38,undefined,50,aisle_6,0.6099999999999999,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.44999999999999996,probably,38,undefined,60,aisle_6,0.55,./stim/images/prob_60_2.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.16999999999999993,probably,38,undefined,0,window_6,0.83,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.14000000000000012,probably,38,undefined,90,window_6,0.86,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.79,probably,38,undefined,90,aisle_6,0.21000000000000008,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.17999999999999994,probably,38,undefined,75,window_6,0.82,./stim/images/prob_75_2.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.08000000000000007,probably,38,undefined,0,aisle_6,0.92,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.76,probably,38,undefined,25,window_6,0.24,./stim/images/prob_25_5.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0,probably,38,undefined,100,aisle_6,0,./stim/images/prob_100_3.png,You might get one.,You'll probably get one.,6,might,0,1
12.433383333333333,0.58,probably,38,undefined,75,aisle_6,0.42,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.23999999999999988,probably,38,undefined,60,window_6,0.76,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.10999999999999999,probably,38,undefined,100,window_6,0.89,./stim/images/prob_100_1.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.14,probably,38,undefined,100,window_6,0.86,./stim/images/prob_100_1.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.16999999999999993,probably,38,undefined,10,aisle_6,0.83,./stim/images/prob_10_3.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.07999999999999996,probably,38,undefined,0,aisle_6,0.92,./stim/images/prob_0_3.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.14,probably,38,undefined,90,window_6,0.86,./stim/images/prob_90_2.png,You might get one.,You'll probably get one.,6,might,0,0
12.433383333333333,0.5100000000000001,probably,38,undefined,40,window_6,0.49,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0.83,probably,39,undefined,50,aisle_6,0.16999999999999993,./stim/images/prob_50_2.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0.8,probably,39,undefined,50,window_6,0.19999999999999996,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0,probably,39,undefined,0,aisle_6,0,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,0,1
9.911866666666667,0.25,probably,39,undefined,10,window_6,0,./stim/images/prob_10_5.png,You might get one.,You'll probably get one.,6,might,0,0.7500000000000001
9.911866666666667,0,probably,39,undefined,0,window_6,0,./stim/images/prob_0_2.png,You might get one.,You'll probably get one.,6,might,0,1
9.911866666666667,0,probably,39,undefined,100,window_6,0.2400000000000001,./stim/images/prob_100_5.png,You might get one.,You'll probably get one.,6,might,0,0.76
9.911866666666667,0.61,probably,39,undefined,50,window_6,0.39,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0.6,probably,39,undefined,60,aisle_6,0.4,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0.74,probably,39,undefined,40,window_6,0.26,./stim/images/prob_40_4.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0.71,probably,39,undefined,40,aisle_6,0.29000000000000004,./stim/images/prob_40_1.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0.37,probably,39,undefined,90,aisle_6,0,./stim/images/prob_90_3.png,You might get one.,You'll probably get one.,6,might,0,0.6300000000000001
9.911866666666667,0,probably,39,undefined,0,aisle_6,0,./stim/images/prob_0_4.png,You might get one.,You'll probably get one.,6,might,0,1
9.911866666666667,0.27,probably,39,undefined,25,window_6,0,./stim/images/prob_25_5.png,You might get one.,You'll probably get one.,6,might,0,0.73
9.911866666666667,0.40000000000000013,probably,39,undefined,25,aisle_6,0.6,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0,probably,39,undefined,0,window_6,0,./stim/images/prob_0_5.png,You might get one.,You'll probably get one.,6,might,0,1
9.911866666666667,0,probably,39,undefined,100,aisle_6,0,./stim/images/prob_100_2.png,You might get one.,You'll probably get one.,6,might,0,1
9.911866666666667,0.42,probably,39,undefined,90,aisle_6,0,./stim/images/prob_90_3.png,You might get one.,You'll probably get one.,6,might,0,0.5800000000000001
9.911866666666667,0.31999999999999984,probably,39,undefined,75,window_6,0.68,./stim/images/prob_75_2.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0.3500000000000001,probably,39,undefined,40,aisle_6,0.65,./stim/images/prob_40_4.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0,probably,39,undefined,100,window_6,0,./stim/images/prob_100_1.png,You might get one.,You'll probably get one.,6,might,0,1
9.911866666666667,0.59,probably,39,undefined,60,window_6,0.41,./stim/images/prob_60_3.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0,probably,39,undefined,90,window_6,0.71,./stim/images/prob_90_3.png,You might get one.,You'll probably get one.,6,might,0,0.29000000000000004
9.911866666666667,0.65,probably,39,undefined,75,aisle_6,0,./stim/images/prob_75_2.png,You might get one.,You'll probably get one.,6,might,0,0.3500000000000001
9.911866666666667,0,probably,39,undefined,100,aisle_6,0,./stim/images/prob_100_2.png,You might get one.,You'll probably get one.,6,might,0,1
9.911866666666667,0.59,probably,39,undefined,25,window_6,0,./stim/images/prob_25_1.png,You might get one.,You'll probably get one.,6,might,0,0.41000000000000014
9.911866666666667,0.6,probably,39,undefined,60,aisle_6,0.4,./stim/images/prob_60_3.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0.3799999999999999,probably,39,undefined,60,window_6,0.62,./stim/images/prob_60_2.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0.58,probably,39,undefined,40,window_6,0,./stim/images/prob_40_3.png,You might get one.,You'll probably get one.,6,might,0,0.41999999999999993
9.911866666666667,0,probably,39,undefined,25,aisle_6,0.82,./stim/images/prob_25_2.png,You might get one.,You'll probably get one.,6,might,0,0.18000000000000016
9.911866666666667,0,probably,39,undefined,90,window_6,0.81,./stim/images/prob_90_5.png,You might get one.,You'll probably get one.,6,might,0,0.18999999999999995
9.911866666666667,0.59,probably,39,undefined,50,aisle_6,0,./stim/images/prob_50_2.png,You might get one.,You'll probably get one.,6,might,0,0.41
9.911866666666667,0.57,probably,39,undefined,75,aisle_6,0,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,0,0.43000000000000016
9.911866666666667,0,probably,39,undefined,10,aisle_6,0.78,./stim/images/prob_10_4.png,You might get one.,You'll probably get one.,6,might,0,0.21999999999999997
9.911866666666667,0,probably,39,undefined,10,aisle_6,0.81,./stim/images/prob_10_4.png,You might get one.,You'll probably get one.,6,might,0,0.19000000000000006
9.911866666666667,0.34999999999999987,probably,39,undefined,75,window_6,0.65,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,0,0
9.911866666666667,0.24,probably,39,undefined,10,window_6,0,./stim/images/prob_10_4.png,You might get one.,You'll probably get one.,6,might,0,0.76
14.938416666666667,0.77,probably,40,undefined,60,aisle_6,0.23,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.71,probably,40,undefined,50,aisle_6,0.29,./stim/images/prob_50_4.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.13,probably,40,undefined,25,aisle_6,0.87,./stim/images/prob_25_2.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.18,probably,40,undefined,0,aisle_6,0.06,./stim/images/prob_0_2.png,You might get one.,You'll probably get one.,6,might,0,0.76
14.938416666666667,0.82,probably,40,undefined,75,window_6,0.18000000000000016,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.9199999999999999,probably,40,undefined,25,window_6,0.08,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.8300000000000001,probably,40,undefined,90,window_6,0.17,./stim/images/prob_90_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.96,probably,40,undefined,75,aisle_6,0.04,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.9,probably,40,undefined,60,window_6,0.1,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.09,probably,40,undefined,0,aisle_6,0.04,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,0,0.8700000000000001
14.938416666666667,0.8899999999999999,probably,40,undefined,50,window_6,0.11,./stim/images/prob_50_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.75,probably,40,undefined,75,window_6,0.25,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.9199999999999999,probably,40,undefined,25,aisle_6,0.08,./stim/images/prob_25_4.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.14,probably,40,undefined,100,window_6,0.08,./stim/images/prob_100_1.png,You might get one.,You'll probably get one.,6,might,0,0.78
14.938416666666667,0.16,probably,40,undefined,10,aisle_6,0.1,./stim/images/prob_10_4.png,You might get one.,You'll probably get one.,6,might,0,0.74
14.938416666666667,0.96,probably,40,undefined,40,window_6,0.04,./stim/images/prob_40_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.9199999999999999,probably,40,undefined,60,aisle_6,0.08,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.07,probably,40,undefined,100,window_6,0.03,./stim/images/prob_100_5.png,You might get one.,You'll probably get one.,6,might,0,0.8999999999999999
14.938416666666667,0.8999999999999999,probably,40,undefined,50,window_6,0.1,./stim/images/prob_50_5.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.94,probably,40,undefined,40,aisle_6,0.06,./stim/images/prob_40_4.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0,probably,40,undefined,0,window_6,0,./stim/images/prob_0_3.png,You might get one.,You'll probably get one.,6,might,0,1
14.938416666666667,0.06,probably,40,undefined,25,window_6,0.03,./stim/images/prob_25_2.png,You might get one.,You'll probably get one.,6,might,0,0.9099999999999999
14.938416666666667,0.16,probably,40,undefined,10,aisle_6,0.02,./stim/images/prob_10_1.png,You might get one.,You'll probably get one.,6,might,0,0.8200000000000001
14.938416666666667,0.04,probably,40,undefined,90,aisle_6,0.02,./stim/images/prob_90_5.png,You might get one.,You'll probably get one.,6,might,0,0.94
14.938416666666667,0.9299999999999999,probably,40,undefined,40,window_6,0.07,./stim/images/prob_40_4.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.9299999999999999,probably,40,undefined,50,aisle_6,0.07,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.96,probably,40,undefined,75,aisle_6,0.04,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0.97,probably,40,undefined,60,window_6,0.03,./stim/images/prob_60_3.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0,probably,40,undefined,10,window_6,0,./stim/images/prob_10_4.png,You might get one.,You'll probably get one.,6,might,0,1
14.938416666666667,0,probably,40,undefined,100,aisle_6,0,./stim/images/prob_100_3.png,You might get one.,You'll probably get one.,6,might,0,1
14.938416666666667,0,probably,40,undefined,90,aisle_6,0,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,0,1
14.938416666666667,0.96,probably,40,undefined,40,aisle_6,0.04,./stim/images/prob_40_3.png,You might get one.,You'll probably get one.,6,might,0,0
14.938416666666667,0,probably,40,undefined,100,aisle_6,0,./stim/images/prob_100_4.png,You might get one.,You'll probably get one.,6,might,0,1
14.938416666666667,0,probably,40,undefined,10,window_6,0,./stim/images/prob_10_1.png,You might get one.,You'll probably get one.,6,might,0,1
14.938416666666667,0,probably,40,undefined,0,window_6,0,./stim/images/prob_0_3.png,You might get one.,You'll probably get one.,6,might,0,1
14.938416666666667,0.94,probably,40,undefined,90,window_6,0.06,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,0,0
45.42135,0.18999999999999995,probably,41,undefined,40,aisle_6,0.81,./stim/images/prob_40_2.png,You might get one.,You'll probably get one.,6,might,0,0
45.42135,0.71,probably,41,undefined,75,aisle_6,0.29000000000000004,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,0,0
45.42135,0.20999999999999985,probably,41,undefined,75,window_6,0.79,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,0,0
45.42135,0,probably,41,undefined,100,aisle_6,0,./stim/images/prob_100_5.png,You might get one.,You'll probably get one.,6,might,0,1
