percent_window,Answer.condition,sentence2,rating_other,rating2,workerid,reverse_sent_order,Answer.time_in_minutes,type,modal1,rating1,image,sentence1,condition,modal2
90,undefined,You might get one.,0,0.45,43,1,9.1227,window_3,probably,0.5499999999999999,./stim/images/prob_90_5.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.3600000000000001,43,1,9.1227,window_3,probably,0.64,./stim/images/prob_75_1.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.17999999999999994,43,1,9.1227,aisle_3,probably,0.82,./stim/images/prob_75_1.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.12,43,1,9.1227,window_3,probably,0.88,./stim/images/prob_50_5.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.22000000000000008,43,1,9.1227,window_3,probably,0.78,./stim/images/prob_25_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.31000000000000005,43,1,9.1227,aisle_3,probably,0.69,./stim/images/prob_60_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.61,43,1,9.1227,aisle_3,probably,0.39,./stim/images/prob_10_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.72,43,1,9.1227,aisle_3,probably,0.28,./stim/images/prob_25_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,43,1,9.1227,aisle_3,probably,0,./stim/images/prob_0_4.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.67,43,1,9.1227,window_3,probably,0.32999999999999996,./stim/images/prob_90_3.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.65,43,1,9.1227,window_3,probably,0.35,./stim/images/prob_75_1.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.1299999999999999,43,1,9.1227,window_3,probably,0.87,./stim/images/prob_25_4.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.2400000000000001,43,1,9.1227,window_3,probably,0.76,./stim/images/prob_60_3.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,43,1,9.1227,window_3,probably,0,./stim/images/prob_0_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,1,0,43,1,9.1227,aisle_3,probably,0,./stim/images/prob_90_5.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.15999999999999992,43,1,9.1227,aisle_3,probably,0.84,./stim/images/prob_40_5.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.14,43,1,9.1227,aisle_3,probably,0.86,./stim/images/prob_90_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,43,1,9.1227,aisle_3,probably,0,./stim/images/prob_100_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.21999999999999997,43,1,9.1227,aisle_3,probably,0.78,./stim/images/prob_50_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.12,43,1,9.1227,aisle_3,probably,0.88,./stim/images/prob_75_3.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.20999999999999996,43,1,9.1227,window_3,probably,0.79,./stim/images/prob_40_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,43,1,9.1227,window_3,probably,0,./stim/images/prob_100_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.1499999999999999,0.1,44,0,13.357816666666666,window_3,probably,0.75,./stim/images/prob_60_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.04999999999999982,0.04,44,0,13.357816666666666,window_3,probably,0.91,./stim/images/prob_75_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.8400000000000001,0.16,44,0,13.357816666666666,window_3,probably,0,./stim/images/prob_10_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.17,0.7100000000000001,44,0,13.357816666666666,aisle_3,probably,0.12,./stim/images/prob_60_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.51,0,44,0,13.357816666666666,window_3,probably,0.49,./stim/images/prob_100_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,0.53,0,44,0,13.357816666666666,aisle_3,probably,0.47,./stim/images/prob_0_3.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,44,0,13.357816666666666,window_3,probably,0,./stim/images/prob_0_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.23,0.65,44,0,13.357816666666666,window_3,probably,0.11999999999999988,./stim/images/prob_40_1.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.15999999999999992,0.31,44,0,13.357816666666666,window_3,probably,0.53,./stim/images/prob_60_5.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.78,0.22,44,0,13.357816666666666,window_3,probably,0,./stim/images/prob_25_2.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.28000000000000014,44,0,13.357816666666666,window_3,probably,0.72,./stim/images/prob_75_2.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.2600000000000001,44,0,13.357816666666666,aisle_3,probably,0.74,./stim/images/prob_60_3.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.43999999999999984,0.44,44,0,13.357816666666666,aisle_3,probably,0.12,./stim/images/prob_75_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,0.52,0,44,0,13.357816666666666,aisle_3,probably,0.48,./stim/images/prob_0_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.4600000000000001,0.04,44,0,13.357816666666666,window_3,probably,0.5,./stim/images/prob_90_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.12,0.07,44,0,13.357816666666666,window_3,probably,0.81,./stim/images/prob_90_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.2300000000000001,0.030000000000000027,44,0,13.357816666666666,aisle_3,probably,0.74,./stim/images/prob_10_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.51,0,44,0,13.357816666666666,window_3,probably,0.49,./stim/images/prob_100_4.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.34999999999999987,0.21,44,0,13.357816666666666,aisle_3,probably,0.44,./stim/images/prob_40_3.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.31999999999999995,0.23,44,0,13.357816666666666,aisle_3,probably,0.45,./stim/images/prob_25_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.26,0.14,44,0,13.357816666666666,window_3,probably,0.6,./stim/images/prob_50_4.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.84,0.13,44,0,13.357816666666666,aisle_3,probably,0.030000000000000138,./stim/images/prob_90_2.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.3699999999999998,0.4600000000000001,44,0,13.357816666666666,aisle_3,probably,0.17000000000000015,./stim/images/prob_75_3.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,44,0,13.357816666666666,aisle_3,probably,0,./stim/images/prob_100_2.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.8799999999999999,0.12,44,0,13.357816666666666,window_3,probably,0,./stim/images/prob_10_3.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,44,0,13.357816666666666,aisle_3,probably,0,./stim/images/prob_100_3.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.05,0.14,44,0,13.357816666666666,aisle_3,probably,0.8099999999999998,./stim/images/prob_10_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.18999999999999995,0.28,44,0,13.357816666666666,window_3,probably,0.53,./stim/images/prob_50_4.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.12,0.20999999999999996,44,0,13.357816666666666,aisle_3,probably,0.67,./stim/images/prob_40_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.19999999999999996,0.36,44,0,13.357816666666666,aisle_3,probably,0.44,./stim/images/prob_50_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.4,0.5,44,0,13.357816666666666,window_3,probably,0.1,./stim/images/prob_25_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.24,0.6300000000000001,44,0,13.357816666666666,window_3,probably,0.13,./stim/images/prob_40_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.2,0.32000000000000006,44,0,13.357816666666666,aisle_3,probably,0.48,./stim/images/prob_50_5.png,You'll probably get one.,3,might
25,undefined,You might get one.,1.1102230246251565e-16,0.15000000000000002,44,0,13.357816666666666,aisle_3,probably,0.85,./stim/images/prob_25_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.8500000000000001,0.15,44,0,13.357816666666666,aisle_3,probably,0,./stim/images/prob_90_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,44,0,13.357816666666666,window_3,probably,0,./stim/images/prob_0_1.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.7699999999999999,45,0,8.061433333333333,aisle_3,probably,0.23,./stim/images/prob_60_5.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.8700000000000001,45,0,8.061433333333333,window_3,probably,0.13,./stim/images/prob_25_5.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.9099999999999999,45,0,8.061433333333333,aisle_3,probably,0.09,./stim/images/prob_60_5.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.5399999999999999,45,0,8.061433333333333,aisle_3,probably,0.46,./stim/images/prob_25_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,45,0,8.061433333333333,window_3,probably,0,./stim/images/prob_0_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.9,45,0,8.061433333333333,aisle_3,probably,0.1,./stim/images/prob_50_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.19999999999999996,45,0,8.061433333333333,aisle_3,probably,0.8,./stim/images/prob_25_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.14000000000000012,0.86,45,0,8.061433333333333,aisle_3,probably,0,./stim/images/prob_90_5.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,45,0,8.061433333333333,aisle_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,45,0,8.061433333333333,window_3,probably,0,./stim/images/prob_0_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.030000000000000027,0.79,45,0,8.061433333333333,window_3,probably,0.18,./stim/images/prob_25_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.19999999999999984,45,0,8.061433333333333,window_3,probably,0.8,./stim/images/prob_75_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.91,45,0,8.061433333333333,aisle_3,probably,0.09000000000000008,./stim/images/prob_50_3.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0,45,0,8.061433333333333,aisle_3,probably,1,./stim/images/prob_10_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.27000000000000013,0.73,45,0,8.061433333333333,aisle_3,probably,0,./stim/images/prob_90_2.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,45,0,8.061433333333333,window_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.9,45,0,8.061433333333333,window_3,probably,0.10000000000000009,./stim/images/prob_40_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,45,0,8.061433333333333,aisle_3,probably,0,./stim/images/prob_0_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.91,45,0,8.061433333333333,aisle_3,probably,0.09000000000000008,./stim/images/prob_40_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,45,0,8.061433333333333,aisle_3,probably,0,./stim/images/prob_0_2.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,1,45,0,8.061433333333333,aisle_3,probably,0,./stim/images/prob_75_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,1,45,0,8.061433333333333,window_3,probably,0,./stim/images/prob_60_5.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,45,0,8.061433333333333,window_3,probably,0,./stim/images/prob_100_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.87,45,0,8.061433333333333,window_3,probably,0.13000000000000012,./stim/images/prob_50_4.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.020000000000000018,45,0,8.061433333333333,window_3,probably,0.98,./stim/images/prob_90_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.68,45,0,8.061433333333333,window_3,probably,0.32000000000000006,./stim/images/prob_60_4.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.89,45,0,8.061433333333333,window_3,probably,0.10999999999999999,./stim/images/prob_40_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.75,0.25,45,0,8.061433333333333,window_3,probably,0,./stim/images/prob_10_2.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,45,0,8.061433333333333,aisle_3,probably,0,./stim/images/prob_100_3.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.24,0.76,45,0,8.061433333333333,aisle_3,probably,0,./stim/images/prob_75_3.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,45,0,8.061433333333333,aisle_3,probably,0,./stim/images/prob_40_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.77,45,0,8.061433333333333,window_3,probably,0.22999999999999998,./stim/images/prob_75_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.71,45,0,8.061433333333333,window_3,probably,0.2899999999999999,./stim/images/prob_50_3.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0,45,0,8.061433333333333,aisle_3,probably,1,./stim/images/prob_10_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.14,45,0,8.061433333333333,window_3,probably,0.86,./stim/images/prob_90_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.6199999999999999,0.38,45,0,8.061433333333333,window_3,probably,0,./stim/images/prob_10_5.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0,46,0,8.732883333333334,aisle_3,probably,1,./stim/images/prob_10_5.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,1,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_60_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_40_3.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.15999999999999992,0.84,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_25_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_50_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.99,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_50_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_0_5.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,1,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_75_2.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.019999999999999907,0.98,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_75_2.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_0_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,1,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_25_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.72,0.28,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_90_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_50_1.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0,46,0,8.732883333333334,window_3,probably,1,./stim/images/prob_60_5.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_50_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0,46,0,8.732883333333334,aisle_3,probably,1,./stim/images/prob_40_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0,46,0,8.732883333333334,window_3,probably,1,./stim/images/prob_90_5.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_100_3.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_0_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0,46,0,8.732883333333334,window_3,probably,1,./stim/images/prob_75_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0,46,0,8.732883333333334,aisle_3,probably,1,./stim/images/prob_25_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.81,0.19,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_10_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_0_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_100_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0,46,0,8.732883333333334,aisle_3,probably,1,./stim/images/prob_40_3.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0,46,0,8.732883333333334,aisle_3,probably,1,./stim/images/prob_25_4.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,1,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_60_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.48,0.52,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_75_2.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.7199999999999999,0.28,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_10_1.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,1,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_60_2.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_100_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.92,0.08,46,0,8.732883333333334,aisle_3,probably,0,./stim/images/prob_90_4.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0,46,0,8.732883333333334,window_3,probably,1,./stim/images/prob_90_2.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0,46,0,8.732883333333334,aisle_3,probably,1,./stim/images/prob_10_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,46,0,8.732883333333334,window_3,probably,0,./stim/images/prob_40_5.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,47,0,11.970966666666667,window_3,probably,0,./stim/images/prob_100_5.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0,47,0,11.970966666666667,aisle_3,probably,1,./stim/images/prob_40_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0,47,0,11.970966666666667,window_3,probably,1,./stim/images/prob_60_1.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0,47,0,11.970966666666667,window_3,probably,1,./stim/images/prob_25_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,1,47,0,11.970966666666667,window_3,probably,0,./stim/images/prob_90_1.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0,47,0,11.970966666666667,window_3,probably,1,./stim/images/prob_50_1.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0,47,0,11.970966666666667,window_3,probably,1,./stim/images/prob_60_1.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,1,47,0,11.970966666666667,aisle_3,probably,0,./stim/images/prob_75_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0,47,0,11.970966666666667,window_3,probably,1,./stim/images/prob_25_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0,47,0,11.970966666666667,window_3,probably,1,./stim/images/prob_50_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0,47,0,11.970966666666667,aisle_3,probably,1,./stim/images/prob_0_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0,47,0,11.970966666666667,aisle_3,probably,0.99,./stim/images/prob_10_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,1,47,0,11.970966666666667,aisle_3,probably,0,./stim/images/prob_90_5.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,1,47,0,11.970966666666667,window_3,probably,0,./stim/images/prob_10_3.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,1,47,0,11.970966666666667,aisle_3,probably,0,./stim/images/prob_25_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,47,0,11.970966666666667,window_3,probably,0,./stim/images/prob_0_5.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0,47,0,11.970966666666667,window_3,probably,1,./stim/images/prob_75_5.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,1,47,0,11.970966666666667,aisle_3,probably,0,./stim/images/prob_25_1.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0,47,0,11.970966666666667,window_3,probably,1,./stim/images/prob_75_4.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,1,47,0,11.970966666666667,window_3,probably,0,./stim/images/prob_90_1.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,1,47,0,11.970966666666667,aisle_3,probably,0,./stim/images/prob_75_3.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,1,47,0,11.970966666666667,aisle_3,probably,0,./stim/images/prob_10_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0,47,0,11.970966666666667,aisle_3,probably,1,./stim/images/prob_40_2.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0,47,0,11.970966666666667,aisle_3,probably,1,./stim/images/prob_60_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,1,47,0,11.970966666666667,aisle_3,probably,0,./stim/images/prob_60_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0,47,0,11.970966666666667,aisle_3,probably,1,./stim/images/prob_50_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,1,47,0,11.970966666666667,window_3,probably,0,./stim/images/prob_10_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,47,0,11.970966666666667,aisle_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,47,0,11.970966666666667,window_3,probably,0,./stim/images/prob_40_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,47,0,11.970966666666667,window_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,47,0,11.970966666666667,aisle_3,probably,0,./stim/images/prob_50_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0,47,0,11.970966666666667,window_3,probably,1,./stim/images/prob_0_5.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0,47,0,11.970966666666667,window_3,probably,1,./stim/images/prob_40_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,47,0,11.970966666666667,aisle_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,1,47,0,11.970966666666667,aisle_3,probably,0,./stim/images/prob_90_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0,47,0,11.970966666666667,aisle_3,probably,1,./stim/images/prob_0_2.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,1,48,1,25.119733333333333,window_3,probably,0,./stim/images/prob_100_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,1,48,1,25.119733333333333,window_3,probably,0,./stim/images/prob_100_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.28,0.10999999999999988,48,1,25.119733333333333,window_3,probably,0.61,./stim/images/prob_25_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.15000000000000002,0.65,48,1,25.119733333333333,window_3,probably,0.19999999999999996,./stim/images/prob_75_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,48,1,25.119733333333333,window_3,probably,0,./stim/images/prob_0_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.05999999999999994,0.57,48,1,25.119733333333333,aisle_3,probably,0.37,./stim/images/prob_40_5.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.21999999999999997,0.2,48,1,25.119733333333333,aisle_3,probably,0.58,./stim/images/prob_60_4.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.07000000000000006,0.57,48,1,25.119733333333333,window_3,probably,0.36,./stim/images/prob_60_1.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.1399999999999999,0.33,48,1,25.119733333333333,aisle_3,probably,0.53,./stim/images/prob_60_5.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.69,0.07,48,1,25.119733333333333,aisle_3,probably,0.24,./stim/images/prob_75_3.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,48,1,25.119733333333333,aisle_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.07000000000000017,0.69,48,1,25.119733333333333,aisle_3,probably,0.24,./stim/images/prob_25_5.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.88,0.03,48,1,25.119733333333333,window_3,probably,0.09,./stim/images/prob_10_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.02,0.83,48,1,25.119733333333333,window_3,probably,0.1499999999999999,./stim/images/prob_90_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.18999999999999995,0.31,48,1,25.119733333333333,aisle_3,probably,0.5,./stim/images/prob_50_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.8700000000000001,0.05,48,1,25.119733333333333,aisle_3,probably,0.08,./stim/images/prob_90_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.3400000000000002,0.28,48,1,25.119733333333333,aisle_3,probably,0.3799999999999999,./stim/images/prob_40_2.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,1,48,1,25.119733333333333,aisle_3,probably,0,./stim/images/prob_0_5.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.97,0.02,48,1,25.119733333333333,aisle_3,probably,0.01,./stim/images/prob_90_1.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.26,0.29,48,1,25.119733333333333,window_3,probably,0.44999999999999996,./stim/images/prob_50_2.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,48,1,25.119733333333333,window_3,probably,0,./stim/images/prob_0_3.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.8500000000000001,0.07,48,1,25.119733333333333,window_3,probably,0.07999999999999996,./stim/images/prob_25_5.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.95,0.02,48,1,25.119733333333333,window_3,probably,0.03,./stim/images/prob_10_4.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.08,0.77,48,1,25.119733333333333,window_3,probably,0.1499999999999999,./stim/images/prob_90_4.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,1,48,1,25.119733333333333,aisle_3,probably,0,./stim/images/prob_0_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.06000000000000005,0.87,48,1,25.119733333333333,aisle_3,probably,0.07,./stim/images/prob_10_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.43,0.17,48,1,25.119733333333333,aisle_3,probably,0.3999999999999999,./stim/images/prob_50_5.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.08999999999999986,0.56,48,1,25.119733333333333,aisle_3,probably,0.35,./stim/images/prob_25_5.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.16999999999999993,0.73,48,1,25.119733333333333,window_3,probably,0.1,./stim/images/prob_75_5.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.30000000000000004,0.29,48,1,25.119733333333333,window_3,probably,0.41,./stim/images/prob_40_1.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.26,0.4,48,1,25.119733333333333,window_3,probably,0.34,./stim/images/prob_50_3.png,You'll probably get one.,3,might
