catch_trial,check1,request,audio,seat,modal,check2,order,text,prob_rating,mood,condtion,image,workerid
1,./stim/images/exposure_90_4.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_4.png,1,You might get one.,0.21,optimist,1,./stim/images/exposure_25_4.png,42
1,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_4.png,1,You'll probably get one.,0.74,optimist,1,./stim/images/exposure_40_4.png,42
0,./stim/images/exposure_40_8.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.74,optimist,1,./stim/images/exposure_40_8.png,42
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_2.png,1,You'll probably get one.,0.84,optimist,1,./stim/images/exposure_60_2.png,42
1,./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.74,optimist,1,./stim/images/exposure_60_4.png,42
0,./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,42
1,./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,42
0,./stim/images/exposure_10_8.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_8.png,1,You might get one.,0.23,optimist,1,./stim/images/exposure_75_8.png,42
0,./stim/images/exposure_90_8.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_8.png,1,You might get one.,0.1,optimist,1,./stim/images/exposure_25_8.png,42
1,./stim/images/exposure_75_4.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_4.png,0,You might get one.,0.15,optimist,1,./stim/images/exposure_75_4.png,42
0,./stim/images/exposure_10_2.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_2.png,1,You might get one.,0.17,optimist,1,./stim/images/exposure_75_2.png,42
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/exposure_60_9.png,0,You'll get one.,0.47,optimist,1,./stim/images/prob_100_1.png,43
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/exposure_60_4.png,0,You'll get one.,0.85,optimist,1,./stim/images/prob_100_1.png,43
1,./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.81,optimist,1,./stim/images/exposure_60_4.png,43
1,./stim/images/exposure_10_4.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_75_4.png,1,You might get one.,0.21,optimist,1,./stim/images/exposure_75_4.png,43
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/exposure_60_6.png,0,You'll get one.,0.88,optimist,1,./stim/images/prob_100_1.png,43
0,./stim/images/exposure_25_6.png,./stim/text/text-1.png,./stim/audio/happy_might1_s1.mp3,a window seat (red),might,./stim/images/exposure_90_6.png,0,You might get one.,0.43,optimist,1,./stim/images/exposure_25_6.png,43
0,./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_10_6.png,0,You might get one.,0.34,optimist,1,./stim/images/exposure_75_6.png,43
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/exposure_60_9.png,1,You'll probably get one.,0.77,optimist,1,./stim/images/exposure_60_9.png,43
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s1.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_6.png,1,You'll probably get one.,0.77,optimist,1,./stim/images/exposure_40_6.png,43
1,./stim/images/exposure_25_4.png,./stim/text/text-1.png,./stim/audio/happy_might1_s1.mp3,a window seat (red),might,./stim/images/exposure_90_4.png,0,You might get one.,0.28,optimist,1,./stim/images/exposure_25_4.png,43
0,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.7,optimist,1,./stim/images/exposure_60_6.png,43
1,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s1.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_4.png,1,You'll probably get one.,0.74,optimist,1,./stim/images/exposure_40_4.png,43
0,./stim/images/exposure_75_9.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_10_9.png,0,You might get one.,0.21,optimist,1,./stim/images/exposure_75_9.png,43
0,./stim/images/exposure_90_2.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_2.png,1,You might get one.,0.73,optimist,1,./stim/images/exposure_25_2.png,44
0,./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,44
1,./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,44
1,./stim/images/exposure_10_7.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_7.png,1,You might get one.,0.3,optimist,1,./stim/images/exposure_75_7.png,44
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_7.png,1,You'll probably get one.,0.66,optimist,1,./stim/images/exposure_60_7.png,44
1,./stim/images/exposure_90_7.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_7.png,1,You might get one.,0.35,optimist,1,./stim/images/exposure_25_7.png,44
1,./stim/images/exposure_40_7.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.57,optimist,1,./stim/images/exposure_40_7.png,44
0,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,44
0,./stim/images/exposure_75_2.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_2.png,0,You might get one.,0.34,optimist,1,./stim/images/exposure_75_2.png,44
0,./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.73,optimist,1,./stim/images/exposure_60_9.png,44
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_2.png,1,You'll probably get one.,0.8,optimist,1,./stim/images/exposure_60_2.png,44
0,./stim/images/exposure_40_2.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.6,optimist,1,./stim/images/exposure_40_2.png,44
0,./stim/images/exposure_75_9.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_9.png,0,You might get one.,0.37,optimist,1,./stim/images/exposure_75_9.png,44
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_8.png,0,You'll get one.,0.99,optimist,1,./stim/images/prob_100_1.png,45
1,./stim/images/exposure_40_8.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.98,optimist,1,./stim/images/exposure_40_8.png,45
1,./stim/images/exposure_25_8.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_8.png,0,You might get one.,0.4,optimist,1,./stim/images/exposure_25_8.png,45
0,./stim/images/exposure_75_2.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_2.png,0,You might get one.,0.29,optimist,1,./stim/images/exposure_75_2.png,45
0,./stim/images/exposure_90_2.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_2.png,1,You might get one.,0.28,optimist,1,./stim/images/exposure_25_2.png,45
0,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.75,optimist,1,./stim/images/exposure_60_2.png,45
0,./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,0.99,optimist,1,./stim/images/prob_100_1.png,45
0,./stim/images/exposure_40_2.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.53,optimist,1,./stim/images/exposure_40_2.png,45
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_8.png,1,You'll probably get one.,0.62,optimist,1,./stim/images/exposure_60_8.png,45
1,./stim/images/exposure_10_8.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_8.png,1,You might get one.,0.34,optimist,1,./stim/images/exposure_75_8.png,45
0,./stim/images/exposure_75_5.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_5.png,0,You might get one.,0.29,optimist,1,./stim/images/exposure_75_5.png,45
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_2.png,0,You'll get one.,0.99,optimist,1,./stim/images/prob_100_1.png,45
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_5.png,1,You'll probably get one.,0.64,optimist,1,./stim/images/exposure_60_5.png,45
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_3.png,0,You'll get one.,0.97,optimist,1,./stim/images/prob_100_1.png,46
0,./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_6.png,0,You might get one.,0.56,optimist,1,./stim/images/exposure_75_6.png,46
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_1.png,1,You'll probably get one.,0.44,optimist,1,./stim/images/exposure_60_1.png,46
1,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_1.png,1,You'll probably get one.,0.68,optimist,1,./stim/images/exposure_40_1.png,46
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_6.png,0,You'll get one.,0.97,optimist,1,./stim/images/prob_100_1.png,46
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_3.png,1,You'll probably get one.,0.67,optimist,1,./stim/images/exposure_60_3.png,46
0,./stim/images/exposure_90_6.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_6.png,1,You might get one.,0.29,optimist,1,./stim/images/exposure_25_6.png,46
0,./stim/images/exposure_10_3.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_3.png,1,You might get one.,0.67,optimist,1,./stim/images/exposure_75_3.png,46
1,./stim/images/exposure_25_1.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_1.png,0,You might get one.,0.37,optimist,1,./stim/images/exposure_25_1.png,46
0,./stim/images/exposure_40_6.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.44,optimist,1,./stim/images/exposure_40_6.png,46
0,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.74,optimist,1,./stim/images/exposure_60_6.png,46
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_1.png,0,You'll get one.,0.97,optimist,1,./stim/images/prob_100_1.png,46
1,./stim/images/exposure_75_1.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_1.png,0,You might get one.,0.77,optimist,1,./stim/images/exposure_75_1.png,46
0,./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,47
0,./stim/images/exposure_25_10.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_10.png,0,You might get one.,0.94,optimist,1,./stim/images/exposure_25_10.png,47
1,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_1.png,1,You'll probably get one.,0.73,optimist,1,./stim/images/exposure_40_1.png,47
0,./stim/images/exposure_10_10.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_10.png,1,You might get one.,0.55,optimist,1,./stim/images/exposure_75_10.png,47
1,./stim/images/exposure_75_1.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_1.png,0,You might get one.,0.5,optimist,1,./stim/images/exposure_75_1.png,47
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_1.png,1,You'll probably get one.,0.84,optimist,1,./stim/images/exposure_60_1.png,47
0,./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,47
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_10.png,1,You'll probably get one.,0.79,optimist,1,./stim/images/exposure_40_10.png,47
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_3.png,1,You'll probably get one.,0.75,optimist,1,./stim/images/exposure_60_3.png,47
1,./stim/images/exposure_90_1.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_1.png,1,You might get one.,0.5,optimist,1,./stim/images/exposure_25_1.png,47
0,./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.73,optimist,1,./stim/images/exposure_60_10.png,47
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_1.png,0,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,47
0,./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_3.png,0,You might get one.,0.35,optimist,1,./stim/images/exposure_75_3.png,47
0,./stim/images/exposure_90_8.png,./stim/text/text-1.png,./stim/audio/happy_might1_s1.mp3,a window seat (red),might,./stim/images/exposure_25_8.png,1,You might get one.,0.69,optimist,1,./stim/images/exposure_25_8.png,48
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/exposure_60_8.png,1,You'll probably get one.,0.86,optimist,1,./stim/images/exposure_60_8.png,48
1,./stim/images/exposure_40_6.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s1.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.82,optimist,1,./stim/images/exposure_40_6.png,48
0,./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.86,optimist,1,./stim/images/exposure_60_5.png,48
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s1.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_8.png,1,You'll probably get one.,0.74,optimist,1,./stim/images/exposure_40_8.png,48
0,./stim/images/exposure_10_8.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_75_8.png,1,You might get one.,0.51,optimist,1,./stim/images/exposure_75_8.png,48
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/exposure_60_6.png,0,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,48
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/exposure_60_5.png,0,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,48
1,./stim/images/exposure_10_6.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_75_6.png,1,You might get one.,0.61,optimist,1,./stim/images/exposure_75_6.png,48
0,./stim/images/exposure_10_5.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_75_5.png,1,You might get one.,0.51,optimist,1,./stim/images/exposure_75_5.png,48
1,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.76,optimist,1,./stim/images/exposure_60_6.png,48
0,./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,48
1,./stim/images/exposure_25_6.png,./stim/text/text-1.png,./stim/audio/happy_might1_s1.mp3,a window seat (red),might,./stim/images/exposure_90_6.png,0,You might get one.,0.51,optimist,1,./stim/images/exposure_25_6.png,48
0,./stim/images/exposure_10_5.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_5.png,1,You might get one.,0.85,optimist,1,./stim/images/exposure_75_5.png,49
0,./stim/images/exposure_90_5.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_25_5.png,1,You might get one.,0.08,optimist,1,./stim/images/exposure_25_5.png,49
0,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,49
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_9.png,0,You'll get one.,0.98,optimist,1,./stim/images/prob_100_1.png,49
0,./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,0.99,optimist,1,./stim/images/prob_100_1.png,49
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_2.png,1,You'll probably get one.,0.5,optimist,1,./stim/images/exposure_60_2.png,49
0,./stim/images/exposure_10_2.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_2.png,1,You might get one.,0.76,optimist,1,./stim/images/exposure_75_2.png,49
1,./stim/images/exposure_40_9.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.2,optimist,1,./stim/images/exposure_40_9.png,49
1,./stim/images/exposure_10_9.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_9.png,1,You might get one.,0.86,optimist,1,./stim/images/exposure_75_9.png,49
1,./stim/images/exposure_25_9.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_9.png,0,You might get one.,0.07,optimist,1,./stim/images/exposure_25_9.png,49
0,./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.76,optimist,1,./stim/images/exposure_60_5.png,49
1,./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.5,optimist,1,./stim/images/exposure_60_9.png,49
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_5.png,1,You'll probably get one.,0.14,optimist,1,./stim/images/exposure_40_5.png,49
0,./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.94,optimist,1,./stim/images/exposure_60_7.png,50
0,./stim/images/exposure_75_7.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_10_7.png,0,You might get one.,0.94,optimist,1,./stim/images/exposure_75_7.png,50
1,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_10.png,1,You'll probably get one.,0.81,optimist,1,./stim/images/exposure_40_10.png,50
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_10.png,0,You'll get one.,0.62,optimist,1,./stim/images/prob_100_1.png,50
0,./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/prob_100_1.png,1,You'll get one.,0.67,optimist,1,./stim/images/prob_100_1.png,50
0,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s2.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_7.png,1,You'll probably get one.,0.92,optimist,1,./stim/images/exposure_40_7.png,50
1,./stim/images/exposure_25_10.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_10.png,0,You might get one.,0.82,optimist,1,./stim/images/exposure_25_10.png,50
1,./stim/images/exposure_10_10.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_10.png,1,You might get one.,0.9,optimist,1,./stim/images/exposure_75_10.png,50
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_4.png,1,You'll probably get one.,0.87,optimist,1,./stim/images/exposure_60_4.png,50
0,./stim/images/exposure_10_4.png,./stim/text/text-2.png,./stim/audio/happy_might2_s2.mp3,an aisle seat (blue),might,./stim/images/exposure_75_4.png,1,You might get one.,0.87,optimist,1,./stim/images/exposure_75_4.png,50
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s2.mp3,a window seat (red),probably,./stim/images/exposure_60_10.png,1,You'll probably get one.,0.85,optimist,1,./stim/images/exposure_60_10.png,50
0,./stim/images/exposure_25_7.png,./stim/text/text-1.png,./stim/audio/happy_might1_s2.mp3,a window seat (red),might,./stim/images/exposure_90_7.png,0,You might get one.,0.84,optimist,1,./stim/images/exposure_25_7.png,50
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s2.mp3,a window seat (red),bare,./stim/images/exposure_60_4.png,0,You'll get one.,0.58,optimist,1,./stim/images/prob_100_1.png,50
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/exposure_60_3.png,0,You'll get one.,0.97,optimist,1,./stim/images/prob_100_1.png,51
0,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_bare_s1.mp3,a window seat (red),bare,./stim/images/exposure_60_1.png,0,You'll get one.,1,optimist,1,./stim/images/prob_100_1.png,51
0,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/prob_100_1.png,0,You'll probably get one.,0.78,optimist,1,./stim/images/exposure_60_6.png,51
1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/audio/happy_probably1_s1.mp3,a window seat (red),probably,./stim/images/exposure_60_3.png,1,You'll probably get one.,0.77,optimist,1,./stim/images/exposure_60_3.png,51
1,./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/audio/happy_might2_s1.mp3,an aisle seat (blue),might,./stim/images/exposure_10_3.png,0,You might get one.,0.88,optimist,1,./stim/images/exposure_75_3.png,51
1,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/audio/happy_probably2_s1.mp3,an aisle seat (blue),probably,./stim/images/exposure_40_3.png,1,You'll probably get one.,0.54,optimist,1,./stim/images/exposure_40_3.png,51
0,./stim/images/exposure_25_1.png,./stim/text/text-1.png,./stim/audio/happy_might1_s1.mp3,a window seat (red),might,./stim/images/exposure_90_1.png,0,You might get one.,0.48,optimist,1,./stim/images/exposure_25_1.png,51
