rating2,modal2,percent_window,Answer.time_in_minutes,modal1,sentence2,type,image,rating_other,condition,reverse_sent_order,workerid,Answer.condition,rating1,sentence1
0,might,100,13.055466666666666,probably,You might get one.,window_4,./stim/images/prob_100_4.png,1,4,1,45,undefined,0,You'll probably get one.
0.68,might,60,13.055466666666666,probably,You might get one.,aisle_4,./stim/images/prob_60_4.png,0.32000000000000006,4,1,45,undefined,0,You'll probably get one.
0.74,might,10,13.055466666666666,probably,You might get one.,window_4,./stim/images/prob_10_5.png,0.26,4,1,45,undefined,0,You'll probably get one.
0.72,might,40,13.055466666666666,probably,You might get one.,window_4,./stim/images/prob_40_1.png,0.28,4,1,45,undefined,0,You'll probably get one.
0.91,might,60,13.055466666666666,probably,You might get one.,aisle_4,./stim/images/prob_60_2.png,0.09000000000000008,4,1,45,undefined,0,You'll probably get one.
0,might,100,10.59115,probably,You might get one.,window_4,./stim/images/prob_100_4.png,1,4,1,46,undefined,0,You'll probably get one.
0.73,might,75,10.59115,probably,You might get one.,window_4,./stim/images/prob_75_2.png,0,4,1,46,undefined,0.27,You'll probably get one.
0,might,75,10.59115,probably,You might get one.,window_4,./stim/images/prob_75_4.png,0,4,1,46,undefined,1,You'll probably get one.
1,might,75,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_75_5.png,0,4,1,46,undefined,0,You'll probably get one.
1,might,40,10.59115,probably,You might get one.,window_4,./stim/images/prob_40_4.png,0,4,1,46,undefined,0,You'll probably get one.
0,might,25,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_25_3.png,0,4,1,46,undefined,1,You'll probably get one.
0,might,25,10.59115,probably,You might get one.,window_4,./stim/images/prob_25_5.png,1,4,1,46,undefined,0,You'll probably get one.
0.72,might,40,10.59115,probably,You might get one.,window_4,./stim/images/prob_40_1.png,0.28,4,1,46,undefined,0,You'll probably get one.
0,might,100,10.59115,probably,You might get one.,window_4,./stim/images/prob_100_1.png,1,4,1,46,undefined,0,You'll probably get one.
0,might,10,10.59115,probably,You might get one.,window_4,./stim/images/prob_10_1.png,1,4,1,46,undefined,0,You'll probably get one.
0,might,0,10.59115,probably,You might get one.,window_4,./stim/images/prob_0_3.png,1,4,1,46,undefined,0,You'll probably get one.
0.55,might,25,10.59115,probably,You might get one.,window_4,./stim/images/prob_25_4.png,0.44999999999999996,4,1,46,undefined,0,You'll probably get one.
0,might,60,10.59115,probably,You might get one.,window_4,./stim/images/prob_60_5.png,0,4,1,46,undefined,1,You'll probably get one.
0,might,90,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_90_4.png,1,4,1,46,undefined,0,You'll probably get one.
0,might,10,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_10_1.png,0,4,1,46,undefined,1,You'll probably get one.
0,might,100,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_100_3.png,1,4,1,46,undefined,0,You'll probably get one.
1,might,60,10.59115,probably,You might get one.,window_4,./stim/images/prob_60_2.png,0,4,1,46,undefined,0,You'll probably get one.
1,might,50,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_50_3.png,0,4,1,46,undefined,0,You'll probably get one.
0,might,90,10.59115,probably,You might get one.,window_4,./stim/images/prob_90_4.png,0,4,1,46,undefined,1,You'll probably get one.
0,might,0,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_0_2.png,1,4,1,46,undefined,0,You'll probably get one.
0,might,0,10.59115,probably,You might get one.,window_4,./stim/images/prob_0_1.png,1,4,1,46,undefined,0,You'll probably get one.
0,might,10,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_10_1.png,0,4,1,46,undefined,1,You'll probably get one.
1,might,50,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_50_3.png,0,4,1,46,undefined,0,You'll probably get one.
1,might,40,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_40_5.png,0,4,1,46,undefined,0,You'll probably get one.
1,might,40,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_40_1.png,0,4,1,46,undefined,0,You'll probably get one.
0,might,90,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_90_1.png,1,4,1,46,undefined,0,You'll probably get one.
0.59,might,75,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_75_1.png,0.41,4,1,46,undefined,0,You'll probably get one.
0,might,10,10.59115,probably,You might get one.,window_4,./stim/images/prob_10_2.png,1,4,1,46,undefined,0,You'll probably get one.
0,might,0,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_0_3.png,1,4,1,46,undefined,0,You'll probably get one.
0,might,90,10.59115,probably,You might get one.,window_4,./stim/images/prob_90_5.png,0,4,1,46,undefined,1,You'll probably get one.
0,might,100,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_100_4.png,1,4,1,46,undefined,0,You'll probably get one.
0.73,might,60,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_60_3.png,0.27,4,1,46,undefined,0,You'll probably get one.
1,might,50,10.59115,probably,You might get one.,window_4,./stim/images/prob_50_1.png,0,4,1,46,undefined,0,You'll probably get one.
1,might,60,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_60_3.png,0,4,1,46,undefined,0,You'll probably get one.
0.5800000000000001,might,25,10.59115,probably,You might get one.,aisle_4,./stim/images/prob_25_1.png,0,4,1,46,undefined,0.42,You'll probably get one.
1,might,50,10.59115,probably,You might get one.,window_4,./stim/images/prob_50_2.png,0,4,1,46,undefined,0,You'll probably get one.
0.15,might,25,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_25_1.png,0.8500000000000001,4,1,47,undefined,0,You'll probably get one.
0,might,0,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_0_5.png,1,4,1,47,undefined,0,You'll probably get one.
1,might,60,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_60_3.png,0,4,1,47,undefined,0,You'll probably get one.
0.51,might,75,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_75_3.png,0,4,1,47,undefined,0.49,You'll probably get one.
0.1200000000000001,might,75,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_75_3.png,0,4,1,47,undefined,0.88,You'll probably get one.
0,might,25,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_25_1.png,1,4,1,47,undefined,0,You'll probably get one.
1,might,50,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_50_4.png,0,4,1,47,undefined,0,You'll probably get one.
0,might,0,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_0_5.png,1,4,1,47,undefined,0,You'll probably get one.
0,might,40,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_40_5.png,1,4,1,47,undefined,0,You'll probably get one.
0.89,might,25,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_25_2.png,0,4,1,47,undefined,0.10999999999999999,You'll probably get one.
0.71,might,60,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_60_3.png,0,4,1,47,undefined,0.29,You'll probably get one.
0,might,10,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_10_3.png,1,4,1,47,undefined,0,You'll probably get one.
0,might,100,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_100_1.png,1,4,1,47,undefined,0,You'll probably get one.
0,might,0,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_0_3.png,1,4,1,47,undefined,0,You'll probably get one.
1,might,50,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_50_5.png,0,4,1,47,undefined,0,You'll probably get one.
0.95,might,60,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_60_3.png,0.04999999999999993,4,1,47,undefined,0,You'll probably get one.
0,might,100,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_100_4.png,1,4,1,47,undefined,0,You'll probably get one.
0,might,100,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_100_1.png,1,4,1,47,undefined,0,You'll probably get one.
0.76,might,75,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_75_1.png,0,4,1,47,undefined,0.23999999999999988,You'll probably get one.
0,might,10,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_10_5.png,1,4,1,47,undefined,0,You'll probably get one.
0.41,might,50,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_50_4.png,0.5900000000000001,4,1,47,undefined,0,You'll probably get one.
0,might,90,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_90_3.png,0,4,1,47,undefined,1,You'll probably get one.
1,might,60,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_60_3.png,0,4,1,47,undefined,0,You'll probably get one.
0,might,10,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_10_4.png,0,4,1,47,undefined,1,You'll probably get one.
0,might,90,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_90_5.png,1,4,1,47,undefined,0,You'll probably get one.
0,might,90,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_90_1.png,1,4,1,47,undefined,0,You'll probably get one.
0.49,might,75,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_75_2.png,0.5100000000000001,4,1,47,undefined,0,You'll probably get one.
0.71,might,40,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_40_4.png,0.29000000000000004,4,1,47,undefined,0,You'll probably get one.
0,might,25,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_25_5.png,0,4,1,47,undefined,1,You'll probably get one.
0,might,0,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_0_2.png,1,4,1,47,undefined,0,You'll probably get one.
0,might,100,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_100_4.png,1,4,1,47,undefined,0,You'll probably get one.
0,might,90,11.344083333333334,probably,You might get one.,window_4,./stim/images/prob_90_2.png,0,4,1,47,undefined,1,You'll probably get one.
1,might,50,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_50_5.png,0,4,1,47,undefined,0,You'll probably get one.
1,might,40,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_40_3.png,0,4,1,47,undefined,0,You'll probably get one.
0,might,10,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_10_4.png,0,4,1,47,undefined,1,You'll probably get one.
1,might,40,11.344083333333334,probably,You might get one.,aisle_4,./stim/images/prob_40_4.png,0,4,1,47,undefined,0,You'll probably get one.
0.85,might,75,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_75_1.png,0.11,4,0,48,undefined,0.04,You'll probably get one.
0,might,0,19.5395,probably,You might get one.,window_4,./stim/images/prob_0_5.png,1,4,0,48,undefined,0,You'll probably get one.
0,might,100,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_100_2.png,1,4,0,48,undefined,0,You'll probably get one.
0.9,might,50,19.5395,probably,You might get one.,window_4,./stim/images/prob_50_4.png,0,4,0,48,undefined,0.1,You'll probably get one.
0.5700000000000001,might,10,19.5395,probably,You might get one.,window_4,./stim/images/prob_10_3.png,0.43,4,0,48,undefined,0,You'll probably get one.
0.8599999999999999,might,50,19.5395,probably,You might get one.,window_4,./stim/images/prob_50_1.png,0,4,0,48,undefined,0.14,You'll probably get one.
0,might,25,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_25_4.png,0,4,0,48,undefined,1,You'll probably get one.
1,might,40,19.5395,probably,You might get one.,window_4,./stim/images/prob_40_3.png,0,4,0,48,undefined,0,You'll probably get one.
0.17,might,75,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_75_2.png,0.8300000000000001,4,0,48,undefined,0,You'll probably get one.
0.03,might,10,19.5395,probably,You might get one.,window_4,./stim/images/prob_10_4.png,0.97,4,0,48,undefined,0,You'll probably get one.
0,might,10,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_10_5.png,0,4,0,48,undefined,1,You'll probably get one.
0,might,90,19.5395,probably,You might get one.,window_4,./stim/images/prob_90_4.png,0,4,0,48,undefined,1,You'll probably get one.
0.9099999999999999,might,40,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_40_2.png,0,4,0,48,undefined,0.09,You'll probably get one.
1,might,60,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_60_4.png,0,4,0,48,undefined,0,You'll probably get one.
0,might,75,19.5395,probably,You might get one.,window_4,./stim/images/prob_75_4.png,0,4,0,48,undefined,1,You'll probably get one.
0,might,75,19.5395,probably,You might get one.,window_4,./stim/images/prob_75_3.png,0,4,0,48,undefined,1,You'll probably get one.
0,might,90,19.5395,probably,You might get one.,window_4,./stim/images/prob_90_5.png,0,4,0,48,undefined,1,You'll probably get one.
0,might,100,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_100_3.png,1,4,0,48,undefined,0,You'll probably get one.
0.84,might,90,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_90_2.png,0.16000000000000014,4,0,48,undefined,0,You'll probably get one.
0.87,might,25,19.5395,probably,You might get one.,window_4,./stim/images/prob_25_2.png,0.1299999999999999,4,0,48,undefined,0,You'll probably get one.
0,might,100,19.5395,probably,You might get one.,window_4,./stim/images/prob_100_3.png,0,4,0,48,undefined,1,You'll probably get one.
0,might,100,19.5395,probably,You might get one.,window_4,./stim/images/prob_100_2.png,0,4,0,48,undefined,1,You'll probably get one.
0,might,10,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_10_3.png,0,4,0,48,undefined,1,You'll probably get one.
0.9199999999999999,might,50,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_50_3.png,0,4,0,48,undefined,0.08,You'll probably get one.
0.09,might,25,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_25_4.png,0,4,0,48,undefined,0.9099999999999999,You'll probably get one.
0.95,might,40,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_40_5.png,0,4,0,48,undefined,0.05,You'll probably get one.
1,might,50,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_50_3.png,0,4,0,48,undefined,0,You'll probably get one.
1,might,60,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_60_2.png,0,4,0,48,undefined,0,You'll probably get one.
0.92,might,90,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_90_5.png,0.07999999999999996,4,0,48,undefined,0,You'll probably get one.
0,might,0,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_0_5.png,0,4,0,48,undefined,1,You'll probably get one.
1,might,60,19.5395,probably,You might get one.,window_4,./stim/images/prob_60_3.png,0,4,0,48,undefined,0,You'll probably get one.
0,might,0,19.5395,probably,You might get one.,window_4,./stim/images/prob_0_4.png,1,4,0,48,undefined,0,You'll probably get one.
1,might,25,19.5395,probably,You might get one.,window_4,./stim/images/prob_25_1.png,0,4,0,48,undefined,0,You'll probably get one.
0,might,0,19.5395,probably,You might get one.,aisle_4,./stim/images/prob_0_1.png,0,4,0,48,undefined,1,You'll probably get one.
0.8400000000000001,might,60,19.5395,probably,You might get one.,window_4,./stim/images/prob_60_4.png,0,4,0,48,undefined,0.16,You'll probably get one.
1,might,40,19.5395,probably,You might get one.,window_4,./stim/images/prob_40_4.png,0,4,0,48,undefined,0,You'll probably get one.
0.62,might,25,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_25_3.png,0,4,1,49,undefined,0.3799999999999999,You'll probably get one.
0.5,might,25,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_25_5.png,0,4,1,49,undefined,0.5,You'll probably get one.
0.4600000000000001,might,25,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_25_1.png,0,4,1,49,undefined,0.54,You'll probably get one.
0.39,might,90,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_90_1.png,0,4,1,49,undefined,0.6100000000000001,You'll probably get one.
0.56,might,0,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_0_2.png,0,4,1,49,undefined,0.44000000000000006,You'll probably get one.
0.4,might,100,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_100_4.png,0,4,1,49,undefined,0.6,You'll probably get one.
0.4,might,100,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_100_4.png,0,4,1,49,undefined,0.6000000000000001,You'll probably get one.
0.74,might,60,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_60_5.png,0,4,1,49,undefined,0.2599999999999999,You'll probably get one.
0.68,might,40,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_40_5.png,0,4,1,49,undefined,0.31999999999999984,You'll probably get one.
0.64,might,100,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_100_2.png,0,4,1,49,undefined,0.3599999999999999,You'll probably get one.
0.5499999999999999,might,90,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_90_5.png,0,4,1,49,undefined,0.45,You'll probably get one.
0.51,might,0,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_0_2.png,0,4,1,49,undefined,0.4900000000000001,You'll probably get one.
0.64,might,75,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_75_4.png,0,4,1,49,undefined,0.3599999999999999,You'll probably get one.
0.72,might,40,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_40_3.png,0,4,1,49,undefined,0.28,You'll probably get one.
0.68,might,75,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_75_1.png,0,4,1,49,undefined,0.31999999999999984,You'll probably get one.
0.73,might,10,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_10_2.png,0,4,1,49,undefined,0.27,You'll probably get one.
0.5,might,40,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_40_4.png,0,4,1,49,undefined,0.4999999999999999,You'll probably get one.
0.71,might,50,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_50_5.png,0,4,1,49,undefined,0.29000000000000004,You'll probably get one.
0.68,might,75,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_75_3.png,0,4,1,49,undefined,0.32000000000000006,You'll probably get one.
0.69,might,50,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_50_4.png,0,4,1,49,undefined,0.30999999999999994,You'll probably get one.
0.47,might,60,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_60_1.png,0,4,1,49,undefined,0.53,You'll probably get one.
0.54,might,10,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_10_2.png,0,4,1,49,undefined,0.45999999999999996,You'll probably get one.
0.66,might,90,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_90_1.png,0,4,1,49,undefined,0.33999999999999986,You'll probably get one.
0.62,might,100,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_100_4.png,0,4,1,49,undefined,0.38,You'll probably get one.
0.69,might,0,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_0_1.png,0,4,1,49,undefined,0.31000000000000005,You'll probably get one.
0.65,might,0,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_0_2.png,0,4,1,49,undefined,0.34999999999999987,You'll probably get one.
0.64,might,25,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_25_5.png,0,4,1,49,undefined,0.3599999999999999,You'll probably get one.
0.69,might,10,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_10_5.png,0,4,1,49,undefined,0.31000000000000016,You'll probably get one.
0.62,might,50,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_50_1.png,0,4,1,49,undefined,0.3799999999999999,You'll probably get one.
0.78,might,60,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_60_4.png,0,4,1,49,undefined,0.21999999999999997,You'll probably get one.
0.54,might,50,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_50_5.png,0,4,1,49,undefined,0.45999999999999996,You'll probably get one.
0.64,might,60,15.911266666666666,probably,You might get one.,aisle_4,./stim/images/prob_60_3.png,0,4,1,49,undefined,0.3599999999999999,You'll probably get one.
0.53,might,10,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_10_4.png,0,4,1,49,undefined,0.46999999999999986,You'll probably get one.
0.67,might,40,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_40_3.png,0,4,1,49,undefined,0.32999999999999996,You'll probably get one.
0.32,might,75,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_75_3.png,0,4,1,49,undefined,0.6799999999999999,You'll probably get one.
0.53,might,90,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_90_4.png,0,4,1,49,undefined,0.47,You'll probably get one.
0.53,might,90,15.911266666666666,probably,You might get one.,window_4,./stim/images/prob_90_4.png,0,4,1,49,undefined,0.47,You'll probably get one.
0.79,might,10,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_10_2.png,1.1102230246251565e-16,4,1,50,undefined,0.20999999999999996,You'll probably get one.
0.77,might,40,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_40_5.png,2.220446049250313e-16,4,1,50,undefined,0.22999999999999987,You'll probably get one.
0.26,might,10,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_10_3.png,0,4,1,50,undefined,0.7399999999999999,You'll probably get one.
0.8,might,50,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_50_2.png,0,4,1,50,undefined,0.19999999999999996,You'll probably get one.
0.85,might,0,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_0_5.png,0,4,1,50,undefined,0.1499999999999999,You'll probably get one.
0.73,might,25,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_25_2.png,0,4,1,50,undefined,0.27,You'll probably get one.
0.56,might,10,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_10_4.png,0,4,1,50,undefined,0.43999999999999995,You'll probably get one.
0.76,might,0,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_0_1.png,0,4,1,50,undefined,0.24,You'll probably get one.
0.88,might,50,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_50_5.png,0,4,1,50,undefined,0.1200000000000001,You'll probably get one.
0.26,might,100,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_100_5.png,0.1,4,1,50,undefined,0.64,You'll probably get one.
0.81,might,75,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_75_1.png,0.040000000000000036,4,1,50,undefined,0.15,You'll probably get one.
0.83,might,100,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_100_1.png,0,4,1,50,undefined,0.17000000000000015,You'll probably get one.
0.37,might,25,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_25_5.png,0,4,1,50,undefined,0.6300000000000001,You'll probably get one.
0.91,might,100,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_100_3.png,0,4,1,50,undefined,0.08999999999999986,You'll probably get one.
0.78,might,60,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_60_3.png,0.040000000000000036,4,1,50,undefined,0.18,You'll probably get one.
0.74,might,25,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_25_5.png,1.1102230246251565e-16,4,1,50,undefined,0.26,You'll probably get one.
0.85,might,90,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_90_1.png,0,4,1,50,undefined,0.1499999999999999,You'll probably get one.
0.83,might,40,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_40_1.png,0,4,1,50,undefined,0.16999999999999993,You'll probably get one.
0.78,might,10,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_10_2.png,0,4,1,50,undefined,0.21999999999999997,You'll probably get one.
0.84,might,60,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_60_5.png,0,4,1,50,undefined,0.15999999999999992,You'll probably get one.
0.87,might,50,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_50_2.png,0,4,1,50,undefined,0.13000000000000012,You'll probably get one.
0.76,might,0,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_0_3.png,0.02000000000000013,4,1,50,undefined,0.22,You'll probably get one.
0.88,might,40,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_40_4.png,0,4,1,50,undefined,0.12,You'll probably get one.
0.79,might,90,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_90_3.png,0,4,1,50,undefined,0.20999999999999996,You'll probably get one.
0.84,might,40,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_40_3.png,2.220446049250313e-16,4,1,50,undefined,0.15999999999999992,You'll probably get one.
0.45,might,60,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_60_3.png,0,4,1,50,undefined,0.55,You'll probably get one.
0.91,might,90,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_90_1.png,0,4,1,50,undefined,0.09000000000000008,You'll probably get one.
0.85,might,75,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_75_2.png,0,4,1,50,undefined,0.15000000000000013,You'll probably get one.
0.8,might,60,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_60_1.png,0,4,1,50,undefined,0.19999999999999996,You'll probably get one.
0.79,might,25,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_25_5.png,0,4,1,50,undefined,0.20999999999999996,You'll probably get one.
0.43,might,100,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_100_3.png,0,4,1,50,undefined,0.57,You'll probably get one.
0.8,might,50,10.999383333333334,probably,You might get one.,aisle_4,./stim/images/prob_50_5.png,0,4,1,50,undefined,0.19999999999999996,You'll probably get one.
0.89,might,75,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_75_2.png,0,4,1,50,undefined,0.10999999999999999,You'll probably get one.
0.79,might,75,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_75_3.png,0,4,1,50,undefined,0.20999999999999996,You'll probably get one.
0.84,might,90,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_90_4.png,0,4,1,50,undefined,0.16000000000000014,You'll probably get one.
0.29,might,0,10.999383333333334,probably,You might get one.,window_4,./stim/images/prob_0_3.png,0,4,1,50,undefined,0.7100000000000001,You'll probably get one.
0.51,might,50,23.388333333333332,probably,You might get one.,aisle_4,./stim/images/prob_50_5.png,0.09999999999999987,4,1,51,undefined,0.39,You'll probably get one.
0.57,might,75,23.388333333333332,probably,You might get one.,window_4,./stim/images/prob_75_2.png,0,4,1,51,undefined,0.42999999999999994,You'll probably get one.
0.2,might,0,23.388333333333332,probably,You might get one.,aisle_4,./stim/images/prob_0_3.png,0,4,1,51,undefined,0.8,You'll probably get one.
0.36,might,25,23.388333333333332,probably,You might get one.,aisle_4,./stim/images/prob_25_4.png,0,4,1,51,undefined,0.6399999999999999,You'll probably get one.
0.7,might,40,23.388333333333332,probably,You might get one.,window_4,./stim/images/prob_40_4.png,0,4,1,51,undefined,0.30000000000000004,You'll probably get one.
0.81,might,75,23.388333333333332,probably,You might get one.,aisle_4,./stim/images/prob_75_3.png,0.18999999999999984,4,1,51,undefined,0,You'll probably get one.
0.8,might,60,23.388333333333332,probably,You might get one.,aisle_4,./stim/images/prob_60_5.png,0.19999999999999996,4,1,51,undefined,0,You'll probably get one.
0.09999999999999998,might,10,23.388333333333332,probably,You might get one.,window_4,./stim/images/prob_10_3.png,0.9,4,1,51,undefined,0,You'll probably get one.
0,might,10,23.388333333333332,probably,You might get one.,window_4,./stim/images/prob_10_2.png,1,4,1,51,undefined,0,You'll probably get one.
0,might,100,23.388333333333332,probably,You might get one.,aisle_4,./stim/images/prob_100_5.png,1,4,1,51,undefined,0,You'll probably get one.
0.46,might,50,23.388333333333332,probably,You might get one.,window_4,./stim/images/prob_50_4.png,0,4,1,51,undefined,0.54,You'll probably get one.
0.25,might,60,23.388333333333332,probably,You might get one.,window_4,./stim/images/prob_60_3.png,0,4,1,51,undefined,0.75,You'll probably get one.
0.55,might,50,23.388333333333332,probably,You might get one.,window_4,./stim/images/prob_50_2.png,0,4,1,51,undefined,0.44999999999999996,You'll probably get one.
