modal1,rating1,modal2,reverse_sent_order,valence,type,Answer.time_in_minutes,Answer.condition,sentence2,image,sentence1,percent_middle,rating_other,workerid,rating2
probably,0,might,1,negative,aisle-negative,14.81745,undefined,You might get a middle seat,./stim/images/30_aisle_25_v3.png,You'll probably get a middle seat,25,0.55,39,0.45
probably,0,might,1,negative,window-negative,14.81745,undefined,You might get a middle seat,./stim/images/18_window_100_v5.png,You'll probably get a middle seat,100,1,39,0
probably,1,might,1,positive,window-positive,14.81745,undefined,You might get a window seat,./stim/images/1_window_0_v8.png,You'll probably get a window seat,0,0,39,0
probably,0,might,1,positive,aisle-positive,14.81745,undefined,You might get an aisle seat,./stim/images/25_aisle_75_v4.png,You'll probably get an aisle seat,75,0.6000000000000001,39,0.4
probably,0,might,1,negative,aisle-negative,14.81745,undefined,You might get a middle seat,./stim/images/29_aisle_10_v10.png,You'll probably get a middle seat,10,0.71,39,0.29
,0.22,,,,test,13.2024,undefined,You might get a window seat,./stim/images/4_window_40_v1.png,You'll probably get a window seat,,0.3599999999999999,40,0.42
probably,0.57,might,1,positive,window-positive,13.2024,undefined,You might get a window seat,./stim/images/5_window_50_v8.png,You'll probably get a window seat,50,0.19000000000000017,40,0.24
probably,0.6099999999999999,might,1,negative,window-negative,13.2024,undefined,You might get a middle seat,./stim/images/12_window_25_v1.png,You'll probably get a middle seat,25,0.11,40,0.28
probably,0,might,1,positive,window-positive,13.2024,undefined,You might get a window seat,./stim/images/9_window_100_v6.png,You'll probably get a window seat,100,1,40,0
probably,0,might,1,negative,aisle-negative,13.2024,undefined,You might get a middle seat,./stim/images/28_aisle_0_v9.png,You'll probably get a middle seat,0,1,40,0
probably,0.86,might,1,positive,window-positive,13.2024,undefined,You might get a window seat,./stim/images/1_window_0_v5.png,You'll probably get a window seat,0,0,40,0.14000000000000012
probably,0.5900000000000001,might,1,positive,aisle-positive,13.2024,undefined,You might get an aisle seat,./stim/images/21_aisle_25_v4.png,You'll probably get an aisle seat,25,0.13,40,0.28
probably,0,might,1,positive,window-positive,13.2024,undefined,You might get a window seat,./stim/images/8_window_90_v3.png,You'll probably get a window seat,90,0.8,40,0.2
probably,0.9,might,1,negative,window-negative,13.2024,undefined,You might get a middle seat,./stim/images/17_window_90_v10.png,You'll probably get a middle seat,90,0.10000000000000009,40,0
probably,0.6799999999999999,might,1,positive,window-positive,13.2024,undefined,You might get a window seat,./stim/images/2_window_10_v9.png,You'll probably get a window seat,10,0.08,40,0.24
probably,0.17000000000000004,might,1,negative,window-negative,13.2024,undefined,You might get a middle seat,./stim/images/15_window_60_v1.png,You'll probably get a middle seat,60,0.41999999999999993,40,0.41
probably,0.63,might,1,positive,window-positive,13.2024,undefined,You might get a window seat,./stim/images/3_window_25_v5.png,You'll probably get a window seat,25,0.14,40,0.23
probably,0.16,might,1,positive,aisle-positive,13.2024,undefined,You might get an aisle seat,./stim/images/26_aisle_90_v3.png,You'll probably get an aisle seat,90,0.8400000000000001,40,0
probably,0.15,might,1,positive,aisle-positive,13.2024,undefined,You might get an aisle seat,./stim/images/24_aisle_60_v4.png,You'll probably get an aisle seat,60,0.4,40,0.45
probably,0.17,might,1,negative,window-negative,13.2024,undefined,You might get a middle seat,./stim/images/14_window_50_v4.png,You'll probably get a middle seat,50,0.51,40,0.32
probably,0.36,might,1,negative,aisle-negative,13.2024,undefined,You might get a middle seat,./stim/images/34_aisle_75_v2.png,You'll probably get a middle seat,75,0.15000000000000013,40,0.49
probably,0.38,might,1,positive,aisle-positive,13.2024,undefined,You might get an aisle seat,./stim/images/23_aisle_50_v1.png,You'll probably get an aisle seat,50,0.14000000000000012,40,0.48
probably,0.49,might,1,positive,window-positive,13.2024,undefined,You might get a window seat,./stim/images/4_window_40_v8.png,You'll probably get a window seat,40,0.16999999999999993,40,0.34
probably,0,might,1,positive,aisle-positive,13.2024,undefined,You might get an aisle seat,./stim/images/27_aisle_100_v8.png,You'll probably get an aisle seat,100,1,40,0
probably,0.21,might,1,negative,window-negative,13.2024,undefined,You might get a middle seat,./stim/images/13_window_40_v8.png,You'll probably get a middle seat,40,0.53,40,0.26
probably,0.14,might,1,negative,aisle-negative,13.2024,undefined,You might get a middle seat,./stim/images/35_aisle_90_v7.png,You'll probably get a middle seat,90,0.73,40,0.13
probably,0.76,might,1,positive,window-positive,13.2024,undefined,You might get a window seat,./stim/images/6_window_60_v4.png,You'll probably get a window seat,60,0.06999999999999995,40,0.17
probably,0.51,might,1,positive,aisle-positive,13.2024,undefined,You might get an aisle seat,./stim/images/25_aisle_75_v3.png,You'll probably get an aisle seat,75,0.33999999999999997,40,0.15
probably,0.18,might,1,negative,aisle-negative,13.2024,undefined,You might get a middle seat,./stim/images/32_aisle_50_v10.png,You'll probably get a middle seat,50,0.7,40,0.12
probably,0.24,might,1,negative,aisle-negative,13.2024,undefined,You might get a middle seat,./stim/images/36_aisle_100_v1.png,You'll probably get a middle seat,100,0.59,40,0.16999999999999993
probably,0.32,might,1,positive,aisle-positive,13.2024,undefined,You might get an aisle seat,./stim/images/20_aisle_10_v10.png,You'll probably get an aisle seat,10,0.23999999999999988,40,0.44
probably,0.05,might,1,negative,window-negative,13.2024,undefined,You might get a middle seat,./stim/images/10_window_0_v3.png,You'll probably get a middle seat,0,0.8599999999999999,40,0.09
probably,0.06999999999999995,might,1,negative,window-negative,13.2024,undefined,You might get a middle seat,./stim/images/11_window_10_v6.png,You'll probably get a middle seat,10,0.9300000000000002,40,0
probably,0.09,might,1,negative,aisle-negative,13.2024,undefined,You might get a middle seat,./stim/images/31_aisle_40_v7.png,You'll probably get a middle seat,40,0.77,40,0.14
probably,0.06,might,1,negative,aisle-negative,13.2024,undefined,You might get a middle seat,./stim/images/33_aisle_60_v6.png,You'll probably get a middle seat,60,0.8,40,0.14
probably,0,might,1,negative,aisle-negative,13.2024,undefined,You might get a middle seat,./stim/images/30_aisle_25_v5.png,You'll probably get a middle seat,25,0.86,40,0.13
probably,0.23,might,1,negative,window-negative,13.2024,undefined,You might get a middle seat,./stim/images/16_window_75_v1.png,You'll probably get a middle seat,75,0.27,40,0.5
probably,0.3900000000000001,might,1,negative,window-negative,13.2024,undefined,You might get a middle seat,./stim/images/18_window_100_v10.png,You'll probably get a middle seat,100,0,40,0.61
probably,0.13,might,1,negative,aisle-negative,13.2024,undefined,You might get a middle seat,./stim/images/29_aisle_10_v1.png,You'll probably get a middle seat,10,0.77,40,0.1
probably,0.79,might,1,positive,aisle-positive,13.2024,undefined,You might get an aisle seat,./stim/images/22_aisle_40_v5.png,You'll probably get an aisle seat,40,0.050000000000000044,40,0.16
probably,1,might,1,positive,aisle-positive,13.2024,undefined,You might get an aisle seat,./stim/images/19_aisle_0_v4.png,You'll probably get an aisle seat,0,0,40,0
probably,0.15,might,1,positive,window-positive,13.2024,undefined,You might get a window seat,./stim/images/7_window_75_v2.png,You'll probably get a window seat,75,0.49,40,0.36
,0.09,,,,test,17.873833333333334,undefined,You might get a window seat,./stim/images/4_window_40_v1.png,You'll probably get a window seat,,0.5599999999999999,41,0.35
probably,0.63,might,1,positive,aisle-positive,17.873833333333334,undefined,You might get an aisle seat,./stim/images/21_aisle_25_v3.png,You'll probably get an aisle seat,25,0.22999999999999998,41,0.14
probably,0.20999999999999996,might,1,negative,aisle-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/32_aisle_50_v4.png,You'll probably get a middle seat,50,0.6,41,0.18999999999999995
probably,0.53,might,1,positive,window-positive,17.873833333333334,undefined,You might get a window seat,./stim/images/7_window_75_v3.png,You'll probably get a window seat,75,0.1299999999999999,41,0.34
probably,0.67,might,1,negative,aisle-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/34_aisle_75_v9.png,You'll probably get a middle seat,75,0,41,0.33
probably,0.58,might,1,positive,aisle-positive,17.873833333333334,undefined,You might get an aisle seat,./stim/images/23_aisle_50_v5.png,You'll probably get an aisle seat,50,0.28,41,0.14
probably,0.24,might,1,positive,window-positive,17.873833333333334,undefined,You might get a window seat,./stim/images/4_window_40_v3.png,You'll probably get a window seat,40,0.36,41,0.40000000000000013
probably,0.9299999999999999,might,1,negative,aisle-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/36_aisle_100_v1.png,You'll probably get a middle seat,100,0,41,0.07
probably,0.4,might,1,negative,window-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/15_window_60_v8.png,You'll probably get a middle seat,60,0.22,41,0.3799999999999999
probably,0.52,might,1,positive,window-positive,17.873833333333334,undefined,You might get a window seat,./stim/images/5_window_50_v10.png,You'll probably get a window seat,50,0.1299999999999999,41,0.35
probably,0.88,might,1,positive,window-positive,17.873833333333334,undefined,You might get a window seat,./stim/images/2_window_10_v1.png,You'll probably get a window seat,10,0,41,0.12
probably,0.5900000000000001,might,1,positive,aisle-positive,17.873833333333334,undefined,You might get an aisle seat,./stim/images/25_aisle_75_v5.png,You'll probably get an aisle seat,75,0,41,0.41
probably,0.29,might,1,negative,window-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/16_window_75_v6.png,You'll probably get a middle seat,75,0.19999999999999996,41,0.51
probably,0.29,might,1,negative,aisle-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/28_aisle_0_v5.png,You'll probably get a middle seat,0,0.16,41,0.5500000000000002
probably,0.03,might,1,positive,aisle-positive,17.873833333333334,undefined,You might get an aisle seat,./stim/images/20_aisle_10_v5.png,You'll probably get an aisle seat,10,0.8200000000000001,41,0.15
probably,0,might,1,positive,window-positive,17.873833333333334,undefined,You might get a window seat,./stim/images/8_window_90_v7.png,You'll probably get a window seat,90,0.8999999999999999,41,0.1
probably,0.6799999999999999,might,1,negative,window-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/10_window_0_v1.png,You'll probably get a middle seat,0,0,41,0.32
probably,0.18,might,1,negative,aisle-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/33_aisle_60_v10.png,You'll probably get a middle seat,60,0.25,41,0.57
probably,0.7799999999999999,might,1,positive,aisle-positive,17.873833333333334,undefined,You might get an aisle seat,./stim/images/27_aisle_100_v4.png,You'll probably get an aisle seat,100,0,41,0.22
probably,0.8799999999999999,might,1,positive,window-positive,17.873833333333334,undefined,You might get a window seat,./stim/images/1_window_0_v7.png,You'll probably get a window seat,0,0,41,0.12
probably,0.32000000000000006,might,1,negative,aisle-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/30_aisle_25_v5.png,You'll probably get a middle seat,25,0,41,0.68
probably,0.59,might,1,positive,window-positive,17.873833333333334,undefined,You might get a window seat,./stim/images/6_window_60_v8.png,You'll probably get a window seat,60,0.17000000000000015,41,0.24
probably,0.63,might,1,positive,aisle-positive,17.873833333333334,undefined,You might get an aisle seat,./stim/images/24_aisle_60_v8.png,You'll probably get an aisle seat,60,0.16000000000000014,41,0.21
probably,1,might,1,negative,window-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/18_window_100_v7.png,You'll probably get a middle seat,100,0,41,0
probably,0,might,1,positive,aisle-positive,17.873833333333334,undefined,You might get an aisle seat,./stim/images/26_aisle_90_v3.png,You'll probably get an aisle seat,90,0.81,41,0.19
probably,0,might,1,positive,window-positive,17.873833333333334,undefined,You might get a window seat,./stim/images/9_window_100_v9.png,You'll probably get a window seat,100,1,41,0
probably,0,might,1,negative,window-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/11_window_10_v2.png,You'll probably get a middle seat,10,0.79,41,0.21
probably,0.42,might,1,negative,window-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/14_window_50_v6.png,You'll probably get a middle seat,50,0.19,41,0.38
probably,0.8700000000000001,might,1,negative,window-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/17_window_90_v5.png,You'll probably get a middle seat,90,0,41,0.13
probably,0.8400000000000001,might,1,negative,aisle-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/35_aisle_90_v10.png,You'll probably get a middle seat,90,0,41,0.16
probably,0.75,might,1,positive,aisle-positive,17.873833333333334,undefined,You might get an aisle seat,./stim/images/19_aisle_0_v2.png,You'll probably get an aisle seat,0,0.25,41,0
probably,0.05,might,1,negative,window-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/12_window_25_v7.png,You'll probably get a middle seat,25,0.8200000000000001,41,0.13
probably,0.8200000000000001,might,1,positive,window-positive,17.873833333333334,undefined,You might get a window seat,./stim/images/3_window_25_v8.png,You'll probably get a window seat,25,0,41,0.18
probably,0.72,might,1,positive,aisle-positive,17.873833333333334,undefined,You might get an aisle seat,./stim/images/22_aisle_40_v2.png,You'll probably get an aisle seat,40,0,41,0.28
probably,0.17,might,1,negative,aisle-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/31_aisle_40_v4.png,You'll probably get a middle seat,40,0.4999999999999999,41,0.33
probably,0.22,might,1,negative,window-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/13_window_40_v9.png,You'll probably get a middle seat,40,0.29000000000000004,41,0.49
probably,0,might,1,negative,aisle-negative,17.873833333333334,undefined,You might get a middle seat,./stim/images/29_aisle_10_v1.png,You'll probably get a middle seat,10,0.94,41,0.06
,0.62,,,,test,28.4137,undefined,You might get a window seat,./stim/images/4_window_40_v1.png,You'll probably get a window seat,,0,42,0.38
probably,0,might,0,negative,aisle-negative,28.4137,undefined,You might get a middle seat,./stim/images/28_aisle_0_v1.png,You'll probably get a middle seat,0,0.77,42,0.23
probably,0.09,might,0,positive,aisle-positive,28.4137,undefined,You might get an aisle seat,./stim/images/24_aisle_60_v3.png,You'll probably get an aisle seat,60,0.08000000000000007,42,0.8299999999999998
probably,0.22999999999999998,might,0,negative,aisle-negative,28.4137,undefined,You might get a middle seat,./stim/images/30_aisle_25_v2.png,You'll probably get a middle seat,25,0.06000000000000005,42,0.71
probably,0,might,0,positive,window-positive,28.4137,undefined,You might get a window seat,./stim/images/9_window_100_v6.png,You'll probably get a window seat,100,0.97,42,0.030000000000000027
probably,0.76,might,0,positive,aisle-positive,28.4137,undefined,You might get an aisle seat,./stim/images/20_aisle_10_v6.png,You'll probably get an aisle seat,10,0.04000000000000026,42,0.19999999999999984
probably,0.3999999999999998,might,0,negative,aisle-negative,28.4137,undefined,You might get a middle seat,./stim/images/31_aisle_40_v10.png,You'll probably get a middle seat,40,0.040000000000000036,42,0.56
probably,0,might,0,positive,aisle-positive,28.4137,undefined,You might get an aisle seat,./stim/images/27_aisle_100_v6.png,You'll probably get an aisle seat,100,1,42,0
probably,0.8800000000000001,might,0,negative,window-negative,28.4137,undefined,You might get a middle seat,./stim/images/16_window_75_v2.png,You'll probably get a middle seat,75,0.11999999999999988,42,0
probably,0.06,might,0,positive,aisle-positive,28.4137,undefined,You might get an aisle seat,./stim/images/22_aisle_40_v6.png,You'll probably get an aisle seat,40,0.05,42,0.8899999999999999
probably,0.8300000000000001,might,0,positive,window-positive,28.4137,undefined,You might get a window seat,./stim/images/1_window_0_v4.png,You'll probably get a window seat,0,0.04,42,0.1299999999999999
probably,0.95,might,0,negative,window-negative,28.4137,undefined,You might get a middle seat,./stim/images/17_window_90_v5.png,You'll probably get a middle seat,90,0.050000000000000044,42,0
probably,0.6099999999999998,might,0,positive,aisle-positive,28.4137,undefined,You might get an aisle seat,./stim/images/21_aisle_25_v9.png,You'll probably get an aisle seat,25,0.06,42,0.33000000000000007
probably,0.2,might,0,negative,window-negative,28.4137,undefined,You might get a middle seat,./stim/images/11_window_10_v1.png,You'll probably get a middle seat,10,0,42,0.8
probably,0.9,might,0,negative,aisle-negative,28.4137,undefined,You might get a middle seat,./stim/images/33_aisle_60_v3.png,You'll probably get a middle seat,60,0,42,0.09999999999999998
probably,0.8799999999999999,might,0,negative,window-negative,28.4137,undefined,You might get a middle seat,./stim/images/14_window_50_v9.png,You'll probably get a middle seat,50,0,42,0.12
probably,0,might,0,positive,window-positive,28.4137,undefined,You might get a window seat,./stim/images/8_window_90_v3.png,You'll probably get a window seat,90,0.9299999999999999,42,0.07
probably,0.19,might,0,positive,window-positive,28.4137,undefined,You might get a window seat,./stim/images/4_window_40_v6.png,You'll probably get a window seat,40,0,42,0.81
probably,0.27,might,0,negative,window-negative,28.4137,undefined,You might get a middle seat,./stim/images/12_window_25_v8.png,You'll probably get a middle seat,25,0,42,0.73
probably,0.16999999999999993,might,0,negative,window-negative,28.4137,undefined,You might get a middle seat,./stim/images/10_window_0_v8.png,You'll probably get a middle seat,0,0.75,42,0.08
probably,0.09,might,0,positive,aisle-positive,28.4137,undefined,You might get an aisle seat,./stim/images/23_aisle_50_v2.png,You'll probably get an aisle seat,50,0,42,0.9099999999999999
probably,0.17,might,0,negative,aisle-negative,28.4137,undefined,You might get a middle seat,./stim/images/29_aisle_10_v9.png,You'll probably get a middle seat,10,0,42,0.8300000000000001
probably,0,might,0,negative,aisle-negative,28.4137,undefined,You might get a middle seat,./stim/images/36_aisle_100_v9.png,You'll probably get a middle seat,100,1,42,0
probably,0.04,might,0,negative,aisle-negative,28.4137,undefined,You might get a middle seat,./stim/images/35_aisle_90_v10.png,You'll probably get a middle seat,90,0.96,42,0
probably,0.9,might,0,negative,aisle-negative,28.4137,undefined,You might get a middle seat,./stim/images/34_aisle_75_v2.png,You'll probably get a middle seat,75,0.09999999999999987,42,0
probably,0.84,might,0,positive,window-positive,28.4137,undefined,You might get a window seat,./stim/images/2_window_10_v10.png,You'll probably get a window seat,10,0,42,0.16000000000000014
probably,0.93,might,0,negative,window-negative,28.4137,undefined,You might get a middle seat,./stim/images/15_window_60_v9.png,You'll probably get a middle seat,60,0,42,0.07000000000000006
probably,0,might,0,positive,window-positive,28.4137,undefined,You might get a window seat,./stim/images/7_window_75_v8.png,You'll probably get a window seat,75,0.8300000000000001,42,0.17
probably,0,might,0,negative,window-negative,28.4137,undefined,You might get a middle seat,./stim/images/18_window_100_v2.png,You'll probably get a middle seat,100,1,42,0
probably,0,might,0,positive,aisle-positive,28.4137,undefined,You might get an aisle seat,./stim/images/25_aisle_75_v2.png,You'll probably get an aisle seat,75,0.8899999999999999,42,0.11
probably,0.8500000000000001,might,0,negative,window-negative,28.4137,undefined,You might get a middle seat,./stim/images/13_window_40_v8.png,You'll probably get a middle seat,40,0,42,0.15
probably,0.19,might,0,positive,aisle-positive,28.4137,undefined,You might get an aisle seat,./stim/images/19_aisle_0_v4.png,You'll probably get an aisle seat,0,0.6799999999999999,42,0.13
probably,0.82,might,0,negative,aisle-negative,28.4137,undefined,You might get a middle seat,./stim/images/32_aisle_50_v6.png,You'll probably get a middle seat,50,0,42,0.18000000000000005
probably,0.13,might,0,positive,window-positive,28.4137,undefined,You might get a window seat,./stim/images/5_window_50_v10.png,You'll probably get a window seat,50,0,42,0.8700000000000001
probably,0.07,might,0,positive,window-positive,28.4137,undefined,You might get a window seat,./stim/images/6_window_60_v4.png,You'll probably get a window seat,60,0,42,0.9299999999999999
probably,0.79,might,0,positive,window-positive,28.4137,undefined,You might get a window seat,./stim/images/3_window_25_v6.png,You'll probably get a window seat,25,0,42,0.21
probably,0,might,0,positive,aisle-positive,28.4137,undefined,You might get an aisle seat,./stim/images/26_aisle_90_v6.png,You'll probably get an aisle seat,90,0.8200000000000001,42,0.18
,0.15,,,,test,22.79275,undefined,You might get a window seat,./stim/images/4_window_40_v1.png,You'll probably get a window seat,,0.04999999999999982,43,0.8
probably,0.4099999999999999,might,0,negative,aisle-negative,22.79275,undefined,You might get a middle seat,./stim/images/32_aisle_50_v7.png,You'll probably get a middle seat,50,0.1,43,0.49
probably,0.02,might,0,positive,aisle-positive,22.79275,undefined,You might get an aisle seat,./stim/images/26_aisle_90_v4.png,You'll probably get an aisle seat,90,0.5999999999999999,43,0.3800000000000001
probably,0.01,might,0,negative,aisle-negative,22.79275,undefined,You might get a middle seat,./stim/images/29_aisle_10_v6.png,You'll probably get a middle seat,10,0.40000000000000013,43,0.59
probably,0.34,might,0,positive,window-positive,22.79275,undefined,You might get a window seat,./stim/images/3_window_25_v5.png,You'll probably get a window seat,25,0.19999999999999984,43,0.46
probably,0.22,might,0,positive,aisle-positive,22.79275,undefined,You might get an aisle seat,./stim/images/23_aisle_50_v3.png,You'll probably get an aisle seat,50,0.2500000000000001,43,0.53
probably,0.03,might,0,negative,window-negative,22.79275,undefined,You might get a middle seat,./stim/images/12_window_25_v1.png,You'll probably get a middle seat,25,0.24,43,0.73
probably,0.83,might,0,negative,aisle-negative,22.79275,undefined,You might get a middle seat,./stim/images/35_aisle_90_v10.png,You'll probably get a middle seat,90,0.15999999999999992,43,0.01
probably,0.26,might,0,positive,aisle-positive,22.79275,undefined,You might get an aisle seat,./stim/images/21_aisle_25_v10.png,You'll probably get an aisle seat,25,0.16,43,0.58
probably,0.02,might,0,negative,window-negative,22.79275,undefined,You might get a middle seat,./stim/images/11_window_10_v9.png,You'll probably get a middle seat,10,0.19,43,0.79
probably,0.02,might,0,negative,aisle-negative,22.79275,undefined,You might get a middle seat,./stim/images/28_aisle_0_v2.png,You'll probably get a middle seat,0,0.94,43,0.04
probably,0.32999999999999985,might,0,negative,window-negative,22.79275,undefined,You might get a middle seat,./stim/images/15_window_60_v3.png,You'll probably get a middle seat,60,0.14000000000000012,43,0.53
probably,0.1,might,0,positive,window-positive,22.79275,undefined,You might get a window seat,./stim/images/5_window_50_v2.png,You'll probably get a window seat,50,0.18000000000000005,43,0.72
probably,0.02,might,0,negative,window-negative,22.79275,undefined,You might get a middle seat,./stim/images/10_window_0_v1.png,You'll probably get a middle seat,0,0.94,43,0.040000000000000036
probably,0.21,might,0,negative,aisle-negative,22.79275,undefined,You might get a middle seat,./stim/images/30_aisle_25_v2.png,You'll probably get a middle seat,25,0.16999999999999993,43,0.62
probably,0.56,might,0,negative,aisle-negative,22.79275,undefined,You might get a middle seat,./stim/images/36_aisle_100_v7.png,You'll probably get a middle seat,100,0.3999999999999998,43,0.04
probably,0.25,might,0,positive,window-positive,22.79275,undefined,You might get a window seat,./stim/images/4_window_40_v7.png,You'll probably get a window seat,40,0.18,43,0.57
probably,0.08000000000000007,might,0,positive,window-positive,22.79275,undefined,You might get a window seat,./stim/images/8_window_90_v7.png,You'll probably get a window seat,90,0.54,43,0.38
probably,0.75,might,0,negative,window-negative,22.79275,undefined,You might get a middle seat,./stim/images/17_window_90_v6.png,You'll probably get a middle seat,90,0.20999999999999996,43,0.04
probably,0.58,might,0,positive,window-positive,22.79275,undefined,You might get a window seat,./stim/images/1_window_0_v4.png,You'll probably get a window seat,0,0.24,43,0.18
probably,0,might,0,positive,aisle-positive,22.79275,undefined,You might get an aisle seat,./stim/images/27_aisle_100_v10.png,You'll probably get an aisle seat,100,1,43,0
probably,0.31999999999999995,might,0,positive,aisle-positive,22.79275,undefined,You might get an aisle seat,./stim/images/20_aisle_10_v10.png,You'll probably get an aisle seat,10,0.25,43,0.43
probably,0.52,might,0,negative,aisle-negative,22.79275,undefined,You might get a middle seat,./stim/images/33_aisle_60_v4.png,You'll probably get a middle seat,60,0.16999999999999993,43,0.31000000000000005
probably,0.25,might,0,positive,aisle-positive,22.79275,undefined,You might get an aisle seat,./stim/images/22_aisle_40_v7.png,You'll probably get an aisle seat,40,0.18999999999999995,43,0.56
probably,0.28,might,0,negative,window-negative,22.79275,undefined,You might get a middle seat,./stim/images/13_window_40_v1.png,You'll probably get a middle seat,40,0.27,43,0.45
probably,0.1,might,0,positive,aisle-positive,22.79275,undefined,You might get an aisle seat,./stim/images/24_aisle_60_v8.png,You'll probably get an aisle seat,60,0.22999999999999998,43,0.67
probably,0.04,might,0,positive,aisle-positive,22.79275,undefined,You might get an aisle seat,./stim/images/25_aisle_75_v6.png,You'll probably get an aisle seat,75,0.3600000000000001,43,0.6
probably,0.66,might,0,positive,aisle-positive,22.79275,undefined,You might get an aisle seat,./stim/images/19_aisle_0_v7.png,You'll probably get an aisle seat,0,0.030000000000000138,43,0.31
probably,0.68,might,0,negative,window-negative,22.79275,undefined,You might get a middle seat,./stim/images/18_window_100_v1.png,You'll probably get a middle seat,100,0.2999999999999998,43,0.02
probably,0.27,might,0,negative,aisle-negative,22.79275,undefined,You might get a middle seat,./stim/images/31_aisle_40_v10.png,You'll probably get a middle seat,40,0.16999999999999993,43,0.56
probably,0.14,might,0,positive,window-positive,22.79275,undefined,You might get a window seat,./stim/images/6_window_60_v6.png,You'll probably get a window seat,60,0.28,43,0.58
probably,0.44,might,0,negative,aisle-negative,22.79275,undefined,You might get a middle seat,./stim/images/34_aisle_75_v2.png,You'll probably get a middle seat,75,0.24,43,0.32
probably,0,might,0,positive,window-positive,22.79275,undefined,You might get a window seat,./stim/images/9_window_100_v10.png,You'll probably get a window seat,100,1,43,0
probably,0.11,might,0,positive,window-positive,22.79275,undefined,You might get a window seat,./stim/images/7_window_75_v6.png,You'll probably get a window seat,75,0.38,43,0.51
probably,0.5199999999999999,might,0,positive,window-positive,22.79275,undefined,You might get a window seat,./stim/images/2_window_10_v2.png,You'll probably get a window seat,10,0.12,43,0.3600000000000001
probably,0.4,might,0,negative,window-negative,22.79275,undefined,You might get a middle seat,./stim/images/14_window_50_v10.png,You'll probably get a middle seat,50,0.09000000000000008,43,0.51
probably,0.69,might,0,negative,window-negative,22.79275,undefined,You might get a middle seat,./stim/images/16_window_75_v6.png,You'll probably get a middle seat,75,0.09000000000000008,43,0.22
,0.17,,,,test,9.8947,undefined,You might get a window seat,./stim/images/4_window_40_v1.png,You'll probably get a window seat,,0.45999999999999996,44,0.37
probably,0.1,might,0,negative,window-negative,9.8947,undefined,You might get a middle seat,./stim/images/11_window_10_v7.png,You'll probably get a middle seat,10,0.76,44,0.14
probably,0.19,might,0,negative,aisle-negative,9.8947,undefined,You might get a middle seat,./stim/images/33_aisle_60_v10.png,You'll probably get a middle seat,60,0.20000000000000007,44,0.61
probably,0.08,might,0,negative,window-negative,9.8947,undefined,You might get a middle seat,./stim/images/13_window_40_v6.png,You'll probably get a middle seat,40,0.5900000000000001,44,0.33
probably,0.05,might,0,positive,window-positive,9.8947,undefined,You might get a window seat,./stim/images/8_window_90_v1.png,You'll probably get a window seat,90,0.8999999999999999,44,0.05
probably,0.04,might,0,negative,window-negative,9.8947,undefined,You might get a middle seat,./stim/images/14_window_50_v8.png,You'll probably get a middle seat,50,0.8300000000000001,44,0.13
probably,0.86,might,0,positive,window-positive,9.8947,undefined,You might get a window seat,./stim/images/3_window_25_v9.png,You'll probably get a window seat,25,1.1102230246251565e-16,44,0.1399999999999999
probably,0.04,might,0,positive,window-positive,9.8947,undefined,You might get a window seat,./stim/images/7_window_75_v6.png,You'll probably get a window seat,75,0.7000000000000001,44,0.26
probably,0.93,might,0,negative,aisle-negative,9.8947,undefined,You might get a middle seat,./stim/images/36_aisle_100_v10.png,You'll probably get a middle seat,100,0.06999999999999995,44,0
probably,0.01,might,0,negative,window-negative,9.8947,undefined,You might get a middle seat,./stim/images/12_window_25_v7.png,You'll probably get a middle seat,25,0.8500000000000001,44,0.14
probably,0.01,might,0,negative,aisle-negative,9.8947,undefined,You might get a middle seat,./stim/images/28_aisle_0_v2.png,You'll probably get a middle seat,0,0.99,44,0
probably,0,might,0,positive,window-positive,9.8947,undefined,You might get a window seat,./stim/images/9_window_100_v7.png,You'll probably get a window seat,100,1,44,0
probably,0,might,0,positive,window-positive,9.8947,undefined,You might get a window seat,./stim/images/6_window_60_v5.png,You'll probably get a window seat,60,0.96,44,0.04
probably,0,might,0,negative,aisle-negative,9.8947,undefined,You might get a middle seat,./stim/images/30_aisle_25_v9.png,You'll probably get a middle seat,25,1,44,0
probably,0.96,might,0,positive,window-positive,9.8947,undefined,You might get a window seat,./stim/images/2_window_10_v10.png,You'll probably get a window seat,10,0,44,0.04000000000000015
