Answer.condition,workerid,percent_window,Answer.time_in_minutes,sentence2,image,modal1,rating_other,type,reverse_sent_order,sentence1,rating1,rating2,modal2
undefined,10,40,5.4690666666666665,You might get a window seat,./stim/images/prob_40_5.png,probably,0,window_normal,1,You'll probably get a window seat,0.61,0.39,might
undefined,10,25,5.4690666666666665,You might get an aisle seat,./stim/images/prob_25_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.87,0.13,might
undefined,10,25,5.4690666666666665,You might get a window seat,./stim/images/prob_25_5.png,probably,0,window_normal,1,You'll probably get a window seat,0.32000000000000006,0.6799999999999999,might
undefined,10,50,5.4690666666666665,You might get a window seat,./stim/images/prob_50_2.png,probably,0,window_normal,1,You'll probably get a window seat,0.69,0.31000000000000005,might
undefined,10,100,5.4690666666666665,You might get a window seat,./stim/images/prob_100_5.png,probably,0,window_normal,1,You'll probably get a window seat,1,0,might
undefined,10,25,5.4690666666666665,You might get an aisle seat,./stim/images/prob_25_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.8500000000000001,0.15,might
undefined,10,100,5.4690666666666665,You might get a window seat,./stim/images/prob_100_2.png,probably,0,window_normal,1,You'll probably get a window seat,1,0,might
undefined,10,100,5.4690666666666665,You might get an aisle seat,./stim/images/prob_100_2.png,probably,1,aislenormal,1,You'll probably get an aisle seat,0,0,might
undefined,10,60,5.4690666666666665,You might get a window seat,./stim/images/prob_60_3.png,probably,0,window_normal,1,You'll probably get a window seat,0.88,0.12,might
undefined,10,75,5.4690666666666665,You might get an aisle seat,./stim/images/prob_75_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.15000000000000002,0.85,might
undefined,10,0,5.4690666666666665,You might get an aisle seat,./stim/images/prob_0_2.png,probably,1,aislenormal,1,You'll probably get an aisle seat,0,0,might
undefined,10,50,5.4690666666666665,You might get an aisle seat,./stim/images/prob_50_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.74,0.26,might
undefined,10,40,5.4690666666666665,You might get a window seat,./stim/images/prob_40_3.png,probably,0,window_normal,1,You'll probably get a window seat,0.57,0.42999999999999994,might
undefined,10,90,5.4690666666666665,You might get a window seat,./stim/images/prob_90_3.png,probably,1,window_normal,1,You'll probably get a window seat,0,0,might
undefined,10,0,5.4690666666666665,You might get a window seat,./stim/images/prob_0_3.png,probably,1,window_normal,1,You'll probably get a window seat,0,0,might
undefined,10,50,5.4690666666666665,You might get a window seat,./stim/images/prob_50_1.png,probably,0,window_normal,1,You'll probably get a window seat,0.81,0.18999999999999995,might
undefined,10,10,5.4690666666666665,You might get an aisle seat,./stim/images/prob_10_3.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.94,0.06000000000000005,might
undefined,10,0,5.4690666666666665,You might get an aisle seat,./stim/images/prob_0_3.png,probably,1,aislenormal,1,You'll probably get an aisle seat,0,0,might
undefined,10,75,5.4690666666666665,You might get a window seat,./stim/images/prob_75_1.png,probably,0,window_normal,1,You'll probably get a window seat,0.92,0.07999999999999996,might
undefined,10,60,5.4690666666666665,You might get a window seat,./stim/images/prob_60_1.png,probably,0,window_normal,1,You'll probably get a window seat,0.88,0.11999999999999988,might
undefined,10,75,5.4690666666666665,You might get a window seat,./stim/images/prob_75_2.png,probably,0,window_normal,1,You'll probably get a window seat,0.87,0.1299999999999999,might
undefined,10,90,5.4690666666666665,You might get an aisle seat,./stim/images/prob_90_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.07999999999999996,0.92,might
undefined,10,40,5.4690666666666665,You might get an aisle seat,./stim/images/prob_40_3.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.85,0.15000000000000013,might
undefined,10,90,5.4690666666666665,You might get a window seat,./stim/images/prob_90_2.png,probably,0,window_normal,1,You'll probably get a window seat,1,0,might
undefined,10,60,5.4690666666666665,You might get an aisle seat,./stim/images/prob_60_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.26,0.74,might
undefined,10,90,5.4690666666666665,You might get an aisle seat,./stim/images/prob_90_4.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0,1,might
undefined,10,50,5.4690666666666665,You might get an aisle seat,./stim/images/prob_50_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.71,0.29000000000000004,might
undefined,10,10,5.4690666666666665,You might get a window seat,./stim/images/prob_10_2.png,probably,0,window_normal,1,You'll probably get a window seat,0,1,might
undefined,10,40,5.4690666666666665,You might get an aisle seat,./stim/images/prob_40_3.png,probably,0,aislenormal,1,You'll probably get an aisle seat,1,0,might
undefined,10,10,5.4690666666666665,You might get a window seat,./stim/images/prob_10_2.png,probably,0,window_normal,1,You'll probably get a window seat,0,1,might
undefined,10,60,5.4690666666666665,You might get an aisle seat,./stim/images/prob_60_3.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.15000000000000002,0.85,might
undefined,10,10,5.4690666666666665,You might get an aisle seat,./stim/images/prob_10_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,1,0,might
undefined,10,0,5.4690666666666665,You might get a window seat,./stim/images/prob_0_3.png,probably,1,window_normal,1,You'll probably get a window seat,0,0,might
undefined,10,100,5.4690666666666665,You might get an aisle seat,./stim/images/prob_100_4.png,probably,1,aislenormal,1,You'll probably get an aisle seat,0,0,might
undefined,11,0,13.585633333333334,You might get a window seat,./stim/images/prob_0_1.png,probably,1,window_normal,1,You'll probably get a window seat,0,0,might
undefined,11,90,13.585633333333334,You might get an aisle seat,./stim/images/prob_90_5.png,probably,0.55,aislenormal,1,You'll probably get an aisle seat,0.15,0.3,might
undefined,11,75,13.585633333333334,You might get an aisle seat,./stim/images/prob_75_4.png,probably,0.6,aislenormal,1,You'll probably get an aisle seat,0,0.4,might
undefined,11,10,13.585633333333334,You might get an aisle seat,./stim/images/prob_10_4.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.9,0.1,might
undefined,11,10,13.585633333333334,You might get a window seat,./stim/images/prob_10_1.png,probably,0.7,window_normal,1,You'll probably get a window seat,0,0.3,might
undefined,11,75,13.585633333333334,You might get a window seat,./stim/images/prob_75_2.png,probably,0,window_normal,1,You'll probably get a window seat,0.75,0.25,might
undefined,11,0,13.585633333333334,You might get an aisle seat,./stim/images/prob_0_3.png,probably,0,aislenormal,1,You'll probably get an aisle seat,1,0,might
undefined,11,0,13.585633333333334,You might get an aisle seat,./stim/images/prob_0_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,1,0,might
undefined,11,90,13.585633333333334,You might get an aisle seat,./stim/images/prob_90_5.png,probably,0.75,aislenormal,1,You'll probably get an aisle seat,0,0.25,might
undefined,11,75,13.585633333333334,You might get a window seat,./stim/images/prob_75_3.png,probably,0,window_normal,1,You'll probably get a window seat,0.6000000000000001,0.4,might
undefined,11,50,13.585633333333334,You might get an aisle seat,./stim/images/prob_50_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.2,0.8,might
undefined,11,50,13.585633333333334,You might get a window seat,./stim/images/prob_50_1.png,probably,0,window_normal,1,You'll probably get a window seat,0,1,might
undefined,11,10,13.585633333333334,You might get an aisle seat,./stim/images/prob_10_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,1,0,might
undefined,11,75,13.585633333333334,You might get an aisle seat,./stim/images/prob_75_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0,1,might
undefined,11,90,13.585633333333334,You might get a window seat,./stim/images/prob_90_1.png,probably,0,window_normal,1,You'll probably get a window seat,1,0,might
undefined,11,60,13.585633333333334,You might get a window seat,./stim/images/prob_60_2.png,probably,0,window_normal,1,You'll probably get a window seat,0.1,0.9,might
undefined,11,90,13.585633333333334,You might get a window seat,./stim/images/prob_90_3.png,probably,0,window_normal,1,You'll probably get a window seat,1,0,might
undefined,11,40,13.585633333333334,You might get an aisle seat,./stim/images/prob_40_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.2,0.8,might
undefined,11,50,13.585633333333334,You might get an aisle seat,./stim/images/prob_50_4.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.5,0.5,might
undefined,11,40,13.585633333333334,You might get a window seat,./stim/images/prob_40_3.png,probably,0,window_normal,1,You'll probably get a window seat,0,1,might
undefined,11,60,13.585633333333334,You might get a window seat,./stim/images/prob_60_5.png,probably,0,window_normal,1,You'll probably get a window seat,0.6000000000000001,0.4,might
undefined,11,100,13.585633333333334,You might get a window seat,./stim/images/prob_100_2.png,probably,1,window_normal,1,You'll probably get a window seat,0,0,might
undefined,11,10,13.585633333333334,You might get a window seat,./stim/images/prob_10_4.png,probably,0,window_normal,1,You'll probably get a window seat,0,1,might
undefined,11,100,13.585633333333334,You might get an aisle seat,./stim/images/prob_100_5.png,probably,1,aislenormal,1,You'll probably get an aisle seat,0,0,might
undefined,11,25,13.585633333333334,You might get an aisle seat,./stim/images/prob_25_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.8,0.2,might
undefined,11,50,13.585633333333334,You might get a window seat,./stim/images/prob_50_4.png,probably,0,window_normal,1,You'll probably get a window seat,0,1,might
undefined,11,25,13.585633333333334,You might get an aisle seat,./stim/images/prob_25_4.png,probably,0,aislenormal,1,You'll probably get an aisle seat,1,0,might
undefined,11,60,13.585633333333334,You might get an aisle seat,./stim/images/prob_60_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0,1,might
undefined,11,0,13.585633333333334,You might get a window seat,./stim/images/prob_0_3.png,probably,1,window_normal,1,You'll probably get a window seat,0,0,might
undefined,11,40,13.585633333333334,You might get a window seat,./stim/images/prob_40_4.png,probably,0,window_normal,1,You'll probably get a window seat,0,1,might
undefined,11,100,13.585633333333334,You might get a window seat,./stim/images/prob_100_4.png,probably,1,window_normal,1,You'll probably get a window seat,0,0,might
undefined,11,40,13.585633333333334,You might get an aisle seat,./stim/images/prob_40_4.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0,1,might
undefined,11,100,13.585633333333334,You might get an aisle seat,./stim/images/prob_100_5.png,probably,1,aislenormal,1,You'll probably get an aisle seat,0,0,might
undefined,11,25,13.585633333333334,You might get a window seat,./stim/images/prob_25_5.png,probably,0,window_normal,1,You'll probably get a window seat,0,1,might
undefined,11,60,13.585633333333334,You might get an aisle seat,./stim/images/prob_60_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0,1,might
undefined,11,25,13.585633333333334,You might get a window seat,./stim/images/prob_25_1.png,probably,0,window_normal,1,You'll probably get a window seat,0,1,might
undefined,12,25,9.719283333333333,You might get a window seat,./stim/images/prob_25_2.png,probably,0.17,window_normal,1,You'll probably get a window seat,0.2699999999999999,0.56,might
undefined,12,25,9.719283333333333,You might get an aisle seat,./stim/images/prob_25_2.png,probably,3.3306690738754696e-16,aislenormal,1,You'll probably get an aisle seat,0.7899999999999997,0.21,might
undefined,12,50,9.719283333333333,You might get an aisle seat,./stim/images/prob_50_3.png,probably,0.11999999999999988,aislenormal,1,You'll probably get an aisle seat,0.21,0.67,might
undefined,12,60,9.719283333333333,You might get a window seat,./stim/images/prob_60_1.png,probably,0.050000000000000044,window_normal,1,You'll probably get a window seat,0.74,0.21,might
undefined,12,10,9.719283333333333,You might get an aisle seat,./stim/images/prob_10_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.9199999999999999,0.08,might
undefined,12,90,9.719283333333333,You might get a window seat,./stim/images/prob_90_2.png,probably,0,window_normal,1,You'll probably get a window seat,0.88,0.12,might
undefined,12,60,9.719283333333333,You might get an aisle seat,./stim/images/prob_60_2.png,probably,0.14,aislenormal,1,You'll probably get an aisle seat,0.17000000000000015,0.69,might
undefined,12,60,9.719283333333333,You might get an aisle seat,./stim/images/prob_60_3.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.15999999999999992,0.84,might
undefined,12,50,9.719283333333333,You might get an aisle seat,./stim/images/prob_50_4.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.6500000000000001,0.35,might
undefined,12,75,9.719283333333333,You might get an aisle seat,./stim/images/prob_75_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.17999999999999994,0.82,might
undefined,12,90,9.719283333333333,You might get a window seat,./stim/images/prob_90_1.png,probably,0,window_normal,1,You'll probably get a window seat,0.9199999999999999,0.08,might
undefined,12,100,9.719283333333333,You might get a window seat,./stim/images/prob_100_5.png,probably,0.6799999999999999,window_normal,1,You'll probably get a window seat,0.32,0,might
undefined,12,10,9.719283333333333,You might get a window seat,./stim/images/prob_10_3.png,probably,0.4099999999999999,window_normal,1,You'll probably get a window seat,0.08,0.51,might
undefined,12,40,9.719283333333333,You might get an aisle seat,./stim/images/prob_40_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.6599999999999999,0.34,might
undefined,12,75,9.719283333333333,You might get an aisle seat,./stim/images/prob_75_2.png,probably,0.7,aislenormal,1,You'll probably get an aisle seat,0,0.30000000000000004,might
undefined,12,0,9.719283333333333,You might get an aisle seat,./stim/images/prob_0_4.png,probably,0.77,aislenormal,1,You'll probably get an aisle seat,0.23,0,might
undefined,12,40,9.719283333333333,You might get a window seat,./stim/images/prob_40_3.png,probably,0.26,window_normal,1,You'll probably get a window seat,0.14,0.6,might
undefined,12,100,9.719283333333333,You might get an aisle seat,./stim/images/prob_100_3.png,probably,1,aislenormal,1,You'll probably get an aisle seat,0,0,might
undefined,12,10,9.719283333333333,You might get a window seat,./stim/images/prob_10_2.png,probably,0.95,window_normal,1,You'll probably get a window seat,0,0.05,might
undefined,12,90,9.719283333333333,You might get an aisle seat,./stim/images/prob_90_1.png,probably,0.96,aislenormal,1,You'll probably get an aisle seat,0,0.04,might
undefined,12,0,9.719283333333333,You might get an aisle seat,./stim/images/prob_0_2.png,probably,0.5700000000000001,aislenormal,1,You'll probably get an aisle seat,0.43,0,might
undefined,12,50,9.719283333333333,You might get a window seat,./stim/images/prob_50_4.png,probably,0,window_normal,1,You'll probably get a window seat,0.2699999999999999,0.73,might
undefined,12,75,9.719283333333333,You might get a window seat,./stim/images/prob_75_2.png,probably,0,window_normal,1,You'll probably get a window seat,0.72,0.28,might
undefined,12,100,9.719283333333333,You might get a window seat,./stim/images/prob_100_2.png,probably,0.5800000000000001,window_normal,1,You'll probably get a window seat,0.42,0,might
undefined,12,60,9.719283333333333,You might get a window seat,./stim/images/prob_60_5.png,probably,0,window_normal,1,You'll probably get a window seat,0.7000000000000001,0.30000000000000004,might
undefined,12,40,9.719283333333333,You might get a window seat,./stim/images/prob_40_2.png,probably,0,window_normal,1,You'll probably get a window seat,0.14,0.8599999999999999,might
undefined,12,0,9.719283333333333,You might get a window seat,./stim/images/prob_0_3.png,probably,1,window_normal,1,You'll probably get a window seat,0,0,might
undefined,12,50,9.719283333333333,You might get a window seat,./stim/images/prob_50_1.png,probably,0,window_normal,1,You'll probably get a window seat,0.29999999999999993,0.7,might
undefined,12,0,9.719283333333333,You might get a window seat,./stim/images/prob_0_3.png,probably,1,window_normal,1,You'll probably get a window seat,0,0,might
undefined,12,75,9.719283333333333,You might get a window seat,./stim/images/prob_75_4.png,probably,0,window_normal,1,You'll probably get a window seat,0.8899999999999999,0.11,might
undefined,12,25,9.719283333333333,You might get an aisle seat,./stim/images/prob_25_3.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.95,0.05,might
undefined,12,10,9.719283333333333,You might get an aisle seat,./stim/images/prob_10_4.png,probably,0.7,aislenormal,1,You'll probably get an aisle seat,0.27,0.03,might
undefined,12,90,9.719283333333333,You might get an aisle seat,./stim/images/prob_90_2.png,probably,0.9299999999999999,aislenormal,1,You'll probably get an aisle seat,0,0.07,might
undefined,12,40,9.719283333333333,You might get an aisle seat,./stim/images/prob_40_4.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.5900000000000001,0.41,might
undefined,12,25,9.719283333333333,You might get a window seat,./stim/images/prob_25_1.png,probably,0,window_normal,1,You'll probably get a window seat,0.3900000000000001,0.61,might
undefined,12,100,9.719283333333333,You might get an aisle seat,./stim/images/prob_100_4.png,probably,1,aislenormal,1,You'll probably get an aisle seat,0,0,might
undefined,13,0,5.782383333333334,You might get an aisle seat,./stim/images/prob_0_1.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,13,25,5.782383333333334,You might get a window seat,./stim/images/prob_25_1.png,probably,0.020000000000000018,window_normal,0,You'll probably get a window seat,0.53,0.45,might
undefined,13,0,5.782383333333334,You might get a window seat,./stim/images/prob_0_3.png,probably,1,window_normal,0,You'll probably get a window seat,0,0,might
undefined,13,90,5.782383333333334,You might get a window seat,./stim/images/prob_90_2.png,probably,1.1102230246251565e-16,window_normal,0,You'll probably get a window seat,0.56,0.43999999999999984,might
undefined,13,0,5.782383333333334,You might get an aisle seat,./stim/images/prob_0_3.png,probably,0,aislenormal,0,You'll probably get an aisle seat,0.55,0.44999999999999996,might
undefined,13,25,5.782383333333334,You might get an aisle seat,./stim/images/prob_25_3.png,probably,0.39,aislenormal,0,You'll probably get an aisle seat,0.5499999999999998,0.06,might
undefined,13,40,5.782383333333334,You might get an aisle seat,./stim/images/prob_40_3.png,probably,0.41999999999999993,aislenormal,0,You'll probably get an aisle seat,0.58,0,might
undefined,13,100,5.782383333333334,You might get a window seat,./stim/images/prob_100_4.png,probably,0,window_normal,0,You'll probably get a window seat,1,1.1102230246251565e-16,might
undefined,13,100,5.782383333333334,You might get a window seat,./stim/images/prob_100_3.png,probably,0,window_normal,0,You'll probably get a window seat,1,0,might
undefined,13,60,5.782383333333334,You might get an aisle seat,./stim/images/prob_60_1.png,probably,0.51,aislenormal,0,You'll probably get an aisle seat,0.49,0,might
undefined,13,50,5.782383333333334,You might get a window seat,./stim/images/prob_50_4.png,probably,0.09000000000000008,window_normal,0,You'll probably get a window seat,0.49,0.42,might
undefined,13,40,5.782383333333334,You might get a window seat,./stim/images/prob_40_2.png,probably,0.6,window_normal,0,You'll probably get a window seat,0.4,0,might
undefined,13,40,5.782383333333334,You might get an aisle seat,./stim/images/prob_40_5.png,probably,0.43999999999999995,aislenormal,0,You'll probably get an aisle seat,0.56,0,might
undefined,13,60,5.782383333333334,You might get an aisle seat,./stim/images/prob_60_3.png,probably,0.5000000000000001,aislenormal,0,You'll probably get an aisle seat,0.5,0,might
undefined,13,10,5.782383333333334,You might get an aisle seat,./stim/images/prob_10_5.png,probably,0.20999999999999996,aislenormal,0,You'll probably get an aisle seat,0.79,0,might
undefined,13,100,5.782383333333334,You might get an aisle seat,./stim/images/prob_100_1.png,probably,1,aislenormal,0,You'll probably get an aisle seat,0,0,might
undefined,13,50,5.782383333333334,You might get an aisle seat,./stim/images/prob_50_5.png,probably,0.48,aislenormal,0,You'll probably get an aisle seat,0.52,0,might
undefined,13,60,5.782383333333334,You might get a window seat,./stim/images/prob_60_1.png,probably,0.36,window_normal,0,You'll probably get a window seat,0.64,0,might
undefined,13,60,5.782383333333334,You might get a window seat,./stim/images/prob_60_3.png,probably,0.5999999999999999,window_normal,0,You'll probably get a window seat,0.4,0,might
undefined,13,40,5.782383333333334,You might get a window seat,./stim/images/prob_40_4.png,probably,0.44999999999999984,window_normal,0,You'll probably get a window seat,0.55,0,might
undefined,13,10,5.782383333333334,You might get a window seat,./stim/images/prob_10_3.png,probably,0.69,window_normal,0,You'll probably get a window seat,0.09,0.22,might
undefined,13,75,5.782383333333334,You might get an aisle seat,./stim/images/prob_75_3.png,probably,0.6200000000000001,aislenormal,0,You'll probably get an aisle seat,0.38,0,might
undefined,13,90,5.782383333333334,You might get an aisle seat,./stim/images/prob_90_3.png,probably,0.8799999999999999,aislenormal,0,You'll probably get an aisle seat,0.12,0,might
undefined,13,90,5.782383333333334,You might get an aisle seat,./stim/images/prob_90_2.png,probably,0.8999999999999999,aislenormal,0,You'll probably get an aisle seat,0.1,0,might
undefined,13,50,5.782383333333334,You might get a window seat,./stim/images/prob_50_2.png,probably,0.64,window_normal,0,You'll probably get a window seat,0.3599999999999999,0,might
undefined,13,10,5.782383333333334,You might get a window seat,./stim/images/prob_10_4.png,probably,0.9199999999999999,window_normal,0,You'll probably get a window seat,0.08,0,might
undefined,13,90,5.782383333333334,You might get a window seat,./stim/images/prob_90_5.png,probably,0.14000000000000012,window_normal,0,You'll probably get a window seat,0.86,0,might
undefined,13,75,5.782383333333334,You might get a window seat,./stim/images/prob_75_4.png,probably,0.76,window_normal,0,You'll probably get a window seat,0.24,0,might
undefined,13,75,5.782383333333334,You might get a window seat,./stim/images/prob_75_4.png,probably,0.76,window_normal,0,You'll probably get a window seat,0.24,0,might
undefined,13,100,5.782383333333334,You might get an aisle seat,./stim/images/prob_100_4.png,probably,1,aislenormal,0,You'll probably get an aisle seat,0,0,might
undefined,13,10,5.782383333333334,You might get an aisle seat,./stim/images/prob_10_5.png,probably,0.16999999999999993,aislenormal,0,You'll probably get an aisle seat,0.83,0,might
undefined,13,25,5.782383333333334,You might get a window seat,./stim/images/prob_25_3.png,probably,0.73,window_normal,0,You'll probably get a window seat,0.27,0,might
undefined,13,25,5.782383333333334,You might get an aisle seat,./stim/images/prob_25_4.png,probably,0.66,aislenormal,0,You'll probably get an aisle seat,0.34,0,might
undefined,13,0,5.782383333333334,You might get a window seat,./stim/images/prob_0_3.png,probably,1,window_normal,0,You'll probably get a window seat,0,0,might
undefined,13,75,5.782383333333334,You might get an aisle seat,./stim/images/prob_75_1.png,probably,0.7,aislenormal,0,You'll probably get an aisle seat,0.3,0,might
undefined,13,50,5.782383333333334,You might get an aisle seat,./stim/images/prob_50_2.png,probably,0.62,aislenormal,0,You'll probably get an aisle seat,0.38,0,might
undefined,14,25,6.900166666666666,You might get an aisle seat,./stim/images/prob_25_4.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.38,0.62,might
undefined,14,10,6.900166666666666,You might get a window seat,./stim/images/prob_10_4.png,probably,0,window_normal,1,You'll probably get a window seat,0.35,0.6500000000000001,might
undefined,14,0,6.900166666666666,You might get an aisle seat,./stim/images/prob_0_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0,1,might
undefined,14,75,6.900166666666666,You might get a window seat,./stim/images/prob_75_4.png,probably,0,window_normal,1,You'll probably get a window seat,0.83,0.16999999999999993,might
undefined,14,60,6.900166666666666,You might get an aisle seat,./stim/images/prob_60_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.91,0.08999999999999986,might
undefined,14,40,6.900166666666666,You might get an aisle seat,./stim/images/prob_40_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.36,0.64,might
undefined,14,75,6.900166666666666,You might get an aisle seat,./stim/images/prob_75_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.7399999999999999,0.26,might
undefined,14,0,6.900166666666666,You might get a window seat,./stim/images/prob_0_3.png,probably,0,window_normal,1,You'll probably get a window seat,0,1,might
undefined,14,90,6.900166666666666,You might get a window seat,./stim/images/prob_90_3.png,probably,0,window_normal,1,You'll probably get a window seat,1,0,might
undefined,14,10,6.900166666666666,You might get an aisle seat,./stim/images/prob_10_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.06,0.94,might
undefined,14,100,6.900166666666666,You might get an aisle seat,./stim/images/prob_100_3.png,probably,0,aislenormal,1,You'll probably get an aisle seat,1,0,might
undefined,14,60,6.900166666666666,You might get a window seat,./stim/images/prob_60_3.png,probably,0,window_normal,1,You'll probably get a window seat,0.63,0.37,might
undefined,14,60,6.900166666666666,You might get a window seat,./stim/images/prob_60_1.png,probably,0,window_normal,1,You'll probably get a window seat,0.69,0.31,might
undefined,14,90,6.900166666666666,You might get an aisle seat,./stim/images/prob_90_3.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.96,0.04000000000000015,might
undefined,14,60,6.900166666666666,You might get an aisle seat,./stim/images/prob_60_4.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.6,0.4,might
undefined,14,75,6.900166666666666,You might get a window seat,./stim/images/prob_75_4.png,probably,0,window_normal,1,You'll probably get a window seat,0.84,0.15999999999999992,might
undefined,14,10,6.900166666666666,You might get an aisle seat,./stim/images/prob_10_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.18999999999999995,0.81,might
undefined,14,100,6.900166666666666,You might get a window seat,./stim/images/prob_100_3.png,probably,0,window_normal,1,You'll probably get a window seat,1,0,might
undefined,14,25,6.900166666666666,You might get a window seat,./stim/images/prob_25_4.png,probably,0,window_normal,1,You'll probably get a window seat,0.58,0.42,might
undefined,14,40,6.900166666666666,You might get a window seat,./stim/images/prob_40_5.png,probably,0,window_normal,1,You'll probably get a window seat,0.34,0.6599999999999999,might
undefined,14,25,6.900166666666666,You might get a window seat,./stim/images/prob_25_3.png,probably,0,window_normal,1,You'll probably get a window seat,0.30000000000000016,0.7,might
undefined,14,90,6.900166666666666,You might get an aisle seat,./stim/images/prob_90_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.96,0.040000000000000036,might
undefined,14,40,6.900166666666666,You might get an aisle seat,./stim/images/prob_40_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.4900000000000001,0.51,might
undefined,14,25,6.900166666666666,You might get an aisle seat,./stim/images/prob_25_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.3600000000000001,0.64,might
undefined,14,90,6.900166666666666,You might get a window seat,./stim/images/prob_90_2.png,probably,0,window_normal,1,You'll probably get a window seat,0.99,0.010000000000000009,might
undefined,14,10,6.900166666666666,You might get a window seat,./stim/images/prob_10_5.png,probably,0,window_normal,1,You'll probably get a window seat,0.09999999999999987,0.9,might
undefined,14,0,6.900166666666666,You might get an aisle seat,./stim/images/prob_0_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0,1,might
undefined,14,0,6.900166666666666,You might get a window seat,./stim/images/prob_0_5.png,probably,0,window_normal,1,You'll probably get a window seat,0,1,might
undefined,14,50,6.900166666666666,You might get a window seat,./stim/images/prob_50_3.png,probably,0,window_normal,1,You'll probably get a window seat,0.43,0.57,might
undefined,14,50,6.900166666666666,You might get an aisle seat,./stim/images/prob_50_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.76,0.23999999999999988,might
undefined,14,40,6.900166666666666,You might get a window seat,./stim/images/prob_40_4.png,probably,0,window_normal,1,You'll probably get a window seat,0.37,0.63,might
undefined,14,50,6.900166666666666,You might get an aisle seat,./stim/images/prob_50_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.58,0.42,might
undefined,14,100,6.900166666666666,You might get an aisle seat,./stim/images/prob_100_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,1,0,might
undefined,14,100,6.900166666666666,You might get a window seat,./stim/images/prob_100_2.png,probably,0,window_normal,1,You'll probably get a window seat,1,0,might
undefined,14,75,6.900166666666666,You might get an aisle seat,./stim/images/prob_75_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.72,0.28,might
undefined,14,50,6.900166666666666,You might get a window seat,./stim/images/prob_50_4.png,probably,0,window_normal,1,You'll probably get a window seat,0.63,0.37,might
undefined,15,0,12.490316666666667,You might get an aisle seat,./stim/images/prob_0_3.png,probably,0,aislenormal,1,You'll probably get an aisle seat,1,0,might
undefined,15,60,12.490316666666667,You might get an aisle seat,./stim/images/prob_60_5.png,probably,0.029999999999999916,aislenormal,1,You'll probably get an aisle seat,0.26,0.71,might
undefined,15,40,12.490316666666667,You might get an aisle seat,./stim/images/prob_40_2.png,probably,0.06000000000000005,aislenormal,1,You'll probably get an aisle seat,0.7,0.24,might
undefined,15,90,12.490316666666667,You might get an aisle seat,./stim/images/prob_90_3.png,probably,0.19999999999999996,aislenormal,1,You'll probably get an aisle seat,0,0.8,might
undefined,15,60,12.490316666666667,You might get an aisle seat,./stim/images/prob_60_3.png,probably,0.17999999999999994,aislenormal,1,You'll probably get an aisle seat,0.28,0.54,might
