Answer.condition,modal2,rating2,sentence2,percent_window,rating_other,modal1,sentence1,image,workerid,reverse_sent_order,rating1,condition,Answer.time_in_minutes,type
undefined,might,0.49,You might get a window seat,50,0.09000000000000008,probably,You'll probably get a window seat,./stim/images/prob_50_1.png,9,1,0.42,,6.8761833333333335,window_happy
undefined,might,0.1,You might get an aisle seat,10,0.030000000000000027,probably,You'll probably get an aisle seat,./stim/images/prob_10_4.png,9,1,0.87,,6.8761833333333335,aislehappy
undefined,might,0.11,You might get a window seat,90,0.1499999999999999,probably,You'll probably get a window seat,./stim/images/prob_90_3.png,9,1,0.74,,6.8761833333333335,window_happy
undefined,might,0.59,You might get a window seat,40,0.1499999999999999,probably,You'll probably get a window seat,./stim/images/prob_40_4.png,9,1,0.26,,6.8761833333333335,window_happy
undefined,might,0.64,You might get a window seat,10,0.2499999999999999,probably,You'll probably get a window seat,./stim/images/prob_10_2.png,9,1,0.11,,6.8761833333333335,window_happy
undefined,,0,,,,,,,10,,1,happy,14.0443,test
undefined,might,0,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_3.png,10,0,1,,14.0443,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_2.png,10,0,0,,14.0443,aislehappy
undefined,might,0,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_2.png,10,0,1,,14.0443,window_happy
undefined,might,0,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_2.png,10,0,1,,14.0443,window_happy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_2.png,10,0,1,,14.0443,window_happy
undefined,might,0,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_4.png,10,0,1,,14.0443,aislehappy
undefined,might,0.14000000000000012,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_3.png,10,0,0.86,,14.0443,window_happy
undefined,might,0.1200000000000001,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_4.png,10,0,0.88,,14.0443,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_1.png,10,0,0,,14.0443,window_happy
undefined,might,0.29000000000000004,You might get an aisle seat,90,0.71,probably,You'll probably get an aisle seat,./stim/images/prob_90_4.png,10,0,0,,14.0443,aislehappy
undefined,might,0.39,You might get an aisle seat,75,0.61,probably,You'll probably get an aisle seat,./stim/images/prob_75_1.png,10,0,0,,14.0443,aislehappy
undefined,might,0,You might get a window seat,10,0.7100000000000001,probably,You'll probably get a window seat,./stim/images/prob_10_1.png,10,0,0.29,,14.0443,window_happy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_5.png,10,0,1,,14.0443,aislehappy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_2.png,10,0,1,,14.0443,window_happy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_4.png,10,0,0,,14.0443,window_happy
undefined,might,0,You might get a window seat,25,0.5999999999999999,probably,You'll probably get a window seat,./stim/images/prob_25_3.png,10,0,0.4,,14.0443,window_happy
undefined,might,0,You might get a window seat,50,0.20999999999999996,probably,You'll probably get a window seat,./stim/images/prob_50_1.png,10,0,0.79,,14.0443,window_happy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_5.png,10,0,1,,14.0443,aislehappy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_5.png,10,0,1,,14.0443,aislehappy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_1.png,10,0,1,,14.0443,window_happy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_2.png,10,0,1,,14.0443,window_happy
undefined,might,0.07,You might get an aisle seat,90,0.9299999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_90_2.png,10,0,0,,14.0443,aislehappy
undefined,might,0.06,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_5.png,10,0,0.94,,14.0443,aislehappy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_5.png,10,0,1,,14.0443,aislehappy
undefined,might,0.18,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_5.png,10,0,0.82,,14.0443,aislehappy
undefined,might,0.15999999999999992,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_4.png,10,0,0.84,,14.0443,aislehappy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_2.png,10,0,0,,14.0443,aislehappy
undefined,might,0.07999999999999996,You might get a window seat,10,0.92,probably,You'll probably get a window seat,./stim/images/prob_10_5.png,10,0,0,,14.0443,window_happy
undefined,might,0.5,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_4.png,10,0,0.5,,14.0443,aislehappy
undefined,might,0.44000000000000006,You might get a window seat,40,0.36,probably,You'll probably get a window seat,./stim/images/prob_40_1.png,10,0,0.2,,14.0443,window_happy
undefined,might,0.3600000000000001,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_3.png,10,0,0.64,,14.0443,aislehappy
undefined,might,0.4899999999999999,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_4.png,10,0,0.51,,14.0443,aislehappy
undefined,might,0.38,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_3.png,10,0,0.62,,14.0443,aislehappy
undefined,might,0.41,You might get a window seat,25,0.5900000000000001,probably,You'll probably get a window seat,./stim/images/prob_25_3.png,10,0,0,,14.0443,window_happy
undefined,might,0.1100000000000001,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_5.png,10,0,0.89,,14.0443,window_happy
undefined,might,0.16999999999999993,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_3.png,10,0,0.83,,14.0443,window_happy
undefined,,0,,,,,,,11,,1,happy,7.722316666666667,test
undefined,might,0.45,You might get an aisle seat,100,0,probably,You'll probably get an aisle seat,./stim/images/prob_100_2.png,11,1,0.55,,7.722316666666667,aislehappy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_4.png,11,1,1,,7.722316666666667,window_happy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_4.png,11,1,1,,7.722316666666667,aislehappy
undefined,might,0.25,You might get an aisle seat,90,0.75,probably,You'll probably get an aisle seat,./stim/images/prob_90_4.png,11,1,0,,7.722316666666667,aislehappy
undefined,might,0.3700000000000001,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_4.png,11,1,0.63,,7.722316666666667,aislehappy
undefined,might,0.66,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_5.png,11,1,0.33999999999999986,,7.722316666666667,aislehappy
undefined,might,0.18000000000000016,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_3.png,11,1,0.82,,7.722316666666667,aislehappy
undefined,might,0.65,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_2.png,11,1,0.3500000000000001,,7.722316666666667,aislehappy
undefined,might,0.17,You might get an aisle seat,75,0.44999999999999996,probably,You'll probably get an aisle seat,./stim/images/prob_75_2.png,11,1,0.38,,7.722316666666667,aislehappy
undefined,might,0.33,You might get an aisle seat,90,0.6699999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_90_5.png,11,1,0,,7.722316666666667,aislehappy
undefined,might,0.6,You might get a window seat,40,0.37,probably,You'll probably get a window seat,./stim/images/prob_40_4.png,11,1,0.03,,7.722316666666667,window_happy
undefined,might,0.54,You might get a window seat,50,0.3,probably,You'll probably get a window seat,./stim/images/prob_50_3.png,11,1,0.16,,7.722316666666667,window_happy
undefined,might,0.31999999999999995,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_4.png,11,1,0.68,,7.722316666666667,window_happy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_3.png,11,1,1,,7.722316666666667,window_happy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_4.png,11,1,1,,7.722316666666667,aislehappy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_1.png,11,1,0,,7.722316666666667,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_3.png,11,1,0,,7.722316666666667,window_happy
undefined,might,0.25,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_4.png,11,1,0.75,,7.722316666666667,window_happy
undefined,might,0.040000000000000036,You might get a window seat,10,0.96,probably,You'll probably get a window seat,./stim/images/prob_10_4.png,11,1,0,,7.722316666666667,window_happy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_4.png,11,1,0,,7.722316666666667,window_happy
undefined,might,0.12,You might get a window seat,25,0.8799999999999999,probably,You'll probably get a window seat,./stim/images/prob_25_4.png,11,1,0,,7.722316666666667,window_happy
undefined,might,0.32,You might get an aisle seat,60,0.68,probably,You'll probably get an aisle seat,./stim/images/prob_60_5.png,11,1,0,,7.722316666666667,aislehappy
undefined,might,0.58,You might get an aisle seat,50,0.32000000000000006,probably,You'll probably get an aisle seat,./stim/images/prob_50_1.png,11,1,0.1,,7.722316666666667,aislehappy
undefined,might,0.13,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_4.png,11,1,0.87,,7.722316666666667,window_happy
undefined,might,0.3,You might get a window seat,10,0.7,probably,You'll probably get a window seat,./stim/images/prob_10_5.png,11,1,0,,7.722316666666667,window_happy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_1.png,11,1,1,,7.722316666666667,window_happy
undefined,might,0.54,You might get a window seat,60,0.30999999999999983,probably,You'll probably get a window seat,./stim/images/prob_60_4.png,11,1,0.15,,7.722316666666667,window_happy
undefined,might,0.3,You might get a window seat,40,0.7,probably,You'll probably get a window seat,./stim/images/prob_40_2.png,11,1,0,,7.722316666666667,window_happy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_4.png,11,1,0.99,,7.722316666666667,aislehappy
undefined,might,0.46,You might get an aisle seat,75,0.54,probably,You'll probably get an aisle seat,./stim/images/prob_75_1.png,11,1,0,,7.722316666666667,aislehappy
undefined,might,0.5299999999999999,You might get a window seat,60,0.19,probably,You'll probably get a window seat,./stim/images/prob_60_2.png,11,1,0.28,,7.722316666666667,window_happy
undefined,might,0.22,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_1.png,11,1,0.7799999999999999,,7.722316666666667,aislehappy
undefined,might,0.09999999999999987,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_1.png,11,1,0.9,,7.722316666666667,aislehappy
undefined,might,0.49,You might get an aisle seat,60,0.41999999999999993,probably,You'll probably get an aisle seat,./stim/images/prob_60_4.png,11,1,0.09,,7.722316666666667,aislehappy
undefined,might,0.43,You might get a window seat,50,0.5300000000000001,probably,You'll probably get a window seat,./stim/images/prob_50_2.png,11,1,0.04,,7.722316666666667,window_happy
undefined,might,0.3,You might get a window seat,25,0.7,probably,You'll probably get a window seat,./stim/images/prob_25_1.png,11,1,0,,7.722316666666667,window_happy
undefined,,0,,,,,,,12,,1,happy,6.842016666666667,test
undefined,might,0,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_5.png,12,0,1,,6.842016666666667,aislehappy
undefined,might,0,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_4.png,12,0,1,,6.842016666666667,window_happy
undefined,might,1,You might get an aisle seat,90,0,probably,You'll probably get an aisle seat,./stim/images/prob_90_4.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,0,You might get an aisle seat,0,1,probably,You'll probably get an aisle seat,./stim/images/prob_0_1.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,0,You might get a window seat,100,1,probably,You'll probably get a window seat,./stim/images/prob_100_1.png,12,0,0,,6.842016666666667,window_happy
undefined,might,0,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_2.png,12,0,1,,6.842016666666667,aislehappy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_5.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,1,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_2.png,12,0,0,,6.842016666666667,window_happy
undefined,might,0,You might get a window seat,100,1,probably,You'll probably get a window seat,./stim/images/prob_100_5.png,12,0,0,,6.842016666666667,window_happy
undefined,might,1,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_4.png,12,0,0,,6.842016666666667,window_happy
undefined,might,1,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_2.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,1,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_3.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,1,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_2.png,12,0,0,,6.842016666666667,window_happy
undefined,might,0,You might get an aisle seat,0,1,probably,You'll probably get an aisle seat,./stim/images/prob_0_4.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,0,You might get an aisle seat,90,1,probably,You'll probably get an aisle seat,./stim/images/prob_90_3.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,1,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_5.png,12,0,0,,6.842016666666667,window_happy
undefined,might,1,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_5.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,0,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_2.png,12,0,1,,6.842016666666667,window_happy
undefined,might,0,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_5.png,12,0,1,,6.842016666666667,window_happy
undefined,might,1,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_2.png,12,0,0,,6.842016666666667,window_happy
undefined,might,1,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_2.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_3.png,12,0,1,,6.842016666666667,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_1.png,12,0,0,,6.842016666666667,window_happy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_2.png,12,0,0,,6.842016666666667,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_5.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,0.53,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_4.png,12,0,0.4700000000000001,,6.842016666666667,aislehappy
undefined,might,0.7,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_2.png,12,0,0.29999999999999993,,6.842016666666667,aislehappy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_5.png,12,0,1,,6.842016666666667,window_happy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_4.png,12,0,1,,6.842016666666667,window_happy
undefined,might,1,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_1.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,1,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_2.png,12,0,0,,6.842016666666667,aislehappy
undefined,might,1,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_5.png,12,0,0,,6.842016666666667,window_happy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_4.png,12,0,1,,6.842016666666667,aislehappy
undefined,might,0.69,You might get a window seat,25,0.31,probably,You'll probably get a window seat,./stim/images/prob_25_4.png,12,0,0,,6.842016666666667,window_happy
undefined,might,0,You might get a window seat,10,1,probably,You'll probably get a window seat,./stim/images/prob_10_2.png,12,0,0,,6.842016666666667,window_happy
undefined,might,0,You might get a window seat,10,1,probably,You'll probably get a window seat,./stim/images/prob_10_1.png,12,0,0,,6.842016666666667,window_happy
undefined,,0,,,,,,,13,,1,happy,4.203783333333333,test
undefined,might,1,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_1.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,1,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_4.png,13,1,0,,4.203783333333333,window_happy
undefined,might,1,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_3.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,1,You might get a window seat,10,0,probably,You'll probably get a window seat,./stim/images/prob_10_3.png,13,1,0,,4.203783333333333,window_happy
undefined,might,1,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_4.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_5.png,13,1,1,,4.203783333333333,aislehappy
undefined,might,1,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_3.png,13,1,0,,4.203783333333333,window_happy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_3.png,13,1,0,,4.203783333333333,window_happy
undefined,might,1,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_2.png,13,1,0,,4.203783333333333,window_happy
undefined,might,1,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_1.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,1,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_4.png,13,1,0,,4.203783333333333,window_happy
undefined,might,1,You might get a window seat,10,0,probably,You'll probably get a window seat,./stim/images/prob_10_1.png,13,1,0,,4.203783333333333,window_happy
undefined,might,1,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_5.png,13,1,0,,4.203783333333333,window_happy
undefined,might,0,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_4.png,13,1,1,,4.203783333333333,aislehappy
undefined,might,1,You might get an aisle seat,90,0,probably,You'll probably get an aisle seat,./stim/images/prob_90_2.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,0,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_1.png,13,1,1,,4.203783333333333,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_4.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_3.png,13,1,0,,4.203783333333333,window_happy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_4.png,13,1,1,,4.203783333333333,window_happy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_4.png,13,1,1,,4.203783333333333,aislehappy
undefined,might,1,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_3.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,1,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_5.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,1,You might get an aisle seat,90,0,probably,You'll probably get an aisle seat,./stim/images/prob_90_4.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,1,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_3.png,13,1,0,,4.203783333333333,window_happy
undefined,might,1,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_1.png,13,1,0,,4.203783333333333,window_happy
undefined,might,1,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_5.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,1,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_2.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_5.png,13,1,1,,4.203783333333333,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_2.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,1,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_2.png,13,1,0,,4.203783333333333,window_happy
undefined,might,0,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_1.png,13,1,1,,4.203783333333333,window_happy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_2.png,13,1,1,,4.203783333333333,aislehappy
undefined,might,1,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_2.png,13,1,0,,4.203783333333333,aislehappy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_3.png,13,1,1,,4.203783333333333,window_happy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_5.png,13,1,1,,4.203783333333333,aislehappy
undefined,might,1,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_3.png,13,1,0,,4.203783333333333,window_happy
undefined,,0.34,,,,,,,14,,0.62,happy,6.317333333333333,test
undefined,might,0.46,You might get a window seat,10,0.1200000000000001,probably,You'll probably get a window seat,./stim/images/prob_10_3.png,14,1,0.42,,6.317333333333333,window_happy
undefined,might,0.45,You might get a window seat,50,0.09000000000000008,probably,You'll probably get a window seat,./stim/images/prob_50_1.png,14,1,0.46,,6.317333333333333,window_happy
undefined,might,0.35,You might get an aisle seat,25,0.08999999999999986,probably,You'll probably get an aisle seat,./stim/images/prob_25_1.png,14,1,0.56,,6.317333333333333,aislehappy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_4.png,14,1,1,,6.317333333333333,window_happy
undefined,might,0.5,You might get a window seat,50,0.1299999999999999,probably,You'll probably get a window seat,./stim/images/prob_50_1.png,14,1,0.37,,6.317333333333333,window_happy
undefined,might,0.42,You might get an aisle seat,50,0.18,probably,You'll probably get an aisle seat,./stim/images/prob_50_1.png,14,1,0.40000000000000013,,6.317333333333333,aislehappy
undefined,might,0.23,You might get a window seat,75,0.17000000000000015,probably,You'll probably get a window seat,./stim/images/prob_75_5.png,14,1,0.6,,6.317333333333333,window_happy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_1.png,14,1,1,,6.317333333333333,window_happy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_2.png,14,1,0,,6.317333333333333,window_happy
undefined,might,0.44,You might get an aisle seat,75,0.25,probably,You'll probably get an aisle seat,./stim/images/prob_75_3.png,14,1,0.31,,6.317333333333333,aislehappy
undefined,might,0.53,You might get a window seat,25,0.09000000000000008,probably,You'll probably get a window seat,./stim/images/prob_25_5.png,14,1,0.38,,6.317333333333333,window_happy
undefined,might,0.32000000000000006,You might get an aisle seat,40,0.20999999999999985,probably,You'll probably get an aisle seat,./stim/images/prob_40_4.png,14,1,0.47,,6.317333333333333,aislehappy
undefined,might,0.41,You might get an aisle seat,60,0.1299999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_60_1.png,14,1,0.46,,6.317333333333333,aislehappy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_3.png,14,1,0,,6.317333333333333,aislehappy
undefined,might,0.18,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_2.png,14,1,0.8200000000000001,,6.317333333333333,aislehappy
undefined,might,0.47,You might get an aisle seat,90,0.08000000000000007,probably,You'll probably get an aisle seat,./stim/images/prob_90_4.png,14,1,0.45,,6.317333333333333,aislehappy
undefined,might,0.54,You might get an aisle seat,10,0.040000000000000036,probably,You'll probably get an aisle seat,./stim/images/prob_10_3.png,14,1,0.42,,6.317333333333333,aislehappy
undefined,might,0.67,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_4.png,14,1,0.32999999999999996,,6.317333333333333,window_happy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_1.png,14,1,1,,6.317333333333333,aislehappy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_2.png,14,1,1,,6.317333333333333,aislehappy
undefined,might,0.42,You might get an aisle seat,50,0.1499999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_50_5.png,14,1,0.43,,6.317333333333333,aislehappy
undefined,might,0.34,You might get an aisle seat,90,0.1499999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_90_2.png,14,1,0.51,,6.317333333333333,aislehappy
undefined,might,0.42,You might get a window seat,40,0.15999999999999992,probably,You'll probably get a window seat,./stim/images/prob_40_3.png,14,1,0.42,,6.317333333333333,window_happy
undefined,might,0.48,You might get an aisle seat,40,0.040000000000000036,probably,You'll probably get an aisle seat,./stim/images/prob_40_2.png,14,1,0.48,,6.317333333333333,aislehappy
undefined,might,0.39,You might get a window seat,10,0.2400000000000001,probably,You'll probably get a window seat,./stim/images/prob_10_5.png,14,1,0.37,,6.317333333333333,window_happy
undefined,might,0.32,You might get a window seat,25,0.29999999999999993,probably,You'll probably get a window seat,./stim/images/prob_25_3.png,14,1,0.38,,6.317333333333333,window_happy
undefined,might,0.39,You might get a window seat,40,0.22000000000000008,probably,You'll probably get a window seat,./stim/images/prob_40_5.png,14,1,0.39,,6.317333333333333,window_happy
undefined,might,0.4,You might get an aisle seat,100,0.21999999999999986,probably,You'll probably get an aisle seat,./stim/images/prob_100_3.png,14,1,0.38,,6.317333333333333,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_5.png,14,1,0,,6.317333333333333,window_happy
undefined,might,0.42,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_1.png,14,1,0.5800000000000001,,6.317333333333333,window_happy
undefined,might,0.35,You might get a window seat,75,0.17999999999999994,probably,You'll probably get a window seat,./stim/images/prob_75_5.png,14,1,0.47,,6.317333333333333,window_happy
undefined,might,0.48,You might get an aisle seat,25,0.10000000000000009,probably,You'll probably get an aisle seat,./stim/images/prob_25_5.png,14,1,0.42,,6.317333333333333,aislehappy
undefined,might,0.38,You might get a window seat,90,0.2400000000000001,probably,You'll probably get a window seat,./stim/images/prob_90_3.png,14,1,0.38,,6.317333333333333,window_happy
undefined,might,0.39,You might get an aisle seat,75,0.21999999999999997,probably,You'll probably get an aisle seat,./stim/images/prob_75_5.png,14,1,0.39,,6.317333333333333,aislehappy
