modal2,sentence1,Answer.time_in_minutes,Answer.condition,sentence2,percent_window,condition,reverse_sent_order,rating_other,type,workerid,rating1,image,modal1,rating2
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,10,2,0,0,window_2,40,0,./stim/images/prob_10_2.png,probably,1
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,0,2,0,0,aisle_2,40,1,./stim/images/prob_0_1.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,50,2,0,0,window_2,40,1,./stim/images/prob_50_4.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,40,2,0,0,aisle_2,40,1,./stim/images/prob_40_3.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,25,2,0,0,aisle_2,40,1,./stim/images/prob_25_3.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,100,2,0,0,aisle_2,40,1,./stim/images/prob_100_3.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,75,2,0,0,aisle_2,40,1,./stim/images/prob_75_1.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,10,2,0,0,window_2,40,1,./stim/images/prob_10_4.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,75,2,0,0,window_2,40,1,./stim/images/prob_75_2.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,100,2,0,0,window_2,40,1,./stim/images/prob_100_3.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,10,2,0,0,aisle_2,40,1,./stim/images/prob_10_3.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,40,2,0,0,window_2,40,1,./stim/images/prob_40_4.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,0,2,0,0,aisle_2,40,1,./stim/images/prob_0_1.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,60,2,0,0,window_2,40,1,./stim/images/prob_60_3.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,0,2,0,0,window_2,40,1,./stim/images/prob_0_3.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,50,2,0,0,aisle_2,40,1,./stim/images/prob_50_1.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,90,2,0,0,window_2,40,1,./stim/images/prob_90_3.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,50,2,0,0,aisle_2,40,1,./stim/images/prob_50_2.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,90,2,0,0,aisle_2,40,1,./stim/images/prob_90_5.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,25,2,0,0,window_2,40,1,./stim/images/prob_25_1.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,60,2,0,0,window_2,40,1,./stim/images/prob_60_5.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,100,2,0,0,window_2,40,1,./stim/images/prob_100_3.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,0,2,0,0,window_2,40,1,./stim/images/prob_0_4.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,100,2,0,0,aisle_2,40,1,./stim/images/prob_100_1.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,60,2,0,0,aisle_2,40,1,./stim/images/prob_60_4.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,40,2,0,0,window_2,40,1,./stim/images/prob_40_4.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,90,2,0,0,window_2,40,1,./stim/images/prob_90_4.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,10,2,0,0,aisle_2,40,1,./stim/images/prob_10_3.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,25,2,0,0,aisle_2,40,1,./stim/images/prob_25_4.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,60,2,0,0,aisle_2,40,0,./stim/images/prob_60_3.png,probably,1
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,25,2,0,0,window_2,40,0,./stim/images/prob_25_5.png,probably,1
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,90,2,0,0,aisle_2,40,0,./stim/images/prob_90_2.png,probably,1
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,75,2,0,0,window_2,40,0,./stim/images/prob_75_1.png,probably,1
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,50,2,0,1,window_2,40,0,./stim/images/prob_50_2.png,probably,0
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,40,2,0,0,aisle_2,40,0,./stim/images/prob_40_5.png,probably,1
might,You'll probably get one.,13.197566666666667,undefined,You might get one.,75,2,0,0,aisle_2,40,0,./stim/images/prob_75_4.png,probably,1
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,60,2,1,1.1102230246251565e-16,window_2,41,0.75,./stim/images/prob_60_5.png,probably,0.25
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,90,2,1,0,aisle_2,41,0.16,./stim/images/prob_90_5.png,probably,0.84
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,25,2,1,0,aisle_2,41,0.86,./stim/images/prob_25_5.png,probably,0.14
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,0,2,1,1,aisle_2,41,0,./stim/images/prob_0_1.png,probably,0
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,25,2,1,0,window_2,41,0.18999999999999995,./stim/images/prob_25_3.png,probably,0.81
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,60,2,1,0,aisle_2,41,0.31000000000000005,./stim/images/prob_60_4.png,probably,0.69
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,0,2,1,1,window_2,41,0,./stim/images/prob_0_2.png,probably,0
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,50,2,1,0,window_2,41,0.9099999999999999,./stim/images/prob_50_3.png,probably,0.09
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,40,2,1,0,window_2,41,0.92,./stim/images/prob_40_4.png,probably,0.07999999999999996
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,25,2,1,0,aisle_2,41,0.86,./stim/images/prob_25_5.png,probably,0.14000000000000012
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,90,2,1,0,aisle_2,41,0.09,./stim/images/prob_90_2.png,probably,0.9099999999999999
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,10,2,1,0,window_2,41,0.19999999999999996,./stim/images/prob_10_1.png,probably,0.8
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,0,2,1,1,aisle_2,41,0,./stim/images/prob_0_3.png,probably,0
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,100,2,1,0,aisle_2,41,0.82,./stim/images/prob_100_2.png,probably,0.18000000000000016
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,10,2,1,0,aisle_2,41,0.8,./stim/images/prob_10_4.png,probably,0.19999999999999996
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,90,2,1,0,window_2,41,0.92,./stim/images/prob_90_2.png,probably,0.08000000000000007
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,40,2,1,0,aisle_2,41,0.86,./stim/images/prob_40_2.png,probably,0.14000000000000012
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,100,2,1,0,aisle_2,41,0.3500000000000001,./stim/images/prob_100_5.png,probably,0.65
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,75,2,1,0,window_2,41,0.92,./stim/images/prob_75_3.png,probably,0.07999999999999996
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,0,2,1,1,window_2,41,0,./stim/images/prob_0_2.png,probably,0
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,50,2,1,2.220446049250313e-16,window_2,41,0.93,./stim/images/prob_50_3.png,probably,0.06999999999999984
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,100,2,1,0.96,window_2,41,0,./stim/images/prob_100_5.png,probably,0.040000000000000036
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,75,2,1,0,aisle_2,41,0.85,./stim/images/prob_75_2.png,probably,0.15000000000000002
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,90,2,1,0,window_2,41,0.09000000000000008,./stim/images/prob_90_2.png,probably,0.91
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,75,2,1,0,window_2,41,0.29000000000000004,./stim/images/prob_75_5.png,probably,0.71
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,10,2,1,2.220446049250313e-16,aisle_2,41,0.20999999999999985,./stim/images/prob_10_2.png,probably,0.79
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,75,2,1,2.220446049250313e-16,aisle_2,41,0.93,./stim/images/prob_75_2.png,probably,0.06999999999999984
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,10,2,1,0,window_2,41,0.85,./stim/images/prob_10_5.png,probably,0.15000000000000013
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,50,2,1,2.220446049250313e-16,aisle_2,41,0.9,./stim/images/prob_50_3.png,probably,0.09999999999999987
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,40,2,1,0,window_2,41,0.85,./stim/images/prob_40_3.png,probably,0.15000000000000013
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,60,2,1,0,aisle_2,41,0.87,./stim/images/prob_60_1.png,probably,0.1299999999999999
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,50,2,1,0,aisle_2,41,0.15000000000000002,./stim/images/prob_50_3.png,probably,0.85
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,100,2,1,1,window_2,41,0,./stim/images/prob_100_5.png,probably,0
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,40,2,1,0,aisle_2,41,0.050000000000000044,./stim/images/prob_40_3.png,probably,0.95
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,25,2,1,2.220446049250313e-16,window_2,41,0.83,./stim/images/prob_25_3.png,probably,0.16999999999999993
might,You'll probably get one.,26.928833333333333,undefined,You might get one.,60,2,1,0,window_2,41,0.19999999999999996,./stim/images/prob_60_1.png,probably,0.8
might,You'll probably get one.,14.7916,undefined,You might get one.,60,2,1,0.3999999999999999,aisle_2,42,0.24,./stim/images/prob_60_5.png,probably,0.36
might,You'll probably get one.,14.7916,undefined,You might get one.,10,2,1,0.7000000000000001,window_2,42,0.14,./stim/images/prob_10_4.png,probably,0.16
might,You'll probably get one.,14.7916,undefined,You might get one.,60,2,1,0.20999999999999996,window_2,42,0.18,./stim/images/prob_60_2.png,probably,0.61
might,You'll probably get one.,14.7916,undefined,You might get one.,25,2,1,0.72,window_2,42,0.04,./stim/images/prob_25_2.png,probably,0.24
might,You'll probably get one.,14.7916,undefined,You might get one.,75,2,1,0.74,aisle_2,42,0.05,./stim/images/prob_75_2.png,probably,0.21
might,You'll probably get one.,14.7916,undefined,You might get one.,0,2,1,1,window_2,42,0,./stim/images/prob_0_1.png,probably,0
might,You'll probably get one.,14.7916,undefined,You might get one.,25,2,1,0.25,aisle_2,42,0.14,./stim/images/prob_25_4.png,probably,0.61
might,You'll probably get one.,14.7916,undefined,You might get one.,50,2,1,0.51,window_2,42,0.1,./stim/images/prob_50_3.png,probably,0.39
might,You'll probably get one.,14.7916,undefined,You might get one.,50,2,1,0.55,aisle_2,42,0.16,./stim/images/prob_50_4.png,probably,0.29
might,You'll probably get one.,14.7916,undefined,You might get one.,100,2,1,1,aisle_2,42,0,./stim/images/prob_100_5.png,probably,0
might,You'll probably get one.,14.7916,undefined,You might get one.,0,2,1,1.1102230246251565e-16,aisle_2,42,0.8899999999999999,./stim/images/prob_0_1.png,probably,0.11
might,You'll probably get one.,14.7916,undefined,You might get one.,90,2,1,0.79,aisle_2,42,0.05,./stim/images/prob_90_3.png,probably,0.16
might,You'll probably get one.,14.7916,undefined,You might get one.,40,2,1,0.4899999999999999,aisle_2,42,0.15,./stim/images/prob_40_4.png,probably,0.36
might,You'll probably get one.,14.7916,undefined,You might get one.,10,2,1,0.8400000000000001,window_2,42,0.05,./stim/images/prob_10_1.png,probably,0.11
might,You'll probably get one.,14.7916,undefined,You might get one.,60,2,1,0.5899999999999999,aisle_2,42,0.08,./stim/images/prob_60_2.png,probably,0.33
might,You'll probably get one.,14.7916,undefined,You might get one.,25,2,1,0.61,window_2,42,0.12,./stim/images/prob_25_2.png,probably,0.27
might,You'll probably get one.,14.7916,undefined,You might get one.,10,2,1,0.17,aisle_2,42,0.5900000000000001,./stim/images/prob_10_3.png,probably,0.24
might,You'll probably get one.,14.7916,undefined,You might get one.,90,2,1,0.11999999999999988,window_2,42,0.54,./stim/images/prob_90_1.png,probably,0.34
might,You'll probably get one.,14.7916,undefined,You might get one.,40,2,1,0.5700000000000001,window_2,42,0.15,./stim/images/prob_40_4.png,probably,0.28
might,You'll probably get one.,14.7916,undefined,You might get one.,25,2,1,0.2300000000000001,aisle_2,42,0.45,./stim/images/prob_25_3.png,probably,0.32
might,You'll probably get one.,14.7916,undefined,You might get one.,40,2,1,0.52,window_2,42,0.2,./stim/images/prob_40_1.png,probably,0.28
might,You'll probably get one.,14.7916,undefined,You might get one.,75,2,1,0.2799999999999998,window_2,42,0.16,./stim/images/prob_75_4.png,probably,0.56
might,You'll probably get one.,14.7916,undefined,You might get one.,10,2,1,0.23999999999999988,aisle_2,42,0.46,./stim/images/prob_10_3.png,probably,0.3
might,You'll probably get one.,14.7916,undefined,You might get one.,60,2,1,0.3900000000000001,window_2,42,0.3,./stim/images/prob_60_4.png,probably,0.31
might,You'll probably get one.,14.7916,undefined,You might get one.,100,2,1,0,window_2,42,1,./stim/images/prob_100_2.png,probably,0
might,You'll probably get one.,14.7916,undefined,You might get one.,100,2,1,1,aisle_2,42,0,./stim/images/prob_100_4.png,probably,0
might,You'll probably get one.,14.7916,undefined,You might get one.,0,2,1,1,window_2,42,0,./stim/images/prob_0_1.png,probably,0
might,You'll probably get one.,14.7916,undefined,You might get one.,50,2,1,0.42999999999999994,aisle_2,42,0.19,./stim/images/prob_50_2.png,probably,0.38
might,You'll probably get one.,14.7916,undefined,You might get one.,40,2,1,0.35,aisle_2,42,0.22,./stim/images/prob_40_3.png,probably,0.43
might,You'll probably get one.,14.7916,undefined,You might get one.,75,2,1,0.25,window_2,42,0.32,./stim/images/prob_75_2.png,probably,0.43
might,You'll probably get one.,14.7916,undefined,You might get one.,75,2,1,0.6599999999999999,aisle_2,42,0.11,./stim/images/prob_75_1.png,probably,0.23
might,You'll probably get one.,14.7916,undefined,You might get one.,90,2,1,0.21000000000000008,window_2,42,0.24,./stim/images/prob_90_4.png,probably,0.55
might,You'll probably get one.,14.7916,undefined,You might get one.,0,2,1,0,aisle_2,42,1,./stim/images/prob_0_3.png,probably,0
might,You'll probably get one.,14.7916,undefined,You might get one.,90,2,1,0.9099999999999999,aisle_2,42,0,./stim/images/prob_90_3.png,probably,0.09
might,You'll probably get one.,14.7916,undefined,You might get one.,100,2,1,0,window_2,42,1,./stim/images/prob_100_4.png,probably,0
might,You'll probably get one.,14.7916,undefined,You might get one.,50,2,1,0.3599999999999999,window_2,42,0.19,./stim/images/prob_50_4.png,probably,0.45
might,You'll probably get one.,18.1318,undefined,You might get one.,100,2,0,1,aisle_2,43,0,./stim/images/prob_100_3.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,40,2,0,0,aisle_2,43,0.92,./stim/images/prob_40_1.png,probably,0.07999999999999996
might,You'll probably get one.,18.1318,undefined,You might get one.,60,2,0,0,aisle_2,43,0.42000000000000015,./stim/images/prob_60_1.png,probably,0.58
might,You'll probably get one.,18.1318,undefined,You might get one.,75,2,0,0,aisle_2,43,0.32999999999999985,./stim/images/prob_75_1.png,probably,0.67
might,You'll probably get one.,18.1318,undefined,You might get one.,75,2,0,0,window_2,43,0.98,./stim/images/prob_75_1.png,probably,0.019999999999999907
might,You'll probably get one.,18.1318,undefined,You might get one.,10,2,0,0,window_2,43,0,./stim/images/prob_10_2.png,probably,1
might,You'll probably get one.,18.1318,undefined,You might get one.,50,2,0,0,aisle_2,43,0.85,./stim/images/prob_50_2.png,probably,0.1499999999999999
might,You'll probably get one.,18.1318,undefined,You might get one.,90,2,0,0,aisle_2,43,0,./stim/images/prob_90_2.png,probably,1
might,You'll probably get one.,18.1318,undefined,You might get one.,10,2,0,0,aisle_2,43,1,./stim/images/prob_10_3.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,50,2,0,0,window_2,43,1,./stim/images/prob_50_5.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,60,2,0,0,window_2,43,1,./stim/images/prob_60_2.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,90,2,0,0,window_2,43,1,./stim/images/prob_90_5.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,75,2,0,0,window_2,43,1,./stim/images/prob_75_5.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,25,2,0,0,window_2,43,0.15000000000000002,./stim/images/prob_25_2.png,probably,0.85
might,You'll probably get one.,18.1318,undefined,You might get one.,100,2,0,1,window_2,43,0,./stim/images/prob_100_5.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,0,2,0,1,aisle_2,43,0,./stim/images/prob_0_4.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,100,2,0,1,aisle_2,43,0,./stim/images/prob_100_4.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,75,2,0,0,aisle_2,43,0.14000000000000012,./stim/images/prob_75_5.png,probably,0.86
might,You'll probably get one.,18.1318,undefined,You might get one.,50,2,0,0,aisle_2,43,0.82,./stim/images/prob_50_5.png,probably,0.18000000000000016
might,You'll probably get one.,18.1318,undefined,You might get one.,25,2,0,0,window_2,43,0.11999999999999988,./stim/images/prob_25_2.png,probably,0.88
might,You'll probably get one.,18.1318,undefined,You might get one.,25,2,0,0,aisle_2,43,1,./stim/images/prob_25_3.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,0,2,0,1,window_2,43,0,./stim/images/prob_0_4.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,60,2,0,0,window_2,43,1,./stim/images/prob_60_3.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,0,2,0,1,aisle_2,43,0,./stim/images/prob_0_2.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,90,2,0,0,aisle_2,43,0,./stim/images/prob_90_1.png,probably,1
might,You'll probably get one.,18.1318,undefined,You might get one.,10,2,0,1,aisle_2,43,0,./stim/images/prob_10_4.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,25,2,0,1,aisle_2,43,0,./stim/images/prob_25_4.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,50,2,0,0,window_2,43,1,./stim/images/prob_50_2.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,60,2,0,0,aisle_2,43,1,./stim/images/prob_60_1.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,40,2,0,1,aisle_2,43,0,./stim/images/prob_40_2.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,90,2,0,1,window_2,43,0,./stim/images/prob_90_2.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,10,2,0,0,window_2,43,0,./stim/images/prob_10_1.png,probably,1
might,You'll probably get one.,18.1318,undefined,You might get one.,0,2,0,1,window_2,43,0,./stim/images/prob_0_4.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,40,2,0,0,window_2,43,1,./stim/images/prob_40_2.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,100,2,0,1,window_2,43,0,./stim/images/prob_100_5.png,probably,0
might,You'll probably get one.,18.1318,undefined,You might get one.,40,2,0,0,window_2,43,1,./stim/images/prob_40_4.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,75,2,1,0,aisle_2,44,0,./stim/images/prob_75_5.png,probably,1
might,You'll probably get one.,15.12285,undefined,You might get one.,90,2,1,0.6499999999999999,aisle_2,44,0,./stim/images/prob_90_3.png,probably,0.35
might,You'll probably get one.,15.12285,undefined,You might get one.,0,2,1,1,window_2,44,0,./stim/images/prob_0_2.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,100,2,1,1,window_2,44,0,./stim/images/prob_100_4.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,60,2,1,0,aisle_2,44,0,./stim/images/prob_60_4.png,probably,1
might,You'll probably get one.,15.12285,undefined,You might get one.,0,2,1,1,aisle_2,44,0,./stim/images/prob_0_4.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,40,2,1,0,aisle_2,44,1,./stim/images/prob_40_3.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,25,2,1,0,window_2,44,0,./stim/images/prob_25_3.png,probably,1
might,You'll probably get one.,15.12285,undefined,You might get one.,25,2,1,0,window_2,44,0,./stim/images/prob_25_1.png,probably,1
might,You'll probably get one.,15.12285,undefined,You might get one.,10,2,1,0.47,window_2,44,0,./stim/images/prob_10_3.png,probably,0.53
might,You'll probably get one.,15.12285,undefined,You might get one.,60,2,1,0,aisle_2,44,0,./stim/images/prob_60_3.png,probably,1
might,You'll probably get one.,15.12285,undefined,You might get one.,60,2,1,0,window_2,44,1,./stim/images/prob_60_1.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,40,2,1,0,window_2,44,0.20999999999999996,./stim/images/prob_40_2.png,probably,0.79
might,You'll probably get one.,15.12285,undefined,You might get one.,75,2,1,0,aisle_2,44,0,./stim/images/prob_75_5.png,probably,1
might,You'll probably get one.,15.12285,undefined,You might get one.,50,2,1,0,window_2,44,1,./stim/images/prob_50_5.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,50,2,1,0,aisle_2,44,1,./stim/images/prob_50_2.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,10,2,1,0,aisle_2,44,1,./stim/images/prob_10_5.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,25,2,1,0,aisle_2,44,1,./stim/images/prob_25_4.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,0,2,1,1,aisle_2,44,0,./stim/images/prob_0_4.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,90,2,1,0.49,aisle_2,44,0,./stim/images/prob_90_1.png,probably,0.51
might,You'll probably get one.,15.12285,undefined,You might get one.,60,2,1,0,window_2,44,1,./stim/images/prob_60_2.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,90,2,1,0,window_2,44,1,./stim/images/prob_90_3.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,75,2,1,0,window_2,44,1,./stim/images/prob_75_5.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,100,2,1,1,aisle_2,44,0,./stim/images/prob_100_1.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,40,2,1,0,aisle_2,44,1,./stim/images/prob_40_2.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,10,2,1,0.5100000000000001,window_2,44,0,./stim/images/prob_10_3.png,probably,0.49
might,You'll probably get one.,15.12285,undefined,You might get one.,40,2,1,0,window_2,44,0,./stim/images/prob_40_5.png,probably,1
might,You'll probably get one.,15.12285,undefined,You might get one.,75,2,1,0,window_2,44,1,./stim/images/prob_75_5.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,90,2,1,0,window_2,44,1,./stim/images/prob_90_2.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,50,2,1,0,window_2,44,1,./stim/images/prob_50_3.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,10,2,1,0,aisle_2,44,1,./stim/images/prob_10_4.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,25,2,1,0,aisle_2,44,1,./stim/images/prob_25_2.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,0,2,1,1,window_2,44,0,./stim/images/prob_0_3.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,100,2,1,1,window_2,44,0,./stim/images/prob_100_4.png,probably,0
might,You'll probably get one.,15.12285,undefined,You might get one.,50,2,1,0,aisle_2,44,0,./stim/images/prob_50_4.png,probably,1
might,You'll probably get one.,15.12285,undefined,You might get one.,100,2,1,1,aisle_2,44,0,./stim/images/prob_100_2.png,probably,0
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,0,2,1,0,aisle_2,45,0.04999999999999993,./stim/images/prob_0_1.png,probably,0.95
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,40,2,1,0.43999999999999995,window_2,45,0.56,./stim/images/prob_40_2.png,probably,0
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,60,2,1,0,window_2,45,1,./stim/images/prob_60_4.png,probably,0
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,100,2,1,0,aisle_2,45,0,./stim/images/prob_100_5.png,probably,1
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,50,2,1,0,window_2,45,0.31000000000000005,./stim/images/prob_50_2.png,probably,0.69
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,90,2,1,0.85,window_2,45,0.1499999999999999,./stim/images/prob_90_5.png,probably,0
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,10,2,1,0.95,aisle_2,45,0.05,./stim/images/prob_10_2.png,probably,0
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,40,2,1,0,window_2,45,0.23999999999999988,./stim/images/prob_40_3.png,probably,0.76
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,75,2,1,0,aisle_2,45,0.08000000000000007,./stim/images/prob_75_4.png,probably,0.92
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,0,2,1,0.96,aisle_2,45,0.04000000000000015,./stim/images/prob_0_1.png,probably,0
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,25,2,1,0,window_2,45,0.09000000000000008,./stim/images/prob_25_2.png,probably,0.91
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,90,2,1,0.73,window_2,45,0.22,./stim/images/prob_90_3.png,probably,0.05
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,25,2,1,0.47,aisle_2,45,0.53,./stim/images/prob_25_5.png,probably,0
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,40,2,1,0,aisle_2,45,0.73,./stim/images/prob_40_3.png,probably,0.27
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,60,2,1,0.38,window_2,45,0.21,./stim/images/prob_60_1.png,probably,0.41
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,75,2,1,0.29000000000000015,window_2,45,0.71,./stim/images/prob_75_1.png,probably,0
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,60,2,1,0,aisle_2,45,0.6099999999999999,./stim/images/prob_60_2.png,probably,0.39
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,60,2,1,0,aisle_2,45,0.7,./stim/images/prob_60_1.png,probably,0.3
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,10,2,1,0,window_2,45,0,./stim/images/prob_10_3.png,probably,1
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,25,2,1,0,window_2,45,0.22999999999999998,./stim/images/prob_25_5.png,probably,0.77
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,100,2,1,0.6799999999999999,window_2,45,0.29000000000000004,./stim/images/prob_100_2.png,probably,0.03
might,You'll probably get one.,18.059066666666666,undefined,You might get one.,100,2,1,0,window_2,45,0.21000000000000008,./stim/images/prob_100_1.png,probably,0.79
